bom_id,product_id,part_id,qty_per_unit,bom_version,effective_date,is_optional
BOM-007200,BAL-04,BR-1244,1,v2.0,2024-09-10,False
BOM-007201,BAL-04,CH-176,3,v3.0,2023-05-29,False
BOM-007202,BAL-04,BR-688,2,v1.1,2024-07-05,False
BOM-007203,BAL-04,CB-493,1,v3.1,2023-05-18,False
BOM-007204,BAL-04,EL-1270,1,v2.0,2024-04-25,False
BOM-007205,BAL-04,SC-539,2,v3.1,2023-01-24,False
BOM-007206,BAL-04,EN-1119,1,v3.2,2023-05-27,False
BOM-007207,BAL-04,EC-334,3,v2.2,2024-12-23,False
BOM-007208,BAL-04,EN-185,2,v3.1,2023-02-25,False
BOM-007209,BAL-04,BR-273,1,v1.2,2023-11-24,False
BOM-007210,BAL-04,TR-603,1,v2.1,2024-08-15,False
BOM-007211,BAL-04,ST-1219,1,v2.2,2024-12-06,False
BOM-007212,BAL-04,BR-429,1,v3.0,2023-04-30,False
BOM-007213,BAL-04,EC-1218,1,v2.2,2023-04-29,False
BOM-007214,BAL-04,TR-575,2,v2.0,2024-09-13,False
BOM-007215,BAL-04,FL-654,1,v1.2,2023-01-13,False
BOM-007216,BAL-04,CB-788,2,v1.0,2025-05-12,False
BOM-007217,BAL-04,EL-519,1,v3.2,2023-03-17,True
BOM-007218,BAL-04,FL-1255,1,v2.2,2024-09-13,False
BOM-007219,BAL-04,EC-1291,1,v3.1,2023-05-13,False
BOM-007220,BAL-04,EN-1034,1,v2.0,2025-06-18,False
BOM-007221,BAL-04,ST-1176,1,v1.2,2025-03-18,False
BOM-007222,BAL-04,ST-1117,1,v2.2,2023-12-07,False
BOM-007223,BAL-04,ST-255,3,v3.2,2024-12-12,False
BOM-007224,BAL-04,SC-654,1,v2.1,2023-04-03,False
BOM-007225,BAL-04,TR-1306,2,v3.2,2024-01-14,False
BOM-007226,BAL-04,CB-285,8,v1.1,2023-04-17,False
BOM-007227,BAL-04,EN-658,1,v1.0,2023-06-16,False
BOM-007228,BAL-04,FT-468,1,v2.2,2023-11-29,False
BOM-007229,BAL-04,EN-163,1,v2.1,2023-07-22,False
BOM-007230,BAL-04,FT-394,2,v1.0,2023-01-08,False
BOM-007231,BAL-04,CH-986,1,v3.2,2023-04-15,False
BOM-007232,BAL-04,FT-710,1,v3.1,2023-03-16,False
BOM-007233,BAL-04,FL-326,2,,2024-08-08,False
BOM-007234,BAL-04,FT-951,1,v2.2,2023-04-11,False
BOM-007235,BAL-04,SC-877,6,v2.2,2023-02-06,False
BOM-007236,BAL-04,HY-1030,12,v2.2,2024-01-27,False
BOM-007237,BAL-04,EC-294,3,v3.2,2025-04-09,False
BOM-007238,BAL-04,HY-570,1,v3.1,2025-01-17,False
BOM-007239,BAL-04,BR-770,2,v1.1,2024-08-27,False
BOM-007240,BAL-04,SC-202,4,v2.1,2024-07-10,False
BOM-007241,BAL-04,EC-371,1,v1.1,2025-05-28,False
BOM-007242,BAL-04,CB-1015,1,v3.0,2023-09-23,False
BOM-007243,BAL-04,BR-934,2,v2.1,2025-04-23,True
BOM-007244,BAL-04,TR-285,1,v3.0,2025-01-03,False
BOM-007245,BAL-04,HY-678,2,v1.0,2024-11-25,False
BOM-007246,BAL-04,ST-158,2,v3.0,2023-07-02,False
BOM-007247,BAL-04,FT-508,6,v3.2,2024-02-16,False
BOM-007248,BAL-04,ST-948,8,v1.2,2024-09-24,False
BOM-007249,BAL-04,EN-232,3,v2.0,2024-11-20,False
BOM-007250,BAL-04,BR-1201,1,v3.2,2023-02-12,False
BOM-007251,BAL-04,EL-353,2,v1.2,2023-08-20,False
BOM-007252,BAL-04,EC-104,1,v1.2,2023-08-18,False
BOM-007253,BAL-04,FT-791,2,v1.1,2025-03-25,False
BOM-007254,BAL-04,CB-1089,2,v2.0,2024-01-03,False
BOM-007255,BAL-04,CH-1339,4,v1.0,2023-04-21,False
BOM-007256,BAL-04,ST-1216,2,v3.2,2025-01-10,False
BOM-007257,BAL-04,EN-677,1,v2.1,2023-01-01,False
BOM-007258,BAL-04,FT-859,1,v1.1,2025-05-27,False
BOM-007259,BAL-04,CB-1116,2,v3.0,2023-05-30,False
BOM-007260,BAL-04,EN-559,1,v2.2,2024-10-28,False
BOM-007261,BAL-04,TR-596,1,v2.1,2025-05-15,False
BOM-007262,BAL-04,EL-1105,1,v2.2,2025-02-09,False
BOM-007263,BAL-04,CB-529,1,v3.1,2024-10-11,False
BOM-007264,BAL-04,SC-743,1,v1.2,2024-11-02,True
BOM-007265,BAL-04,HY-695,1,v2.0,2024-03-16,False
BOM-007266,BAL-04,EC-878,4,v1.0,2023-09-10,False
BOM-007267,BAL-04,CH-607,2,v2.1,2024-11-04,False
BOM-007268,BAL-04,CB-753,4,v3.2,2024-09-23,False
BOM-007269,BAL-04,FL-1184,2,v3.1,2024-04-24,False
BOM-007270,BAL-04,FT-548,6,v3.0,2023-07-15,False
BOM-007271,BAL-04,HY-425,2,v2.0,2023-01-30,False
BOM-007272,BAL-04,SC-459,1,v3.2,2023-03-31,False
BOM-007273,BAL-04,EN-279,2,v2.0,2023-10-11,False
BOM-007274,BAL-04,FL-105,1,v1.2,2025-04-23,False
BOM-007275,BAL-04,HY-835,1,v3.2,2024-11-15,False
BOM-007276,BAL-04,FL-1151,2,v2.0,2023-05-27,False
BOM-007277,BAL-04,BR-1278,1,v2.2,2024-08-01,False
BOM-007278,BAL-04,EL-1101,1,v2.0,2024-06-20,False
BOM-007279,BAL-04,SC-216,1,v1.0,2023-05-29,False
BOM-007280,BAL-04,EN-1267,1,v2.1,2024-12-22,False
BOM-007281,BAL-04,EN-1215,1,v2.0,2023-06-30,False
BOM-007282,BAL-04,FL-618,1,,2024-10-22,False
BOM-007283,BAL-04,BR-431,2,v1.2,2024-04-06,False
BOM-007284,BAL-04,CH-246,1,v1.0,2025-06-14,False
BOM-007285,BAL-04,EC-1313,6,v2.0,2025-03-08,False
BOM-007286,BAL-04,TR-782,2,v2.2,2024-07-29,False
BOM-007287,BAL-04,SC-1200,1,v3.2,2024-02-15,False
BOM-007288,BAL-04,CB-602,1,v2.2,2023-09-29,True
BOM-007289,BAL-04,SC-1300,1,v1.0,2023-09-10,False
BOM-007290,BAL-04,FL-298,1,v2.0,2025-03-20,False
BOM-007291,BAL-04,EC-505,2,v2.0,2023-07-06,False
BOM-007292,BAL-04,HY-1224,1,v1.2,2023-10-25,False
BOM-007293,BAL-04,TR-492,1,v3.2,,False
BOM-007294,BAL-04,EC-495,1,v3.2,2025-03-08,False
BOM-007295,BAL-04,FL-1128,1,v1.0,2023-06-25,False
BOM-007296,BAL-04,FT-447,1,v2.2,2025-01-15,False
BOM-007297,BAL-04,FT-538,1,v2.0,2023-12-13,False
BOM-007298,BAL-04,EN-466,2,v3.2,2024-01-03,False
BOM-007299,BAL-04,EN-1334,1,v2.1,2024-09-12,False
BOM-007300,BAL-04,CB-1138,3,v2.2,2024-01-07,False
BOM-007301,BAL-04,TR-654,2,v3.0,2023-02-02,True
BOM-007302,BAL-04,TR-114,2,v1.2,2024-11-07,False
BOM-007303,BAL-04,EL-967,3,v1.2,2023-10-11,False
BOM-007304,BAL-04,HY-1208,1,v3.0,2024-02-12,False
BOM-007305,BAL-04,EL-1081,1,v3.0,2023-05-09,False
BOM-007306,BAL-04,FL-547,1,v1.0,2024-01-02,True
BOM-007307,BAL-04,HY-1160,2,v1.0,2024-09-10,False
BOM-007308,BAL-04,TR-302,4,v3.2,2024-02-15,False
BOM-007309,BAL-04,CB-325,2,v2.2,2025-05-11,False
BOM-007310,BAL-04,BR-280,1,v1.1,2025-01-25,False
BOM-007311,BAL-04,CH-1335,1,v3.1,2024-12-06,False
BOM-007312,BAL-04,CB-642,1,v1.1,2025-04-09,False
BOM-007313,BAL-04,SC-1185,3,v2.2,2023-08-18,True
BOM-007314,BAL-04,TR-487,3,v1.1,2023-07-03,False
BOM-007315,BAL-04,FL-1143,2,v2.0,2024-12-29,False
BOM-007316,BAL-04,CH-263,3,v1.2,2023-09-14,False
BOM-007317,BAL-04,HY-1251,3,v2.1,2023-10-04,False
BOM-007318,BAL-04,CH-840,1,v1.0,2023-09-16,False
BOM-007319,BAL-04,EC-133,1,v3.2,2024-06-18,False
BOM-007320,BAL-04,SC-548,6,,2023-03-15,False
BOM-007321,BAL-04,TR-918,3,,2023-03-11,False
BOM-007322,BAL-04,SC-1116,4,v2.2,2024-05-12,False
BOM-007323,BAL-04,EL-503,1,v1.0,2023-05-31,False
BOM-007324,BAL-04,HY-246,3,v2.2,2023-08-29,False
BOM-007325,BAL-04,CH-930,1,v3.2,2024-11-29,False
BOM-007326,BAL-04,EN-1251,1,v2.1,2023-01-24,False
BOM-007327,BAL-04,EC-543,2,v2.2,2025-06-05,False
BOM-007328,BAL-04,EC-1309,2,v1.1,2024-06-23,False
BOM-007329,BAL-04,CB-1221,1,v3.1,2023-07-26,False
BOM-007330,BAL-04,CB-705,2,v2.2,2023-06-08,True
BOM-007331,BAL-04,BR-1035,1,v2.0,2023-12-26,False
BOM-007332,BAL-04,SC-1232,1,v2.0,2023-03-17,False
BOM-007333,BAL-04,EC-1189,2,v1.0,2023-08-20,False
BOM-007334,BAL-04,FT-251,1,,2023-03-16,False
BOM-007335,BAL-04,FT-709,1,v1.2,2024-11-24,False
BOM-007336,BAL-04,ST-383,3,v3.1,2025-05-23,False
BOM-007337,BAL-04,EC-883,1,v3.2,2024-05-15,False
BOM-007338,BAL-04,EC-1251,4,v3.0,2024-07-24,False
BOM-007339,BAL-04,ST-581,2,v1.0,2024-12-25,False
BOM-007340,BAL-04,FT-368,3,v2.0,2023-04-06,False
BOM-007341,BAL-04,CH-364,4,v3.0,2023-08-07,False
BOM-007342,BAL-04,CB-362,3,v2.1,2025-02-11,False
BOM-007343,BAL-04,EL-1121,1,v2.1,,False
BOM-007344,BAL-04,BR-242,1,,2025-03-07,False
BOM-007345,BAL-04,TR-170,1,v3.0,2024-10-28,False
BOM-007346,BAL-04,TR-320,1,v2.1,2024-11-23,False
BOM-007347,BAL-04,CH-1301,1,v3.1,2023-10-07,False
BOM-007348,BAL-04,BR-254,1,v2.1,2024-07-17,False
BOM-007349,BAL-04,CH-101,1,v1.0,,False
BOM-007350,BAL-04,EN-761,2,v1.1,2025-05-18,False
BOM-007351,BAL-04,BR-608,8,v1.2,2024-02-14,True
BOM-007352,BAL-04,FL-1109,1,v2.1,2025-03-09,False
BOM-007353,BAL-04,FL-1183,2,v3.2,2023-08-21,False
BOM-007354,BAL-04,CH-204,2,v1.0,2023-11-03,False
BOM-007355,BAL-04,EN-1237,2,v2.0,2024-02-02,False
BOM-007356,BAL-04,CH-1245,4,,2025-02-28,False
BOM-007357,BAL-04,FT-194,1,v3.0,2024-07-30,False
BOM-007358,BAL-04,EC-311,1,v2.1,2024-06-30,False
BOM-007359,BAL-04,BR-251,1,v3.1,2025-02-21,False
BOM-007360,BAL-04,EL-460,1,v2.0,2023-10-25,False
BOM-007361,BAL-04,HY-133,1,v2.2,2023-03-03,False
BOM-007362,BAL-04,EL-416,12,v2.2,2024-07-18,True
BOM-007363,BAL-04,SC-998,1,v1.0,2023-12-05,False
BOM-007364,BAL-04,TR-435,2,v2.0,2024-06-06,False
BOM-007365,BAL-04,BR-1110,1,v1.0,2025-06-18,False
BOM-007366,BAL-04,TR-1097,3,v3.1,2023-12-29,False
BOM-007367,BAL-04,CB-586,1,v1.2,2025-06-17,False
BOM-007368,BAL-04,ST-1231,1,v3.2,2023-03-15,False
BOM-007369,BAL-04,FT-516,2,v1.2,2023-06-03,False
BOM-007370,BAL-04,EC-337,2,v3.1,2025-01-07,False
BOM-007371,BAL-04,EN-713,1,v2.2,2023-02-16,False
BOM-007372,BAL-04,EL-130,1,v3.0,2024-01-11,False
BOM-007373,BAL-04,EC-526,1,v1.2,2024-03-24,False
BOM-007374,BAL-04,HY-208,1,v2.2,2025-02-03,False
BOM-007375,BAL-04,BR-143,2,v1.2,2023-08-18,False
BOM-007376,BAL-04,CH-382,1,v3.0,2025-06-03,False
BOM-007377,BAL-04,TR-1142,1,v1.0,2024-07-16,False
BOM-007378,BAL-04,BR-438,8,v2.1,2024-11-30,False
BOM-007379,BAL-04,EN-295,1,v3.2,2023-12-21,False
BOM-007380,BAL-04,FL-134,1,v2.1,2024-10-12,False
BOM-007381,BAL-04,CH-869,1,v3.0,2025-02-24,False
BOM-007382,BAL-04,SC-1011,1,v3.1,2025-03-01,False
BOM-007383,BAL-05,HY-979,1,v3.2,2025-06-10,False
BOM-007384,BAL-05,EL-160,2,v3.0,2024-04-24,False
BOM-007385,BAL-05,SC-993,6,v2.2,2024-10-27,False
BOM-007386,BAL-05,EC-107,3,v3.0,,False
BOM-007387,BAL-05,FL-631,1,v3.1,2024-12-23,False
BOM-007388,BAL-05,CB-499,2,v1.1,2024-12-15,True
BOM-007389,BAL-05,HY-684,1,v1.1,,False
BOM-007390,BAL-05,CB-1053,1,v3.1,2023-06-21,True
BOM-007391,BAL-05,EL-213,3,v3.1,2024-10-06,False
BOM-007392,BAL-05,TR-282,2,v2.0,2024-09-05,False
BOM-007393,BAL-05,CH-549,2,v2.1,2023-04-24,False
BOM-007394,BAL-05,CB-665,1,v3.1,2025-01-04,False
BOM-007395,BAL-05,EC-707,1,v3.2,2024-02-22,False
BOM-007396,BAL-05,HY-425,1,v2.0,2024-04-19,False
BOM-007397,BAL-05,TR-984,4,v3.1,2024-08-19,False
BOM-007398,BAL-05,EL-667,1,v2.0,2023-08-16,False
BOM-007399,BAL-05,TR-262,12,v3.1,2023-03-18,False
BOM-007400,BAL-05,EN-1277,1,v3.0,2025-06-01,False
BOM-007401,BAL-05,EL-1034,1,v3.0,2024-06-03,True
BOM-007402,BAL-05,CH-725,3,v2.1,2024-06-02,False
BOM-007403,BAL-05,FT-1188,3,v2.2,2023-08-13,False
BOM-007404,BAL-05,TR-618,3,v2.1,2023-10-06,False
BOM-007405,BAL-05,FT-397,1,v2.0,2023-03-08,False
BOM-007406,BAL-05,FT-1324,1,v2.1,2025-05-25,False
BOM-007407,BAL-05,FL-446,1,v1.1,2024-04-02,False
BOM-007408,BAL-05,CH-319,1,v1.0,2025-01-20,False
BOM-007409,BAL-05,EN-1052,1,v3.2,2023-08-12,False
BOM-007410,BAL-05,ST-791,2,v2.0,2023-02-28,False
BOM-007411,BAL-05,SC-507,2,v1.0,2023-10-14,False
BOM-007412,BAL-05,FL-1164,2,v2.1,2023-07-31,True
BOM-007413,BAL-05,SC-1275,1,v3.0,2023-10-10,False
BOM-007414,BAL-05,BR-715,1,v3.2,2025-04-25,False
BOM-007415,BAL-05,HY-1265,1,v1.2,,False
BOM-007416,BAL-05,CH-1177,3,v2.1,2024-01-12,False
BOM-007417,BAL-05,FT-996,1,v2.1,2024-06-11,False
BOM-007418,BAL-05,TR-661,1,v2.0,2024-08-11,False
BOM-007419,BAL-05,TR-333,8,v2.2,2023-09-03,False
BOM-007420,BAL-05,HY-430,1,v1.1,2023-08-15,False
BOM-007421,BAL-05,CB-957,2,v2.0,2023-09-16,False
BOM-007422,BAL-05,SC-1239,1,,2023-12-07,False
BOM-007423,BAL-05,BR-660,1,v1.0,2024-05-07,True
BOM-007424,BAL-05,EC-1049,1,v1.2,2024-01-21,False
BOM-007425,BAL-05,FL-402,1,v3.1,2025-04-12,False
BOM-007426,BAL-05,EC-111,1,v3.2,2025-04-15,False
BOM-007427,BAL-05,TR-583,1,v1.1,2023-11-13,False
BOM-007428,BAL-05,HY-1098,12,v3.2,2023-09-08,False
BOM-007429,BAL-05,HY-539,1,v2.1,2024-10-27,False
BOM-007430,BAL-05,ST-746,2,v2.0,2024-06-20,False
BOM-007431,BAL-05,SC-859,1,v2.2,2025-04-06,True
BOM-007432,BAL-05,EN-831,1,v3.2,2024-08-06,False
BOM-007433,BAL-05,EC-1002,12,v2.1,2023-09-30,False
BOM-007434,BAL-05,ST-671,1,v2.1,2024-03-28,True
BOM-007435,BAL-05,SC-649,2,v2.2,2025-03-20,False
BOM-007436,BAL-05,SC-628,1,v2.2,,True
BOM-007437,BAL-05,FT-419,3,v1.0,2025-01-03,False
BOM-007438,BAL-05,CH-366,1,v2.2,2024-11-23,True
BOM-007439,BAL-05,CB-586,1,v3.2,2024-06-01,False
BOM-007440,BAL-05,HY-1068,1,v1.2,2024-12-11,True
BOM-007441,BAL-05,EL-1012,1,v3.0,,False
BOM-007442,BAL-05,SC-1324,2,v1.0,2023-11-12,False
BOM-007443,BAL-05,HY-720,1,v3.2,2023-04-10,False
BOM-007444,BAL-05,HY-593,1,v1.0,2025-02-15,False
BOM-007445,BAL-05,EC-511,8,v2.2,2024-12-16,False
BOM-007446,BAL-05,CB-873,1,v1.1,2025-01-12,False
BOM-007447,BAL-05,SC-961,1,v2.2,2023-10-22,False
BOM-007448,BAL-05,ST-371,3,v1.2,2023-05-01,False
BOM-007449,BAL-05,HY-786,1,v2.1,2023-08-27,False
BOM-007450,BAL-05,HY-556,6,,2024-08-31,False
BOM-007451,BAL-05,EN-692,1,v3.2,2023-01-31,False
BOM-007452,BAL-05,TR-948,4,v2.2,2024-01-16,False
BOM-007453,BAL-05,FL-870,6,v3.0,2023-09-15,False
BOM-007454,BAL-05,EC-658,1,v1.0,2023-09-17,True
BOM-007455,BAL-05,TR-360,1,v1.2,2024-08-17,False
BOM-007456,BAL-05,SC-1118,1,v2.1,2023-11-11,False
BOM-007457,BAL-05,CB-943,1,v3.1,2023-01-16,False
BOM-007458,BAL-05,FT-872,1,,2023-12-19,False
BOM-007459,BAL-05,TR-1329,4,v2.2,2023-09-07,False
BOM-007460,BAL-05,HY-369,2,v2.2,2023-10-28,False
BOM-007461,BAL-05,SC-373,2,v2.0,2023-09-24,False
BOM-007462,BAL-05,CB-1030,8,v2.0,,False
BOM-007463,BAL-05,BR-473,3,v2.2,2023-06-13,False
BOM-007464,BAL-05,ST-1292,1,v1.0,2023-04-16,False
BOM-007465,BAL-05,HY-1306,2,v1.1,2025-04-15,False
BOM-007466,BAL-05,EL-182,2,v3.0,2023-04-17,False
BOM-007467,BAL-05,ST-1139,1,v2.1,2023-04-28,False
BOM-007468,BAL-05,HY-641,1,v3.1,2025-02-19,True
BOM-007469,BAL-05,EL-1109,1,v1.0,2023-11-13,False
BOM-007470,BAL-05,TR-990,1,v1.2,2023-08-28,False
BOM-007471,BAL-05,FT-826,2,v1.0,2024-03-01,False
BOM-007472,BAL-05,EL-881,1,v1.2,2023-01-26,False
BOM-007473,BAL-05,CB-358,2,v2.2,2024-07-08,False
BOM-007474,BAL-05,EN-1119,1,v3.1,2023-03-06,False
BOM-007475,BAL-05,HY-1024,1,v1.2,2023-06-22,False
BOM-007476,BAL-05,TR-740,1,v3.1,2024-09-26,False
BOM-007477,BAL-05,FT-628,1,v1.2,2025-03-08,False
BOM-007478,BAL-05,CH-219,12,v3.1,2025-03-31,False
BOM-007479,BAL-05,EC-1054,1,v2.2,2024-05-28,False
BOM-007480,BAL-05,EC-1156,3,v1.1,2023-01-20,False
BOM-007481,BAL-05,CB-431,1,v1.0,2024-02-19,False
BOM-007482,BAL-05,SC-470,1,v2.1,2024-10-23,False
BOM-007483,BAL-05,CB-162,1,v2.1,2023-07-28,False
BOM-007484,BAL-05,HY-1307,1,,2024-11-03,False
BOM-007485,BAL-05,EL-391,1,v3.0,2023-01-16,True
BOM-007486,BAL-05,TR-690,1,v3.0,2024-03-08,False
BOM-007487,BAL-05,TR-859,1,v1.1,2024-03-31,False
BOM-007488,BAL-05,EC-1065,1,v1.2,2024-05-08,False
BOM-007489,BAL-05,EC-864,2,v1.2,2023-07-24,False
BOM-007490,BAL-05,EC-787,1,,2023-03-06,False
BOM-007491,BAL-05,SC-1317,3,v2.2,,False
BOM-007492,BAL-05,BR-290,1,v3.1,2023-12-27,False
BOM-007493,BAL-05,SC-1251,1,v2.1,2023-04-28,False
BOM-007494,BAL-05,CH-581,2,v2.1,2023-06-06,False
BOM-007495,BAL-05,HY-413,4,,2024-03-17,False
BOM-007496,BAL-05,FL-761,6,v2.1,2025-03-13,False
BOM-007497,BAL-05,TR-1273,3,v2.0,2024-01-27,False
BOM-007498,BAL-05,ST-1258,1,v1.1,2023-07-26,False
BOM-007499,BAL-05,ST-119,1,v1.0,2023-02-09,False
BOM-007500,BAL-05,CH-218,1,v2.1,2023-09-12,False
BOM-007501,BAL-05,EL-1068,4,v2.0,2023-08-28,False
BOM-007502,BAL-05,ST-1081,1,v1.2,2024-10-28,True
BOM-007503,BAL-05,EN-1044,2,v1.0,2024-09-22,False
BOM-007504,BAL-05,FT-1348,1,v3.0,2023-07-29,False
BOM-007505,BAL-05,EL-510,1,,2023-10-13,False
BOM-007506,BAL-05,FT-857,1,v2.2,2023-06-12,False
BOM-007507,BAL-05,ST-386,1,v2.2,2024-01-31,True
BOM-007508,BAL-05,FL-474,1,v3.0,2025-03-29,False
BOM-007509,BAL-05,EC-217,1,v3.1,2024-08-11,False
BOM-007510,BAL-05,CB-486,1,v3.2,2023-05-19,False
BOM-007511,BAL-05,SC-705,1,v1.2,2024-10-26,False
BOM-007512,BAL-05,BR-269,1,v2.0,2024-01-12,True
BOM-007513,BAL-05,BR-532,1,v3.2,2023-07-17,False
BOM-007514,BAL-05,EC-805,1,v1.2,2024-04-10,False
BOM-007515,BAL-05,BR-1291,4,v1.2,2024-08-22,False
BOM-007516,BAL-05,TR-604,1,v2.0,2024-11-28,False
BOM-007517,BAL-05,ST-858,2,,2024-02-18,False
BOM-007518,BAL-05,EL-233,2,v1.1,2023-03-10,False
BOM-007519,BAL-05,SC-425,2,v3.0,2024-04-01,False
BOM-007520,BAL-05,EL-1243,2,v3.2,2025-03-09,False
BOM-007521,BAL-05,CB-609,1,v1.2,2025-01-16,False
BOM-007522,BAL-05,EN-314,4,v2.1,2023-10-01,False
BOM-007523,BAL-05,TR-753,2,v3.2,2023-01-23,False
BOM-007524,BAL-05,ST-410,1,v2.2,,False
BOM-007525,BAL-05,CB-442,1,v2.1,2023-11-09,False
BOM-007526,BAL-05,EC-366,1,v3.0,2024-03-08,False
BOM-007527,BAL-05,ST-339,1,v3.1,2025-02-09,False
BOM-007528,BAL-05,FT-279,1,v1.2,2025-04-24,False
BOM-007529,BAL-05,CH-100,1,v3.2,2024-05-03,False
BOM-007530,BAL-05,EN-293,2,v2.0,2023-11-21,False
BOM-007531,BAL-05,CH-779,1,v3.2,2024-01-31,False
BOM-007532,BAL-05,EC-1025,1,v2.0,,False
BOM-007533,BAL-05,EL-568,1,v1.0,2023-10-12,False
BOM-007534,BAL-05,CH-778,1,v2.2,2024-06-28,False
BOM-007535,BAL-05,EL-167,2,v3.0,2024-05-07,False
BOM-007536,BAL-05,ST-1325,8,v1.0,2024-01-31,False
BOM-007537,BAL-05,HY-1160,12,v3.1,2024-04-08,False
BOM-007538,BAL-05,HY-650,2,v3.0,2024-10-27,False
BOM-007539,BAL-05,TR-1303,2,v1.2,2023-05-23,True
BOM-007540,BAL-05,CB-395,3,v2.0,2024-05-20,False
BOM-007541,BAL-05,EL-1330,3,v2.2,2024-04-14,False
BOM-007542,BAL-05,EC-924,2,v3.0,2024-04-18,False
BOM-007543,BAL-05,FL-1284,3,v3.0,2023-05-10,False
BOM-007544,BAL-05,CB-626,1,v2.1,2025-05-16,True
BOM-007545,BAL-05,ST-544,1,v1.1,2023-05-23,False
BOM-007546,BAL-05,HY-777,3,v3.1,2024-04-15,False
BOM-007547,BAL-05,FT-1111,1,v3.1,2023-10-29,True
BOM-007548,BAL-05,FL-215,1,v1.2,2023-07-17,False
BOM-007549,BAL-05,ST-866,1,v2.0,2024-02-19,False
BOM-007550,BAL-05,EL-627,2,v3.0,2023-03-26,False
BOM-007551,BAL-05,CH-1158,1,v2.2,,False
BOM-007552,BAL-05,FT-318,1,v3.2,2024-12-27,False
BOM-007553,BAL-05,CH-455,1,v2.1,2024-03-25,False
BOM-007554,BAL-05,CB-1007,1,v1.1,2024-11-29,False
BOM-007555,BAL-05,CH-830,1,v2.0,2024-01-17,False
BOM-007556,BAL-05,ST-424,1,v1.2,2024-01-18,False
BOM-007557,BAL-05,CB-1055,2,v3.0,2025-01-23,False
BOM-007558,BAL-05,EL-521,1,v3.1,2023-08-13,False
BOM-007559,BAL-05,TR-810,1,v1.2,2023-01-17,False
BOM-007560,BAL-05,BR-477,1,v2.0,2024-02-19,False
BOM-007561,BAL-05,SC-747,1,v3.0,2024-08-31,False
BOM-007562,BAL-05,EC-904,1,v3.1,2024-03-27,False
BOM-007563,BAL-05,HY-217,1,v3.1,2024-08-31,False
BOM-007564,BAL-05,HY-1019,1,v3.0,2024-12-27,False
BOM-007565,BAL-05,EC-180,1,v1.2,2024-12-10,False
BOM-007566,BAL-05,CB-173,8,v2.2,2023-03-16,False
BOM-007567,BAL-05,TR-772,2,v3.0,2023-02-18,True
BOM-007568,BAL-05,FL-442,12,v3.2,2023-05-03,False
BOM-007569,BAL-05,EC-705,1,v3.2,,False
BOM-007570,BAL-05,FT-283,2,v3.2,2024-04-10,False
BOM-007571,BAL-05,CB-1202,1,v3.0,2023-05-02,False
BOM-007572,BAL-05,FT-1075,3,v1.1,2025-05-05,False
BOM-007573,BAL-05,CB-563,6,v3.1,2025-03-28,False
BOM-007574,BAL-05,CB-1000,1,v3.2,2023-11-20,False
BOM-007575,BAL-05,FT-1319,2,v3.0,2023-05-17,False
BOM-007576,BAL-05,BR-639,4,v2.0,2024-05-31,False
BOM-007577,BAL-05,FT-685,1,v3.0,2023-05-24,False
BOM-007578,BAL-05,CB-455,4,v3.2,2024-01-19,False
BOM-007579,BAL-05,FL-270,1,v2.0,2024-07-27,False
BOM-007580,BAL-05,EL-1041,1,v1.1,2024-07-03,False
BOM-007581,BAL-05,FL-425,3,v3.0,2024-02-19,False
BOM-007582,BAL-05,BR-847,6,v3.1,2023-08-06,False
BOM-007583,BAL-05,BR-239,1,v2.2,2023-01-01,False
BOM-007584,BAL-05,CB-138,1,v1.0,2024-02-27,False
BOM-007585,BAL-05,EC-301,3,v2.1,2023-11-17,False
BOM-007586,BAL-05,TR-622,2,v3.1,2023-12-01,False
BOM-007587,BAL-05,FL-116,2,v2.2,2024-01-03,False
BOM-007588,BAL-05,FT-689,1,v1.1,2023-09-20,False
BOM-007589,BAL-05,EL-168,1,v1.2,2025-06-01,True
BOM-007590,BAL-05,FT-162,1,v3.1,2025-06-17,False
BOM-007591,BAL-05,ST-1064,2,v2.1,2023-02-05,True
BOM-007592,BAL-05,ST-551,2,v1.1,,False
BOM-007593,BAL-05,EC-929,2,v1.1,2024-08-21,True
BOM-007594,BAL-05,SC-387,4,v1.0,2025-02-23,False
BOM-007595,BAL-05,HY-490,1,v1.1,2024-05-14,False
BOM-007596,BAL-05,ST-607,1,v1.2,2024-10-06,False
BOM-007597,BAL-05,SC-1321,4,v1.2,2024-02-06,False
BOM-007598,BAL-05,CH-516,1,,2023-03-21,False
BOM-007599,BAL-05,BR-320,2,v3.2,2024-06-02,False
BOM-007600,BAL-05,SC-811,2,v3.2,2024-06-16,False
BOM-007601,BAL-05,EL-652,2,v1.1,2024-07-13,False
BOM-007602,BAL-05,EC-1170,1,v1.0,2024-04-15,False
BOM-007603,BAL-05,HY-200,2,v2.0,2025-05-07,False
BOM-007604,BAL-05,EN-158,3,v2.1,2023-12-30,False
BOM-007605,BAL-05,SC-1348,1,v2.2,,False
BOM-007606,BAL-05,FL-311,1,v1.1,2023-10-04,False
BOM-007607,BAL-05,ST-394,1,v3.1,2024-02-18,False
BOM-007608,BAL-05,SC-678,1,v3.1,2023-10-14,False
BOM-007609,BAL-05,CB-212,8,v3.1,2024-07-31,False
BOM-007610,BAL-05,CB-1235,1,v1.2,2023-01-25,False
