capacity_id,supplier_id,part_id,period,capacity_units,committed_units,utilization_pct,capacity_notes
CAP-007086,SUP-05711,SC-310,2024-02,2084,1874.0,89.9,
CAP-007087,SUP-05711,SC-310,2024-03,2166,2116.0,97.7,
CAP-007088,SUP-05711,SC-310,2024-04,1993,1360.0,68.2,
CAP-007089,SUP-05711,SC-310,2024-05,1779,1407.0,79.1,
CAP-007090,SUP-05711,SC-310,2024-06,1927,1449.0,75.2,
CAP-007091,SUP-05711,SC-310,2024-07,1914,1846.0,96.4,
CAP-007092,SUP-05711,SC-310,2024-08,1797,,75.6,
CAP-007093,SUP-05711,SC-310,2024-09,1820,1676.0,92.1,
CAP-007094,SUP-05711,SC-310,2024-10,1792,1180.0,65.8,
CAP-007095,SUP-05711,SC-310,2024-11,1814,1564.0,86.2,
CAP-007096,SUP-05711,SC-310,2024-12,2033,2088.0,100.0,
CAP-007097,SUP-05711,SC-310,2025-01,1645,1027.0,62.4,
CAP-007098,SUP-05711,SC-310,2025-02,1814,1545.0,85.2,
CAP-007099,SUP-05711,SC-310,2025-03,1754,1225.0,69.8,
CAP-007100,SUP-05711,SC-310,2025-04,1754,1620.0,92.4,
CAP-007101,SUP-05711,SC-310,2025-05,1658,1683.0,100.0,
CAP-007102,SUP-05711,SC-310,2025-06,1634,1046.0,64.0,
CAP-007103,SUP-05711,SC-310,2025-07,1696,1409.0,83.1,
CAP-007104,SUP-05711,SC-310,2025-08,1707,952.0,55.8,
CAP-007105,SUP-05711,SC-310,2025-09,1507,1183.0,78.5,
CAP-007106,SUP-05711,SC-310,2025-10,1475,1361.0,92.3,
CAP-007107,SUP-05711,SC-310,2025-11,1405,1063.0,75.7,
CAP-007108,SUP-05711,SC-310,2025-12,1578,1545.0,97.9,
CAP-007109,SUP-05711,SC-310,2026-01,1538,969.0,63.0,
CAP-007110,SUP-05711,SC-310,2026-02,1519,1053.0,69.3,
CAP-007111,SUP-05711,SC-310,2026-03,1614,953.0,,
CAP-007112,SUP-05711,SC-310,2026-04,1290,1318.0,100.0,
CAP-007113,SUP-04357,EL-400,2024-01,194,149.0,76.8,
CAP-007114,SUP-04357,EL-400,2024-02,212,,61.8,
CAP-007115,SUP-04357,EL-400,2024-03,190,142.0,74.7,
CAP-007116,SUP-04357,EL-400,2024-04,194,,62.9,
CAP-007117,SUP-04357,EL-400,2024-05,190,140.0,73.7,
CAP-007118,SUP-04357,EL-400,2024-06,218,217.0,99.5,
CAP-007119,SUP-04357,EL-400,2024-07,199,173.0,86.9,
CAP-007120,SUP-04357,EL-400,2024-08,188,151.0,,
CAP-007121,SUP-04357,EL-400,2024-09,213,211.0,99.1,
CAP-007122,SUP-04357,EL-400,2024-10,216,197.0,91.2,
CAP-007123,SUP-04357,EL-400,2024-11,192,200.0,100.0,
CAP-007124,SUP-04357,EL-400,2024-12,199,183.0,92.0,
CAP-007125,SUP-04357,EL-400,2025-01,202,202.0,100.0,
CAP-007126,SUP-04357,EL-400,2025-02,219,126.0,57.5,
CAP-007127,SUP-04357,EL-400,2025-03,190,189.0,99.5,
CAP-007128,SUP-04357,EL-400,2025-04,212,150.0,70.8,
CAP-007129,SUP-04357,EL-400,2025-05,200,181.0,90.5,
CAP-007130,SUP-04357,EL-400,2025-06,192,191.0,99.5,
CAP-007131,SUP-04357,EL-400,2025-07,199,163.0,81.9,
CAP-007132,SUP-04357,EL-400,2025-08,191,109.0,57.1,
CAP-007133,SUP-04357,EL-400,2025-09,184,114.0,62.0,
CAP-007134,SUP-04357,EL-400,2025-10,195,197.0,100.0,
CAP-007135,SUP-04357,EL-400,2025-11,210,136.0,64.8,
CAP-007136,SUP-04357,EL-400,2025-12,222,130.0,58.6,
CAP-007137,SUP-04357,EL-400,2026-01,207,133.0,64.3,
CAP-007138,SUP-04357,EL-400,2026-02,190,135.0,71.1,
CAP-007139,SUP-04357,EL-400,2026-03,206,154.0,74.8,
CAP-007140,SUP-04357,EL-400,2026-04,209,124.0,,
CAP-007141,SUP-11758,CB-392,2024-01,560,497.0,,
CAP-007142,SUP-11758,CB-392,2024-02,578,,70.4,
CAP-007143,SUP-11758,CB-392,2024-03,626,349.0,55.8,
CAP-007144,SUP-11758,CB-392,2024-04,546,420.0,76.9,
CAP-007145,SUP-11758,CB-392,2024-05,609,576.0,94.6,
CAP-007146,SUP-11758,CB-392,2024-06,566,484.0,85.5,
CAP-007147,SUP-11758,CB-392,2024-07,604,565.0,93.5,
CAP-007148,SUP-11758,CB-392,2024-08,579,352.0,60.8,
CAP-007149,SUP-11758,CB-392,2024-09,571,374.0,65.5,
CAP-007150,SUP-11758,CB-392,2024-10,588,565.0,96.1,
CAP-007151,SUP-11758,CB-392,2024-11,572,389.0,68.0,
CAP-007152,SUP-11758,CB-392,2024-12,627,415.0,,
CAP-007153,SUP-11758,CB-392,2025-01,605,,62.8,
CAP-007154,SUP-11758,CB-392,2025-02,603,578.0,95.9,
CAP-007155,SUP-11758,CB-392,2025-03,571,350.0,61.3,
CAP-007156,SUP-11758,CB-392,2025-04,604,623.0,100.0,
CAP-007157,SUP-11758,CB-392,2025-05,584,469.0,80.3,
CAP-007158,SUP-11758,CB-392,2025-06,582,474.0,81.4,
CAP-007159,SUP-11758,CB-392,2025-07,562,456.0,81.1,
CAP-007160,SUP-11758,CB-392,2025-08,568,390.0,68.7,
CAP-007161,SUP-11758,CB-392,2025-09,571,429.0,75.1,
CAP-007162,SUP-11758,CB-392,2025-10,616,347.0,56.3,
CAP-007163,SUP-11758,CB-392,2025-11,608,453.0,74.5,
CAP-007164,SUP-11758,CB-392,2025-12,577,535.0,92.7,
CAP-007165,SUP-11758,CB-392,2026-01,607,548.0,90.3,
CAP-007166,SUP-11758,CB-392,2026-02,655,574.0,87.6,
CAP-007167,SUP-11758,CB-392,2026-03,618,482.0,78.0,
CAP-007168,SUP-11758,CB-392,2026-04,575,511.0,88.9,
CAP-007169,SUP-09616,EL-1099,2024-01,588,413.0,70.2,
CAP-007170,SUP-09616,EL-1099,2024-02,557,321.0,57.6,
CAP-007171,SUP-09616,EL-1099,2024-03,587,424.0,72.2,
CAP-007172,SUP-09616,EL-1099,2024-04,568,361.0,63.6,
CAP-007173,SUP-09616,EL-1099,2024-05,601,627.0,100.0,
CAP-007174,SUP-09616,EL-1099,2024-06,577,565.0,97.9,
CAP-007175,SUP-09616,EL-1099,2024-07,577,433.0,75.0,
CAP-007176,SUP-09616,EL-1099,2024-08,511,459.0,89.8,
CAP-007177,SUP-09616,EL-1099,2024-09,557,569.0,100.0,
CAP-007178,SUP-09616,EL-1099,2024-10,532,465.0,87.4,
CAP-007179,SUP-09616,EL-1099,2024-11,540,477.0,88.3,
CAP-007180,SUP-09616,EL-1099,2024-12,556,579.0,100.0,
CAP-007181,SUP-09616,EL-1099,2025-01,523,454.0,86.8,
CAP-007182,SUP-09616,EL-1099,2025-02,543,433.0,79.7,
CAP-007183,SUP-09616,EL-1099,2025-03,512,,70.9,
CAP-007184,SUP-09616,EL-1099,2025-04,460,471.0,100.0,
CAP-007185,SUP-09616,EL-1099,2025-05,529,321.0,60.7,
CAP-007186,SUP-09616,EL-1099,2025-06,470,,97.9,
CAP-007187,SUP-09616,EL-1099,2025-07,506,383.0,75.7,
CAP-007188,SUP-09616,EL-1099,2025-08,499,362.0,72.5,
CAP-007189,SUP-09616,EL-1099,2025-09,469,439.0,93.6,
CAP-007190,SUP-09616,EL-1099,2025-10,469,,60.8,
CAP-007191,SUP-09616,EL-1099,2025-11,500,325.0,65.0,
CAP-007192,SUP-09616,EL-1099,2025-12,492,296.0,60.2,
CAP-007193,SUP-09616,EL-1099,2026-01,412,,98.3,
CAP-007194,SUP-09616,EL-1099,2026-02,486,383.0,78.8,
CAP-007195,SUP-09616,EL-1099,2026-03,457,404.0,,
CAP-007196,SUP-09616,EL-1099,2026-04,486,372.0,76.5,
CAP-007197,SUP-11137,CB-679,2024-01,190,156.0,82.1,
CAP-007198,SUP-11137,CB-679,2024-02,197,125.0,63.5,
CAP-007199,SUP-11137,CB-679,2024-03,180,155.0,86.1,
CAP-007200,SUP-11137,CB-679,2024-04,193,143.0,74.1,
CAP-007201,SUP-11137,CB-679,2024-05,212,179.0,84.4,
CAP-007202,SUP-11137,CB-679,2024-06,216,169.0,,
CAP-007203,SUP-11137,CB-679,2024-07,186,153.0,82.3,
CAP-007204,SUP-11137,CB-679,2024-08,197,120.0,60.9,
CAP-007205,SUP-11137,CB-679,2024-09,178,180.0,100.0,
CAP-007206,SUP-11137,CB-679,2024-10,182,164.0,90.1,
CAP-007207,SUP-11137,CB-679,2024-11,184,183.0,99.5,
CAP-007208,SUP-11137,CB-679,2024-12,170,101.0,59.4,
CAP-007209,SUP-11137,CB-679,2025-01,167,127.0,76.0,
CAP-007210,SUP-11137,CB-679,2025-02,183,142.0,77.6,
CAP-007211,SUP-11137,CB-679,2025-03,193,,61.1,
CAP-007212,SUP-11137,CB-679,2025-04,160,90.0,56.2,
CAP-007213,SUP-11137,CB-679,2025-05,168,139.0,82.7,
CAP-007214,SUP-11137,CB-679,2025-06,157,136.0,86.6,
CAP-007215,SUP-11137,CB-679,2025-07,156,98.0,62.8,
CAP-007216,SUP-11137,CB-679,2025-08,165,114.0,69.1,
CAP-007217,SUP-11137,CB-679,2025-09,139,135.0,97.1,
CAP-007218,SUP-11137,CB-679,2025-10,172,160.0,93.0,
CAP-007219,SUP-11137,CB-679,2025-11,153,127.0,83.0,
CAP-007220,SUP-11137,CB-679,2025-12,168,136.0,81.0,
CAP-007221,SUP-11137,CB-679,2026-01,145,110.0,75.9,
CAP-007222,SUP-11137,CB-679,2026-02,142,104.0,73.2,
CAP-007223,SUP-11137,CB-679,2026-03,161,,65.2,
CAP-007224,SUP-11137,CB-679,2026-04,136,96.0,70.6,
CAP-007225,SUP-14503,FL-631,2024-01,1157,947.0,81.8,
CAP-007226,SUP-14503,FL-631,2024-02,1254,1313.0,100.0,
CAP-007227,SUP-14503,FL-631,2024-03,1324,1080.0,81.6,
CAP-007228,SUP-14503,FL-631,2024-04,1261,1174.0,93.1,
CAP-007229,SUP-14503,FL-631,2024-05,1118,974.0,87.1,
CAP-007230,SUP-14503,FL-631,2024-06,1321,1118.0,84.6,
CAP-007231,SUP-14503,FL-631,2024-07,1190,,91.1,
CAP-007232,SUP-14503,FL-631,2024-08,1286,1028.0,79.9,
CAP-007233,SUP-14503,FL-631,2024-09,1172,1063.0,,
CAP-007234,SUP-14503,FL-631,2024-10,1227,935.0,76.2,
CAP-007235,SUP-14503,FL-631,2024-11,1187,922.0,77.7,
CAP-007236,SUP-14503,FL-631,2024-12,1225,1097.0,89.6,
CAP-007237,SUP-14503,FL-631,2025-01,1194,1010.0,,
CAP-007238,SUP-14503,FL-631,2025-02,1263,965.0,76.4,
CAP-007239,SUP-14503,FL-631,2025-03,1190,1075.0,,
CAP-007240,SUP-14503,FL-631,2025-04,1135,749.0,66.0,
CAP-007241,SUP-14503,FL-631,2025-05,1203,930.0,77.3,
CAP-007242,SUP-14503,FL-631,2025-06,1241,1084.0,87.3,
CAP-007243,SUP-14503,FL-631,2025-07,1235,723.0,58.5,
CAP-007244,SUP-14503,FL-631,2025-08,1062,945.0,89.0,
CAP-007245,SUP-14503,FL-631,2025-09,1267,,84.8,
CAP-007246,SUP-14503,FL-631,2025-10,1125,1086.0,96.5,
CAP-007247,SUP-14503,FL-631,2025-11,1125,1036.0,92.1,
CAP-007248,SUP-14503,FL-631,2025-12,1226,1015.0,82.8,
CAP-007249,SUP-14503,FL-631,2026-01,1136,854.0,75.2,
CAP-007250,SUP-14503,FL-631,2026-02,1188,952.0,80.1,
CAP-007251,SUP-14503,FL-631,2026-03,1170,797.0,68.1,
CAP-007252,SUP-14503,FL-631,2026-04,1189,668.0,56.2,
CAP-007253,SUP-01582,BR-318,2024-01,817,520.0,63.6,
CAP-007254,SUP-01582,BR-318,2024-02,777,757.0,97.4,
CAP-007255,SUP-01582,BR-318,2024-03,763,430.0,56.4,
CAP-007256,SUP-01582,BR-318,2024-04,800,,92.0,
CAP-007257,SUP-01582,BR-318,2024-05,819,753.0,91.9,
CAP-007258,SUP-01582,BR-318,2024-06,828,864.0,,
CAP-007259,SUP-01582,BR-318,2024-07,838,674.0,80.4,
CAP-007260,SUP-01582,BR-318,2024-08,815,592.0,72.6,
CAP-007261,SUP-01582,BR-318,2024-09,756,483.0,63.9,
CAP-007262,SUP-01582,BR-318,2024-10,803,778.0,96.9,
CAP-007263,SUP-01582,BR-318,2024-11,755,609.0,80.7,
CAP-007264,SUP-01582,BR-318,2024-12,755,447.0,59.2,
CAP-007265,SUP-01582,BR-318,2025-01,838,846.0,100.0,
CAP-007266,SUP-01582,BR-318,2025-02,766,640.0,83.6,
CAP-007267,SUP-01582,BR-318,2025-03,744,747.0,100.0,
CAP-007268,SUP-01582,BR-318,2025-04,809,457.0,56.5,
CAP-007269,SUP-01582,BR-318,2025-05,835,554.0,66.3,
CAP-007270,SUP-01582,BR-318,2025-06,836,848.0,100.0,
CAP-007271,SUP-01582,BR-318,2025-07,764,735.0,96.2,
CAP-007272,SUP-01582,BR-318,2025-08,811,666.0,,
CAP-007273,SUP-01582,BR-318,2025-09,804,507.0,63.1,
CAP-007274,SUP-01582,BR-318,2025-10,800,557.0,69.6,
CAP-007275,SUP-01582,BR-318,2025-11,776,753.0,97.0,
CAP-007276,SUP-01582,BR-318,2025-12,762,593.0,77.8,
CAP-007277,SUP-01582,BR-318,2026-01,776,796.0,100.0,
CAP-007278,SUP-01582,BR-318,2026-02,795,582.0,73.2,
CAP-007279,SUP-01582,BR-318,2026-03,790,556.0,70.4,
CAP-007280,SUP-01582,BR-318,2026-04,814,600.0,73.7,
CAP-007281,SUP-11931,EC-528,2024-01,1253,717.0,57.2,
CAP-007282,SUP-11931,EC-528,2024-02,1238,824.0,66.6,
CAP-007283,SUP-11931,EC-528,2024-03,1244,1109.0,89.1,
CAP-007284,SUP-11931,EC-528,2024-04,1153,890.0,77.2,
CAP-007285,SUP-11931,EC-528,2024-05,1222,871.0,71.3,
CAP-007286,SUP-11931,EC-528,2024-06,1109,1164.0,100.0,
CAP-007287,SUP-11931,EC-528,2024-07,1157,1115.0,96.4,
CAP-007288,SUP-11931,EC-528,2024-08,1241,986.0,79.5,
CAP-007289,SUP-11931,EC-528,2024-09,1214,1226.0,100.0,
CAP-007290,SUP-11931,EC-528,2024-10,1177,1057.0,89.8,
CAP-007291,SUP-11931,EC-528,2024-11,1177,806.0,68.5,
CAP-007292,SUP-11931,EC-528,2024-12,1303,1249.0,,
CAP-007293,SUP-11931,EC-528,2025-01,1176,724.0,61.6,
CAP-007294,SUP-11931,EC-528,2025-02,1082,,100.0,
CAP-007295,SUP-11931,EC-528,2025-03,1093,633.0,57.9,
CAP-007296,SUP-11931,EC-528,2025-04,1213,1223.0,100.0,
CAP-007297,SUP-11931,EC-528,2025-05,1335,1007.0,75.4,
CAP-007298,SUP-11931,EC-528,2025-06,1205,804.0,,
CAP-007299,SUP-11931,EC-528,2025-07,1242,1214.0,97.7,
CAP-007300,SUP-11931,EC-528,2025-08,1261,1189.0,94.3,
CAP-007301,SUP-11931,EC-528,2025-09,1147,1128.0,98.3,
CAP-007302,SUP-11931,EC-528,2025-10,1265,1065.0,84.2,
CAP-007303,SUP-11931,EC-528,2025-11,1145,1075.0,93.9,
CAP-007304,SUP-11931,EC-528,2025-12,1219,1163.0,95.4,
CAP-007305,SUP-11931,EC-528,2026-01,1143,955.0,83.6,
CAP-007306,SUP-11931,EC-528,2026-02,1154,943.0,81.7,
CAP-007307,SUP-11931,EC-528,2026-03,1302,1103.0,,
CAP-007308,SUP-11931,EC-528,2026-04,1227,,70.0,
CAP-007309,SUP-14823,BR-401,2024-01,2169,1424.0,65.7,
CAP-007310,SUP-14823,BR-401,2024-02,2043,1505.0,,
CAP-007311,SUP-14823,BR-401,2024-03,2083,1666.0,80.0,
CAP-007312,SUP-14823,BR-401,2024-04,1959,1870.0,95.5,
CAP-007313,SUP-14823,BR-401,2024-05,2140,2002.0,93.6,
CAP-007314,SUP-14823,BR-401,2024-06,2176,2061.0,94.7,
CAP-007315,SUP-14823,BR-401,2024-07,2156,1589.0,73.7,
CAP-007316,SUP-14823,BR-401,2024-08,1953,1495.0,76.5,
CAP-007317,SUP-14823,BR-401,2024-09,1994,1889.0,94.7,
CAP-007318,SUP-14823,BR-401,2024-10,2199,1456.0,66.2,
CAP-007319,SUP-14823,BR-401,2024-11,1961,1335.0,68.1,
CAP-007320,SUP-14823,BR-401,2024-12,1935,1152.0,59.5,
CAP-007321,SUP-14823,BR-401,2025-01,2189,2013.0,92.0,
CAP-007322,SUP-14823,BR-401,2025-02,2115,1299.0,61.4,
CAP-007323,SUP-14823,BR-401,2025-03,1943,1236.0,63.6,
CAP-007324,SUP-14823,BR-401,2025-04,2079,1228.0,59.1,
CAP-007325,SUP-14823,BR-401,2025-05,1867,1060.0,56.8,
CAP-007326,SUP-14823,BR-401,2025-06,2038,1867.0,,
CAP-007327,SUP-14823,BR-401,2025-07,2059,1471.0,71.4,
CAP-007328,SUP-14823,BR-401,2025-08,2080,1708.0,82.1,
CAP-007329,SUP-14823,BR-401,2025-09,1980,1566.0,79.1,
CAP-007330,SUP-14823,BR-401,2025-10,2173,2209.0,100.0,
CAP-007331,SUP-14823,BR-401,2025-11,2104,1419.0,67.4,
CAP-007332,SUP-14823,BR-401,2025-12,2145,1243.0,57.9,
CAP-007333,SUP-14823,BR-401,2026-01,2161,1972.0,91.3,
CAP-007334,SUP-14823,BR-401,2026-02,1893,1258.0,66.5,
CAP-007335,SUP-14823,BR-401,2026-03,2075,1265.0,61.0,
CAP-007336,SUP-14823,BR-401,2026-04,2135,2067.0,96.8,
CAP-007337,SUP-02738,CH-824,2024-01,882,648.0,73.5,
CAP-007338,SUP-02738,CH-824,2024-02,728,671.0,92.2,
CAP-007339,SUP-02738,CH-824,2024-03,681,,65.5,
CAP-007340,SUP-02738,CH-824,2024-04,733,540.0,,
CAP-007341,SUP-02738,CH-824,2024-05,795,590.0,74.2,
CAP-007342,SUP-02738,CH-824,2024-06,846,494.0,,
CAP-007343,SUP-02738,CH-824,2024-07,772,596.0,77.2,
CAP-007344,SUP-02738,CH-824,2024-08,739,546.0,73.9,
CAP-007345,SUP-02738,CH-824,2024-09,729,738.0,100.0,
CAP-007346,SUP-02738,CH-824,2024-10,685,593.0,86.6,
CAP-007347,SUP-02738,CH-824,2024-11,672,493.0,73.4,
CAP-007348,SUP-02738,CH-824,2024-12,723,410.0,,
CAP-007349,SUP-02738,CH-824,2025-01,711,504.0,70.9,
CAP-007350,SUP-02738,CH-824,2025-02,611,559.0,91.5,
CAP-007351,SUP-02738,CH-824,2025-03,707,468.0,66.2,
CAP-007352,SUP-02738,CH-824,2025-04,641,604.0,94.2,
CAP-007353,SUP-02738,CH-824,2025-05,683,461.0,67.5,
CAP-007354,SUP-02738,CH-824,2025-06,662,552.0,83.4,
CAP-007355,SUP-02738,CH-824,2025-07,615,376.0,61.1,
CAP-007356,SUP-02738,CH-824,2025-08,673,686.0,100.0,
CAP-007357,SUP-02738,CH-824,2025-09,641,,94.1,
CAP-007358,SUP-02738,CH-824,2025-10,609,361.0,59.3,
CAP-007359,SUP-02738,CH-824,2025-11,574,368.0,64.1,
CAP-007360,SUP-02738,CH-824,2025-12,631,657.0,100.0,
CAP-007361,SUP-02738,CH-824,2026-01,536,298.0,55.6,
CAP-007362,SUP-02738,CH-824,2026-02,582,438.0,75.3,
CAP-007363,SUP-02738,CH-824,2026-03,593,572.0,96.5,
CAP-007364,SUP-02738,CH-824,2026-04,588,330.0,,
CAP-007365,SUP-11663,TR-1048,2024-01,2062,1707.0,82.8,
CAP-007366,SUP-11663,TR-1048,2024-02,1848,1297.0,70.2,
CAP-007367,SUP-11663,TR-1048,2024-03,2016,1707.0,84.7,
CAP-007368,SUP-11663,TR-1048,2024-04,2091,1488.0,71.2,
CAP-007369,SUP-11663,TR-1048,2024-05,1988,1958.0,98.5,
CAP-007370,SUP-11663,TR-1048,2024-06,2093,1161.0,55.5,
CAP-007371,SUP-11663,TR-1048,2024-07,2192,2059.0,93.9,
CAP-007372,SUP-11663,TR-1048,2024-08,2211,1824.0,82.5,
CAP-007373,SUP-11663,TR-1048,2024-09,2230,2048.0,91.8,
CAP-007374,SUP-11663,TR-1048,2024-10,2114,1328.0,62.8,
CAP-007375,SUP-11663,TR-1048,2024-11,2322,2106.0,90.7,
CAP-007376,SUP-11663,TR-1048,2024-12,2302,2171.0,94.3,
CAP-007377,SUP-11663,TR-1048,2025-01,2275,1947.0,85.6,
CAP-007378,SUP-11663,TR-1048,2025-02,2562,1463.0,57.1,
CAP-007379,SUP-11663,TR-1048,2025-03,2492,1580.0,63.4,
CAP-007380,SUP-11663,TR-1048,2025-04,2254,2099.0,,
CAP-007381,SUP-11663,TR-1048,2025-05,2297,1628.0,70.9,
CAP-007382,SUP-11663,TR-1048,2025-06,2136,2069.0,96.9,
CAP-007383,SUP-11663,TR-1048,2025-07,2550,1784.0,70.0,
CAP-007384,SUP-11663,TR-1048,2025-08,2342,1821.0,77.8,
CAP-007385,SUP-11663,TR-1048,2025-09,2457,2206.0,89.8,
CAP-007386,SUP-11663,TR-1048,2025-10,2562,2201.0,85.9,
CAP-007387,SUP-11663,TR-1048,2025-11,2557,1476.0,57.7,
CAP-007388,SUP-11663,TR-1048,2025-12,2426,1373.0,56.6,
CAP-007389,SUP-11663,TR-1048,2026-01,2611,2697.0,100.0,
CAP-007390,SUP-11663,TR-1048,2026-02,2435,2435.0,100.0,
CAP-007391,SUP-11663,TR-1048,2026-03,2414,2419.0,100.0,
CAP-007392,SUP-11663,TR-1048,2026-04,2477,2263.0,91.4,
CAP-007393,SUP-06103,ST-666,2024-01,615,645.0,,
CAP-007394,SUP-06103,ST-666,2024-02,585,594.0,100.0,
CAP-007395,SUP-06103,ST-666,2024-03,654,562.0,85.9,
CAP-007396,SUP-06103,ST-666,2024-04,542,323.0,59.6,
CAP-007397,SUP-06103,ST-666,2024-05,636,620.0,97.5,
CAP-007398,SUP-06103,ST-666,2024-06,572,477.0,83.4,
CAP-007399,SUP-06103,ST-666,2024-07,632,369.0,58.4,
CAP-007400,SUP-06103,ST-666,2024-08,622,632.0,100.0,
CAP-007401,SUP-06103,ST-666,2024-09,586,401.0,68.4,
CAP-007402,SUP-06103,ST-666,2024-10,590,396.0,67.1,
CAP-007403,SUP-06103,ST-666,2024-11,630,513.0,81.4,
CAP-007404,SUP-06103,ST-666,2024-12,620,541.0,87.3,
CAP-007405,SUP-06103,ST-666,2025-01,596,449.0,75.3,
CAP-007406,SUP-06103,ST-666,2025-02,602,516.0,85.7,
CAP-007407,SUP-06103,ST-666,2025-03,577,452.0,,
CAP-007408,SUP-06103,ST-666,2025-04,615,645.0,100.0,
CAP-007409,SUP-06103,ST-666,2025-05,612,585.0,95.6,
CAP-007410,SUP-06103,ST-666,2025-06,589,611.0,100.0,
CAP-007411,SUP-06103,ST-666,2025-07,622,594.0,95.5,
CAP-007412,SUP-06103,ST-666,2025-08,633,404.0,63.8,
CAP-007413,SUP-06103,ST-666,2025-09,640,407.0,63.6,
CAP-007414,SUP-06103,ST-666,2025-10,516,300.0,58.1,
CAP-007415,SUP-06103,ST-666,2025-11,592,600.0,100.0,
CAP-007416,SUP-06103,ST-666,2025-12,552,365.0,66.1,
CAP-007417,SUP-06103,ST-666,2026-01,606,505.0,83.3,
CAP-007418,SUP-06103,ST-666,2026-02,564,321.0,56.9,
CAP-007419,SUP-06103,ST-666,2026-03,598,432.0,,
CAP-007420,SUP-06103,ST-666,2026-04,583,412.0,70.7,
CAP-007421,SUP-02042,EN-1039,2024-01,1905,1916.0,100.0,
CAP-007422,SUP-02042,EN-1039,2024-02,2040,1663.0,81.5,
CAP-007423,SUP-02042,EN-1039,2024-03,1989,1412.0,71.0,
CAP-007424,SUP-02042,EN-1039,2024-04,1797,1571.0,87.4,
CAP-007425,SUP-02042,EN-1039,2024-05,2069,1713.0,82.8,
CAP-007426,SUP-02042,EN-1039,2024-06,2037,1525.0,,
CAP-007427,SUP-02042,EN-1039,2024-07,1980,1435.0,72.5,
CAP-007428,SUP-02042,EN-1039,2024-08,2232,1446.0,,
CAP-007429,SUP-02042,EN-1039,2024-09,1985,1095.0,55.2,
CAP-007430,SUP-02042,EN-1039,2024-10,2046,1857.0,90.8,
CAP-007431,SUP-02042,EN-1039,2024-11,1949,,100.0,
CAP-007432,SUP-02042,EN-1039,2024-12,1899,1178.0,62.0,
CAP-007433,SUP-02042,EN-1039,2025-01,2261,1978.0,87.5,
CAP-007434,SUP-02042,EN-1039,2025-02,2052,1852.0,90.3,
CAP-007435,SUP-02042,EN-1039,2025-03,2020,1145.0,56.7,
CAP-007436,SUP-02042,EN-1039,2025-04,2095,2168.0,100.0,
CAP-007437,SUP-02042,EN-1039,2025-05,2049,1238.0,60.4,
CAP-007438,SUP-02042,EN-1039,2025-06,1892,1312.0,69.3,
CAP-007439,SUP-02042,EN-1039,2025-07,1916,1509.0,78.8,
CAP-007440,SUP-02042,EN-1039,2025-08,2015,1356.0,67.3,
CAP-007441,SUP-02042,EN-1039,2025-09,1972,1585.0,80.4,
CAP-007442,SUP-02042,EN-1039,2025-10,2097,1773.0,84.5,
CAP-007443,SUP-02042,EN-1039,2025-11,2224,1259.0,56.6,
CAP-007444,SUP-02042,EN-1039,2025-12,1905,1801.0,94.5,
CAP-007445,SUP-02042,EN-1039,2026-01,2065,1675.0,81.1,
CAP-007446,SUP-02042,EN-1039,2026-02,1968,1841.0,93.5,
CAP-007447,SUP-02042,EN-1039,2026-03,2192,2002.0,91.3,
CAP-007448,SUP-02042,EN-1039,2026-04,1954,1705.0,87.3,
CAP-007449,SUP-00780,ST-886,2024-01,405,296.0,73.1,
CAP-007450,SUP-00780,ST-886,2024-02,388,337.0,86.9,
CAP-007451,SUP-00780,ST-886,2024-03,378,303.0,80.2,
CAP-007452,SUP-00780,ST-886,2024-04,391,389.0,99.5,
CAP-007453,SUP-00780,ST-886,2024-05,360,288.0,80.0,
CAP-007454,SUP-00780,ST-886,2024-06,407,310.0,76.2,
CAP-007455,SUP-00780,ST-886,2024-07,403,297.0,73.7,
CAP-007456,SUP-00780,ST-886,2024-08,415,269.0,64.8,
CAP-007457,SUP-00780,ST-886,2024-09,374,312.0,83.4,
CAP-007458,SUP-00780,ST-886,2024-10,433,438.0,100.0,
CAP-007459,SUP-00780,ST-886,2024-11,403,280.0,69.5,
CAP-007460,SUP-00780,ST-886,2024-12,423,256.0,60.5,
CAP-007461,SUP-00780,ST-886,2025-01,405,320.0,79.0,
CAP-007462,SUP-00780,ST-886,2025-02,411,306.0,74.5,
CAP-007463,SUP-00780,ST-886,2025-03,421,300.0,71.3,
CAP-007464,SUP-00780,ST-886,2025-04,400,305.0,76.2,
CAP-007465,SUP-00780,ST-886,2025-05,400,224.0,56.0,
CAP-007466,SUP-00780,ST-886,2025-06,383,,93.2,
CAP-007467,SUP-00780,ST-886,2025-07,366,287.0,,
CAP-007468,SUP-00780,ST-886,2025-08,404,279.0,,
CAP-007469,SUP-00780,ST-886,2025-09,401,284.0,70.8,
CAP-007470,SUP-00780,ST-886,2025-10,406,337.0,83.0,
CAP-007471,SUP-00780,ST-886,2025-11,408,249.0,61.0,
CAP-007472,SUP-00780,ST-886,2025-12,378,323.0,,
CAP-007473,SUP-00780,ST-886,2026-01,407,412.0,100.0,
CAP-007474,SUP-00780,ST-886,2026-02,376,218.0,58.0,
CAP-007475,SUP-00780,ST-886,2026-03,427,396.0,92.7,
CAP-007476,SUP-00780,ST-886,2026-04,398,372.0,93.5,
CAP-007477,SUP-06765,HY-649,2024-01,1326,1216.0,91.7,
