quality_event_id,part_id,supplier_id,batch_id,event_date,event_type,severity,disposition_status,affected_qty
QE-0001912,CB-919,SUP-11474,BATCH-CB-919-20241025-1,2024-10-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001913,SC-706,SUP-04905,BATCH-SC-706-20260305-8,2026-03-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001914,TR-1012,SUP-11982,BATCH-TR-1012-20260520-3,2026-05-20,Defect,Low,Closed,0
QE-0001915,EN-1158,SUP-07739,BATCH-EN-1158-20240819-5,2024-08-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001916,ST-1146,SUP-10111,BATCH-ST-1146-20250323-8,2025-03-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001917,HY-155,SUP-10303,BATCH-HY-155-20260529-5,2026-05-29,Defect,High,Closed,50
QE-0001918,FT-1100,SUP-02481,BATCH-FT-1100-20260725-2,2026-07-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001919,EN-1245,SUP-14237,BATCH-EN-1245-20260304-5,2026-03-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001920,FL-1153,SUP-05694,BATCH-FL-1153-20250629-8,2025-06-29,Incoming Inspection Pass,Not Applicable,,0
QE-0001921,HY-676,SUP-02680,BATCH-HY-676-20250710-2,2025-07-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001922,FT-1348,SUP-01744,BATCH-FT-1348-20250324-5,2025-03-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001923,HY-1188,SUP-11574,BATCH-HY-1188-20260407-1,2026-04-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001924,CH-456,SUP-06420,BATCH-CH-456-20250627-4,2025-06-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001925,SC-841,SUP-08997,BATCH-SC-841-20250725-6,2025-07-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001926,EN-1063,SUP-11789,BATCH-EN-1063-20250303-5,2025-03-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001927,EC-1100,SUP-11958,BATCH-EC-1100-20260803-2,2026-08-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001928,TR-1345,SUP-10147,BATCH-TR-1345-20240702-4,2024-07-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001929,CB-695,SUP-09643,BATCH-CB-695-20240303-4,2024-03-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001930,ST-1307,SUP-03989,BATCH-ST-1307-20240409-4,2024-04-09,Defect,Medium,Scrapped,250
QE-0001931,EL-577,SUP-07408,BATCH-EL-577-20240314-5,2024-03-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001932,TR-974,SUP-03353,BATCH-TR-974-20240529-4,2024-05-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001933,FL-1282,SUP-10972,BATCH-FL-1282-20241102-3,2024-11-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001934,CB-597,SUP-13101,BATCH-CB-597-20250811-4,2025-08-11,Defect,Low,Approved for Use,0
QE-0001935,FT-247,SUP-12148,BATCH-FT-247-20251127-1,2025-11-27,Deviation Approved,Medium,Under Investigation,50
QE-0001936,TR-1168,SUP-01718,BATCH-TR-1168-20240115-8,2024-01-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001937,ST-803,SUP-00915,BATCH-ST-803-20241004-7,2024-10-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001938,BR-683,SUP-00778,BATCH-BR-683-20241118-6,2024-11-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001939,ST-181,SUP-11052,BATCH-ST-181-20250105-3,2025-01-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001940,ST-1259,SUP-02442,BATCH-ST-1259-20260707-7,2026-07-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001941,HY-723,SUP-01684,BATCH-HY-723-20240703-8,2024-07-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001942,CH-599,SUP-13457,BATCH-CH-599-20250216-2,2025-02-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001943,ST-1037,SUP-06821,BATCH-ST-1037-20260525-2,2026-05-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001944,HY-1303,SUP-07098,BATCH-HY-1303-20240103-6,2024-01-03,Defect,Medium,Scrapped,250
QE-0001945,SC-244,SUP-00389,BATCH-SC-244-20240815-4,2024-08-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001946,FL-1311,SUP-13969,BATCH-FL-1311-20240723-3,2024-07-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001947,TR-504,SUP-09130,BATCH-TR-504-20240417-6,2024-04-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001948,BR-956,SUP-03060,BATCH-BR-956-20260428-6,2026-04-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001949,BR-187,SUP-03495,BATCH-BR-187-20260516-4,2026-05-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001950,ST-118,SUP-00656,BATCH-ST-118-20240101-5,2024-01-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001951,EN-323,SUP-12950,BATCH-EN-323-20250916-4,2025-09-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001952,EL-1058,SUP-08540,BATCH-EL-1058-20260211-7,2026-02-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001953,TR-663,SUP-14752,BATCH-TR-663-20250414-4,2025-04-14,Hold,Medium,Under Investigation,500
QE-0001954,EC-809,SUP-05117,BATCH-EC-809-20240704-4,2024-07-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001955,SC-505,SUP-05434,BATCH-SC-505-20250122-3,2025-01-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001956,CB-226,SUP-08342,BATCH-CB-226-20260405-5,2026-04-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001957,SC-1011,SUP-01263,BATCH-SC-1011-20240521-1,2024-05-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001958,FT-248,SUP-13143,BATCH-FT-248-20260523-6,2026-05-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001959,HY-290,SUP-10115,BATCH-HY-290-20251225-1,2025-12-25,Hold,High,Approved for Use,25
QE-0001960,EC-740,SUP-07394,BATCH-EC-740-20251105-2,2025-11-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001961,CH-475,SUP-12775,BATCH-CH-475-20240322-7,2024-03-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001962,HY-940,SUP-00329,BATCH-HY-940-20240615-5,2024-06-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001963,ST-103,SUP-01484,BATCH-ST-103-20240522-4,2024-05-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001964,FL-190,SUP-12041,BATCH-FL-190-20240622-3,2024-06-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001965,EN-333,SUP-05081,BATCH-EN-333-20240807-6,2024-08-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001966,EN-277,SUP-07048,BATCH-EN-277-20260812-7,2026-08-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001967,CH-1062,SUP-12579,BATCH-CH-1062-20250226-2,2025-02-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001968,SC-759,SUP-10883,BATCH-SC-759-20260507-8,2026-05-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001969,SC-743,SUP-09901,BATCH-SC-743-20240805-5,2024-08-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001970,FL-335,SUP-11652,BATCH-FL-335-20250916-6,2025-09-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001971,BR-775,SUP-12094,BATCH-BR-775-20240730-7,2024-07-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001972,FL-556,SUP-11820,BATCH-FL-556-20240818-7,2024-08-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001973,BR-305,SUP-09890,BATCH-BR-305-20251202-4,2025-12-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001974,FT-429,SUP-07016,BATCH-FT-429-20240103-5,2024-01-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001975,FL-1212,SUP-05260,BATCH-FL-1212-20260821-6,2026-08-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001976,TR-1066,SUP-05265,BATCH-TR-1066-20260113-4,2026-01-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001977,TR-533,SUP-08384,BATCH-TR-533-20260819-8,2026-08-19,Defect,Medium,Scrapped,50
QE-0001978,SC-556,SUP-07396,BATCH-SC-556-20250511-2,2025-05-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001979,CB-344,SUP-03103,BATCH-CB-344-20250113-7,2025-01-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001980,EL-646,SUP-12275,BATCH-EL-646-20240111-4,2024-01-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001981,HY-1275,SUP-13828,BATCH-HY-1275-20241030-3,2024-10-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001982,EL-1315,SUP-12588,BATCH-EL-1315-20251021-8,2025-10-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001983,SC-156,SUP-08900,BATCH-SC-156-20240611-4,2024-06-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001984,TR-712,SUP-01082,BATCH-TR-712-20251012-7,2025-10-12,Hold,Medium,Closed,100
QE-0001985,EN-312,SUP-11802,BATCH-EN-312-20240103-8,2024-01-03,Hold,Medium,Approved for Use,50
QE-0001986,FT-960,SUP-03558,BATCH-FT-960-20260226-4,2026-02-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001987,EN-667,SUP-01092,BATCH-EN-667-20250220-4,2025-02-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001988,SC-501,SUP-05863,BATCH-SC-501-20240323-1,2024-03-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001989,BR-154,SUP-03227,BATCH-BR-154-20250709-2,2025-07-09,Deviation Approved,High,Scrapped,10
QE-0001990,EN-246,SUP-14609,BATCH-EN-246-20240616-3,2024-06-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001991,ST-476,SUP-02929,BATCH-ST-476-20250219-6,2025-02-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001992,FL-150,SUP-07357,BATCH-FL-150-20240517-4,2024-05-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001993,ST-476,SUP-02929,BATCH-ST-476-20240418-8,2024-04-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001994,FT-1051,SUP-08629,BATCH-FT-1051-20240210-6,2024-02-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001995,BR-1248,SUP-11200,BATCH-BR-1248-20241018-7,2024-10-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001996,BR-802,SUP-03754,BATCH-BR-802-20250318-5,2025-03-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001997,FL-1320,SUP-13439,BATCH-FL-1320-20251221-8,2025-12-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001998,EN-920,SUP-11382,BATCH-EN-920-20240210-7,2024-02-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0001999,TR-1259,SUP-00901,BATCH-TR-1259-20260119-4,2026-01-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002000,BR-1094,SUP-11348,BATCH-BR-1094-20251109-6,2025-11-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002001,SC-431,SUP-08571,BATCH-SC-431-20250213-2,2025-02-13,Incoming Inspection Pass,Not Applicable,,0
QE-0002002,FL-278,SUP-08131,BATCH-FL-278-20250202-3,2025-02-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002003,FT-465,SUP-11820,BATCH-FT-465-20260501-4,2026-05-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002004,EL-1140,SUP-04744,BATCH-EL-1140-20250803-8,2025-08-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002005,CH-1300,SUP-12195,BATCH-CH-1300-20240625-4,2024-06-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002006,CB-1318,SUP-02140,BATCH-CB-1318-20260309-7,2026-03-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002007,HY-655,SUP-14387,BATCH-HY-655-20250217-1,2025-02-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002008,ST-455,SUP-02195,BATCH-ST-455-20250413-3,2025-04-13,Hold,High,Under Investigation,250
QE-0002009,TR-1261,SUP-08200,BATCH-TR-1261-20260605-7,2026-06-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002010,EN-982,SUP-05102,BATCH-EN-982-20240209-1,2024-02-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002011,EN-501,SUP-01091,BATCH-EN-501-20240212-3,2024-02-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002012,BR-1279,SUP-00947,BATCH-BR-1279-20250228-1,2025-02-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002013,SC-985,SUP-05885,BATCH-SC-985-20260426-1,2026-04-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002014,CB-730,SUP-00872,BATCH-CB-730-20240121-3,2024-01-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002015,TR-332,SUP-02042,BATCH-TR-332-20250201-6,2025-02-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002016,CB-1155,SUP-08243,BATCH-CB-1155-20250703-3,2025-07-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002017,EC-1096,SUP-01612,BATCH-EC-1096-20260821-6,2026-08-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002018,EN-620,SUP-03612,BATCH-EN-620-20250125-8,2025-01-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002019,CB-1338,SUP-08414,BATCH-CB-1338-20241213-6,2024-12-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002020,FT-106,SUP-03364,BATCH-FT-106-20250414-4,2025-04-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002021,EL-1060,SUP-01362,BATCH-EL-1060-20260224-8,2026-02-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002022,FT-375,SUP-08112,BATCH-FT-375-20240912-4,2024-09-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002023,BR-208,SUP-03119,BATCH-BR-208-20240213-7,2024-02-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002024,SC-287,SUP-12989,BATCH-SC-287-20260616-5,2026-06-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002025,TR-273,SUP-12854,BATCH-TR-273-20260730-2,2026-07-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002026,FT-1313,SUP-09553,BATCH-FT-1313-20241213-8,2024-12-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002027,EN-1025,SUP-08533,BATCH-EN-1025-20251120-4,2025-11-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002028,ST-1108,SUP-02353,BATCH-ST-1108-20260814-1,2026-08-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002029,CB-1228,SUP-01175,BATCH-CB-1228-20251028-4,2025-10-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002030,BR-240,SUP-06739,BATCH-BR-240-20250916-8,2025-09-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002031,FT-279,SUP-11268,BATCH-FT-279-20260226-8,2026-02-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002032,HY-445,SUP-01373,BATCH-HY-445-20250913-3,2025-09-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002033,BR-1074,SUP-10818,BATCH-BR-1074-20260401-6,2026-04-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002034,TR-357,SUP-08082,BATCH-TR-357-20251123-1,2025-11-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002035,FL-267,SUP-06818,BATCH-FL-267-20241116-8,2024-11-16,Hold,High,Closed,50
QE-0002036,SC-498,SUP-09236,BATCH-SC-498-20241225-2,2024-12-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002037,EC-510,SUP-00998,BATCH-EC-510-20260605-2,2026-06-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002038,HY-879,SUP-10626,BATCH-HY-879-20240116-4,2024-01-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002039,FT-368,SUP-06637,BATCH-FT-368-20250722-1,2025-07-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002040,EN-677,SUP-05161,BATCH-EN-677-20260518-8,2026-05-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002041,CB-1273,SUP-04845,BATCH-CB-1273-20240529-8,2024-05-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002042,FT-488,SUP-07523,BATCH-FT-488-20250722-1,2025-07-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002043,EL-1135,SUP-04657,BATCH-EL-1135-20260716-6,2026-07-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002044,ST-721,SUP-02864,BATCH-ST-721-20251123-1,2025-11-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002045,BR-627,SUP-02704,BATCH-BR-627-20250224-1,2025-02-24,Defect,Medium,Approved for Use,250
QE-0002046,CB-290,SUP-12694,BATCH-CB-290-20250623-5,2025-06-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002047,CH-504,SUP-02705,BATCH-CH-504-20250802-3,2025-08-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002048,TR-599,SUP-03311,BATCH-TR-599-20250809-4,2025-08-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002049,EN-439,SUP-14136,BATCH-EN-439-20251121-7,2025-11-21,Incoming Inspection Pass,Not Applicable,,0
QE-0002050,FL-790,SUP-00669,BATCH-FL-790-20260506-5,2026-05-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002051,HY-259,SUP-07320,BATCH-HY-259-20250912-3,2025-09-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002052,SC-512,SUP-12503,BATCH-SC-512-20260519-3,2026-05-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002053,CB-954,SUP-14267,BATCH-CB-954-20250202-3,2025-02-02,Deviation Approved,Medium,Under Investigation,0
QE-0002054,FT-537,SUP-08460,BATCH-FT-537-20251123-5,2025-11-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002055,TR-792,SUP-00900,BATCH-TR-792-20251218-6,2025-12-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002056,HY-1222,SUP-09043,BATCH-HY-1222-20250202-6,2025-02-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002057,BR-791,SUP-00290,BATCH-BR-791-20250802-6,2025-08-02,Defect,Low,Closed,10
QE-0002058,SC-958,SUP-07164,BATCH-SC-958-20240705-2,2024-07-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002059,HY-1197,SUP-10220,BATCH-HY-1197-20240312-1,2024-03-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002060,SC-1102,SUP-05776,BATCH-SC-1102-20251003-6,2025-10-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002061,ST-773,SUP-04148,BATCH-ST-773-20260521-3,2026-05-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002062,EN-1304,SUP-14749,BATCH-EN-1304-20250119-2,2025-01-19,Defect,High,,500
QE-0002063,SC-289,SUP-04175,BATCH-SC-289-20260114-3,2026-01-14,Incoming Inspection Pass,Not Applicable,,0
QE-0002064,CB-1212,SUP-05049,BATCH-CB-1212-20240812-3,2024-08-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002065,EL-617,SUP-00095,BATCH-EL-617-20240727-1,2024-07-27,Hold,Low,Scrapped,10
QE-0002066,CB-1107,SUP-09194,BATCH-CB-1107-20240229-6,2024-02-29,Deviation Approved,Medium,Closed,250
QE-0002067,CB-197,SUP-14276,BATCH-CB-197-20250604-2,2025-06-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002068,EN-772,SUP-02449,BATCH-EN-772-20250517-3,2025-05-17,Recall,Low,Closed,250
QE-0002069,BR-1061,SUP-02415,BATCH-BR-1061-20260117-5,2026-01-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002070,TR-797,SUP-06354,BATCH-TR-797-20251128-2,2025-11-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002071,FT-1078,SUP-13990,BATCH-FT-1078-20251121-6,2025-11-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002072,TR-537,SUP-02421,BATCH-TR-537-20260402-8,2026-04-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002073,CH-831,SUP-06641,BATCH-CH-831-20260823-3,2026-08-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002074,BR-1185,SUP-10924,BATCH-BR-1185-20250414-8,2025-04-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002075,FT-110,SUP-01973,BATCH-FT-110-20240406-4,2024-04-06,Defect,High,Under Investigation,250
QE-0002076,ST-126,SUP-03077,BATCH-ST-126-20251202-7,2025-12-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002077,EL-791,SUP-01935,BATCH-EL-791-20240123-8,2024-01-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002078,CH-973,SUP-07014,BATCH-CH-973-20250329-7,2025-03-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002079,EC-749,SUP-02599,BATCH-EC-749-20250612-5,2025-06-12,Incoming Inspection Pass,Not Applicable,,0
QE-0002080,ST-303,SUP-04004,BATCH-ST-303-20260309-3,2026-03-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002081,EN-1236,SUP-11574,BATCH-EN-1236-20240609-5,2024-06-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002082,EC-505,SUP-13652,BATCH-EC-505-20240605-6,2024-06-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002083,FT-587,SUP-02630,BATCH-FT-587-20241013-4,2024-10-13,Defect,Critical,Closed,0
QE-0002084,EC-517,SUP-08448,BATCH-EC-517-20250826-2,2025-08-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002085,FT-532,SUP-04825,BATCH-FT-532-20240703-8,2024-07-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002086,TR-1287,SUP-06958,BATCH-TR-1287-20260423-5,2026-04-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002087,FL-879,SUP-12960,BATCH-FL-879-20260223-5,2026-02-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002088,TR-487,SUP-01635,BATCH-TR-487-20250324-3,2025-03-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002089,EN-213,SUP-08146,BATCH-EN-213-20240708-8,2024-07-08,Deviation Approved,High,Closed,10
QE-0002090,EN-1110,SUP-13030,BATCH-EN-1110-20241102-7,2024-11-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002091,EN-272,SUP-08423,BATCH-EN-272-20241228-5,2024-12-28,Incoming Inspection Pass,Not Applicable,,0
QE-0002092,ST-136,SUP-06862,BATCH-ST-136-20260501-3,2026-05-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002093,FT-1321,SUP-09059,BATCH-FT-1321-20240811-4,2024-08-11,Hold,Low,Closed,50
QE-0002094,BR-421,SUP-03945,BATCH-BR-421-20250805-3,2025-08-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002095,EL-693,SUP-09751,BATCH-EL-693-20250331-7,2025-03-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002096,CB-320,SUP-01023,BATCH-CB-320-20250822-4,2025-08-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002097,TR-309,SUP-13803,BATCH-TR-309-20251230-2,2025-12-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002098,EL-1166,SUP-12023,BATCH-EL-1166-20240915-3,2024-09-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002099,EN-877,SUP-07617,BATCH-EN-877-20260614-6,2026-06-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002100,FL-886,SUP-06583,BATCH-FL-886-20251007-2,2025-10-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002101,EN-147,SUP-07819,BATCH-EN-147-20240603-7,2024-06-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002102,SC-629,SUP-00905,BATCH-SC-629-20250209-6,2025-02-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002103,EN-1266,SUP-04012,BATCH-EN-1266-20250721-2,2025-07-21,Hold,Low,Scrapped,0
QE-0002104,FT-610,SUP-03551,BATCH-FT-610-20260610-2,2026-06-10,Hold,High,Closed,250
QE-0002105,CB-758,SUP-05794,BATCH-CB-758-20250731-5,2025-07-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002106,FT-499,SUP-11311,BATCH-FT-499-20260227-2,2026-02-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002107,HY-708,SUP-01884,BATCH-HY-708-20240101-5,2024-01-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002108,FL-473,SUP-02072,BATCH-FL-473-20240816-7,2024-08-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002109,TR-687,SUP-02046,BATCH-TR-687-20250410-4,2025-04-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002110,FT-431,SUP-08262,BATCH-FT-431-20240423-2,2024-04-23,Hold,High,Scrapped,50
QE-0002111,FL-875,SUP-13096,BATCH-FL-875-20250901-4,2025-09-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0002112,EN-847,SUP-06186,BATCH-EN-847-20250627-6,2025-06-27,Incoming Inspection Pass,Not Applicable,Closed,0
