order_id,product_id,dealer_id,order_date,requested_qty,region,customer_segment,order_status
ORD-0005294,TRC-08,DLR-0019,2024-02-24,1,Europe,Dealer Stock,Open
ORD-0005295,SPR-01,DLR-0400,2024-06-20,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005296,PLN-09,DLR-0171,2026-01-13,3,North America,Export,Shipped
ORD-0005297,CMB-09,DLR-0615,2024-08-16,2,Europe,Commercial Farm,Shipped
ORD-0005298,SPR-08,DLR-0652,2025-03-27,1,Europe,,Shipped
ORD-0005299,TRC-02,DLR-0737,2024-02-07,3,Asia-Pacific,Dealer Stock,Open
ORD-0005300,SPR-02,DLR-0583,2025-12-14,8,North America,Commercial Farm,Shipped
ORD-0005301,HRV-10,DLR-0700,2024-07-08,8,North America,Commercial Farm,Shipped
ORD-0005302,HRV-06,DLR-0207,2024-04-14,3,North America,,Committed
ORD-0005303,TRC-10,DLR-0517,2025-09-05,1,Europe,Commercial Farm,Cancelled
ORD-0005304,HRV-10,DLR-0539,2024-11-13,5,Europe,Government,Open
ORD-0005305,TIL-04,DLR-0305,2025-02-07,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005306,HRV-07,DLR-0110,2025-07-03,1,North America,Commercial Farm,Shipped
ORD-0005307,PLN-09,DLR-0291,2025-11-12,4,North America,Commercial Farm,Shipped
ORD-0005308,SPR-03,DLR-0224,2025-05-13,2,North America,Dealer Stock,Committed
ORD-0005309,BAL-01,DLR-0293,2025-08-29,2,Asia-Pacific,Dealer Stock,Committed
ORD-0005310,TIL-10,DLR-0033,2024-01-30,3,Europe,Dealer Stock,Shipped
ORD-0005311,CMB-10,DLR-0454,2025-05-21,1,Europe,Commercial Farm,Shipped
ORD-0005312,TRC-01,DLR-0634,2025-01-06,15,North America,Commercial Farm,Shipped
ORD-0005313,BAL-01,DLR-0769,2026-02-08,8,Europe,Commercial Farm,Shipped
ORD-0005314,SPR-06,DLR-0687,2025-07-19,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005315,TRC-08,DLR-0184,2025-07-30,3,North America,Dealer Stock,Open
ORD-0005316,PLN-09,DLR-0092,2025-11-26,2,Europe,Dealer Stock,Shipped
ORD-0005317,HRV-04,DLR-0744,2024-08-02,2,North America,Dealer Stock,Committed
ORD-0005318,HRV-09,DLR-0238,2026-07-01,1,South America,Commercial Farm,Shipped
ORD-0005319,PLN-10,DLR-0632,2025-02-25,3,Europe,Commercial Farm,Shipped
ORD-0005320,TRC-09,DLR-0785,2025-04-01,1,South America,Dealer Stock,Open
ORD-0005321,BAL-08,DLR-0412,2024-10-26,8,Europe,Commercial Farm,Open
ORD-0005322,SPR-04,DLR-0706,2024-01-27,10,Europe,Commercial Farm,Shipped
ORD-0005323,HRV-04,DLR-0310,2024-08-27,5,South America,Dealer Stock,Open
ORD-0005324,HRV-01,DLR-0388,2024-05-24,3,North America,Dealer Stock,Cancelled
ORD-0005325,BAL-07,DLR-0570,2024-12-06,1,Europe,Commercial Farm,Shipped
ORD-0005326,TIL-01,DLR-0619,2025-03-16,4,North America,Government,Shipped
ORD-0005327,TRC-07,DLR-0160,2025-09-07,8,Europe,Export,Shipped
ORD-0005328,TRC-02,DLR-0641,2025-07-28,1,Asia-Pacific,Government,Committed
ORD-0005329,BAL-09,DLR-0363,2026-03-23,2,North America,Commercial Farm,Shipped
ORD-0005330,BAL-07,DLR-0447,2025-03-26,1,Europe,Dealer Stock,Open
ORD-0005331,BAL-10,DLR-0380,2024-06-25,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005332,SPR-01,DLR-0722,2024-03-20,5,Europe,Government,Open
ORD-0005333,PLN-03,DLR-0172,2025-06-02,1,North America,Export,Shipped
ORD-0005334,HRV-06,DLR-0692,2025-10-06,4,Asia-Pacific,Commercial Farm,Open
ORD-0005335,TIL-04,DLR-0847,2024-03-27,3,South America,Commercial Farm,Committed
ORD-0005336,PLN-07,DLR-0753,2025-12-26,1,North America,Dealer Stock,Shipped
ORD-0005337,CMB-04,DLR-0886,2025-06-01,5,North America,Government,Shipped
ORD-0005338,PLN-09,DLR-0894,2024-07-04,5,Europe,Dealer Stock,Committed
ORD-0005339,BAL-07,DLR-0548,2025-12-09,1,North America,Commercial Farm,Committed
ORD-0005340,PLN-04,DLR-0343,2026-04-06,4,Africa/Middle East,Commercial Farm,Committed
ORD-0005341,TIL-02,DLR-0454,2024-04-03,1,Europe,,Shipped
ORD-0005342,HRV-08,DLR-0645,2026-04-21,2,Asia-Pacific,Commercial Farm,Open
ORD-0005343,PLN-01,,2026-08-16,1,North America,Commercial Farm,Committed
ORD-0005344,SPR-05,DLR-0475,2025-06-10,4,South America,Export,Shipped
ORD-0005345,TIL-09,DLR-0150,2024-07-19,5,North America,Commercial Farm,Committed
ORD-0005346,HRV-07,DLR-0503,2026-04-09,4,Europe,,Shipped
ORD-0005347,TIL-04,DLR-0316,2026-07-26,2,Europe,Commercial Farm,Open
ORD-0005348,SPR-01,DLR-0636,2026-07-12,3,Europe,Commercial Farm,Shipped
ORD-0005349,CMB-01,DLR-0629,2024-05-18,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0005350,SPR-07,DLR-0532,2024-12-18,4,South America,Export,Open
ORD-0005351,PLN-09,DLR-0193,2026-03-12,1,North America,Dealer Stock,Shipped
ORD-0005352,HRV-08,DLR-0448,2025-11-21,4,Europe,Commercial Farm,Committed
ORD-0005353,PLN-02,DLR-0877,2024-03-04,2,Asia-Pacific,Commercial Farm,Committed
ORD-0005354,PLN-07,DLR-0633,2024-04-12,3,Europe,Commercial Farm,Shipped
ORD-0005355,PLN-02,DLR-0142,2025-05-03,1,Europe,,Shipped
ORD-0005356,CMB-09,DLR-0052,2024-10-26,1,North America,Dealer Stock,Shipped
ORD-0005357,CMB-03,DLR-0539,2025-09-03,1,Asia-Pacific,Government,Committed
ORD-0005358,TRC-06,DLR-0138,2026-03-30,1,Europe,Commercial Farm,Shipped
ORD-0005359,CMB-02,DLR-0735,2024-03-10,5,Europe,Dealer Stock,Committed
ORD-0005360,PLN-02,DLR-0776,2025-08-24,2,Europe,Commercial Farm,Committed
ORD-0005361,CMB-06,DLR-0721,2024-03-31,1,Europe,Government,Open
ORD-0005362,HRV-06,DLR-0394,2024-01-29,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005363,SPR-09,DLR-0202,2025-10-09,15,Europe,Dealer Stock,Committed
ORD-0005364,SPR-07,,2024-05-05,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0005365,SPR-09,DLR-0321,2024-07-26,5,North America,Commercial Farm,Cancelled
ORD-0005366,BAL-10,DLR-0612,2024-09-24,3,Asia-Pacific,Commercial Farm,Committed
ORD-0005367,TRC-03,DLR-0382,2025-01-07,1,Europe,Dealer Stock,Shipped
ORD-0005368,SPR-01,DLR-0391,2024-02-26,1,Europe,Commercial Farm,Committed
ORD-0005369,PLN-01,DLR-0619,2024-03-18,10,North America,Commercial Farm,Shipped
ORD-0005370,CMB-02,DLR-0289,2026-04-06,1,South America,Commercial Farm,Cancelled
ORD-0005371,TIL-01,DLR-0522,2025-06-17,1,North America,Dealer Stock,Committed
ORD-0005372,TRC-02,DLR-0187,2026-01-14,2,Europe,Dealer Stock,Committed
ORD-0005373,TRC-08,DLR-0120,2024-11-09,1,North America,Commercial Farm,Shipped
ORD-0005374,PLN-07,DLR-0649,2025-03-27,2,Asia-Pacific,Dealer Stock,Committed
ORD-0005375,TRC-05,DLR-0753,2026-07-26,8,South America,,Shipped
ORD-0005376,PLN-01,,2025-07-28,5,Europe,Commercial Farm,Shipped
ORD-0005377,HRV-03,,2024-06-21,3,North America,Commercial Farm,Shipped
ORD-0005378,CMB-09,DLR-0014,2024-03-02,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005379,TIL-06,DLR-0554,2024-07-12,1,South America,,Shipped
ORD-0005380,SPR-02,,2026-02-26,1,Europe,Commercial Farm,Cancelled
ORD-0005381,SPR-10,DLR-0219,2026-06-17,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0005382,HRV-06,DLR-0480,2025-05-27,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005383,HRV-07,DLR-0130,2026-05-19,1,North America,Commercial Farm,Committed
ORD-0005384,TRC-09,DLR-0145,2024-06-23,1,North America,Commercial Farm,Cancelled
ORD-0005385,SPR-08,DLR-0568,2026-07-28,1,Europe,Dealer Stock,Shipped
ORD-0005386,SPR-02,DLR-0272,2026-05-19,8,North America,Commercial Farm,Open
ORD-0005387,PLN-06,DLR-0109,2024-06-22,2,Europe,Commercial Farm,Shipped
ORD-0005388,TIL-05,,2026-08-25,2,Europe,Dealer Stock,Open
ORD-0005389,PLN-07,DLR-0081,2026-03-17,1,South America,Dealer Stock,Shipped
ORD-0005390,SPR-07,DLR-0804,2025-01-14,8,North America,Government,Open
ORD-0005391,CMB-01,DLR-0400,2025-03-27,2,South America,Commercial Farm,Open
ORD-0005392,PLN-09,DLR-0017,2024-08-31,2,South America,Commercial Farm,Committed
ORD-0005393,TIL-08,DLR-0517,2024-10-25,5,Europe,Commercial Farm,Open
ORD-0005394,SPR-09,DLR-0395,2024-10-15,4,Asia-Pacific,Commercial Farm,Open
ORD-0005395,PLN-04,DLR-0123,2024-01-20,2,North America,Commercial Farm,Shipped
ORD-0005396,PLN-09,DLR-0184,2026-07-14,2,Europe,Commercial Farm,Committed
ORD-0005397,CMB-05,DLR-0586,2026-05-17,2,Europe,Dealer Stock,Shipped
ORD-0005398,PLN-10,DLR-0431,2025-06-04,1,Europe,Commercial Farm,Cancelled
ORD-0005399,PLN-04,DLR-0005,2025-12-27,8,South America,Commercial Farm,Open
ORD-0005400,TRC-05,DLR-0823,2026-08-23,10,Asia-Pacific,Export,Shipped
ORD-0005401,HRV-05,DLR-0115,2025-07-02,5,North America,Dealer Stock,Open
ORD-0005402,TIL-02,DLR-0738,2024-01-21,1,North America,Commercial Farm,Shipped
ORD-0005403,PLN-05,DLR-0701,2026-07-22,3,Africa/Middle East,Dealer Stock,Shipped
ORD-0005404,SPR-05,DLR-0707,2026-08-24,8,North America,Dealer Stock,Committed
ORD-0005405,HRV-04,DLR-0351,2024-04-04,2,Europe,Government,Shipped
ORD-0005406,BAL-02,DLR-0722,2025-10-25,5,North America,Commercial Farm,Shipped
ORD-0005407,SPR-08,,2025-11-11,2,Europe,Commercial Farm,Cancelled
ORD-0005408,CMB-04,DLR-0744,2026-01-20,2,Europe,Dealer Stock,Shipped
ORD-0005409,SPR-04,DLR-0324,2024-03-15,1,North America,Dealer Stock,Committed
ORD-0005410,SPR-09,DLR-0328,2025-01-24,1,North America,Commercial Farm,Shipped
ORD-0005411,HRV-01,,2025-10-21,4,Europe,Commercial Farm,Open
ORD-0005412,HRV-01,DLR-0340,2026-04-19,1,North America,Commercial Farm,Committed
ORD-0005413,TRC-09,DLR-0782,2024-04-12,1,North America,Commercial Farm,Open
ORD-0005414,HRV-10,DLR-0829,2026-08-02,2,Europe,Dealer Stock,Cancelled
ORD-0005415,TIL-05,DLR-0721,2025-08-21,2,Europe,Commercial Farm,Committed
ORD-0005416,SPR-09,DLR-0840,2025-06-08,1,South America,Commercial Farm,Shipped
ORD-0005417,PLN-03,DLR-0887,2026-04-10,2,Africa/Middle East,Dealer Stock,Cancelled
ORD-0005418,TRC-04,DLR-0152,2024-03-10,3,Europe,Dealer Stock,Shipped
ORD-0005419,TIL-01,DLR-0878,2025-09-22,4,North America,Dealer Stock,Open
ORD-0005420,TIL-09,DLR-0127,2025-08-24,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0005421,TIL-08,DLR-0429,2025-09-12,2,Africa/Middle East,Government,Shipped
ORD-0005422,TRC-09,DLR-0057,2024-12-29,1,Europe,Commercial Farm,Shipped
ORD-0005423,CMB-03,DLR-0207,2024-12-17,1,Europe,Commercial Farm,Shipped
ORD-0005424,TRC-09,DLR-0236,2024-03-09,5,Europe,Government,Open
ORD-0005425,HRV-07,DLR-0487,2025-12-06,1,Europe,Commercial Farm,Shipped
ORD-0005426,SPR-10,DLR-0086,2026-03-03,4,South America,Commercial Farm,Committed
ORD-0005427,TIL-02,DLR-0168,2024-01-11,1,Europe,Commercial Farm,Committed
ORD-0005428,PLN-07,DLR-0862,2024-10-20,4,North America,Commercial Farm,Committed
ORD-0005429,BAL-05,DLR-0715,2025-07-30,1,Asia-Pacific,Commercial Farm,Committed
ORD-0005430,CMB-06,DLR-0387,2024-04-12,3,Africa/Middle East,Dealer Stock,Committed
ORD-0005431,SPR-10,DLR-0766,2024-03-22,2,South America,Commercial Farm,Shipped
ORD-0005432,CMB-07,DLR-0419,2026-01-18,2,Europe,Export,Shipped
ORD-0005433,TRC-04,DLR-0244,2024-08-18,1,Europe,Commercial Farm,Shipped
ORD-0005434,PLN-06,DLR-0886,2025-06-24,2,Asia-Pacific,Commercial Farm,Committed
ORD-0005435,TRC-03,DLR-0413,2025-12-27,2,Africa/Middle East,Commercial Farm,Shipped
ORD-0005436,PLN-09,DLR-0073,2024-06-22,3,Europe,Commercial Farm,Committed
ORD-0005437,SPR-09,DLR-0718,2025-05-01,1,North America,Commercial Farm,Committed
ORD-0005438,HRV-08,DLR-0789,2025-01-16,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005439,BAL-10,DLR-0392,2025-10-27,1,South America,Commercial Farm,Shipped
ORD-0005440,PLN-06,DLR-0496,2025-01-11,4,Asia-Pacific,,Open
ORD-0005441,TIL-04,DLR-0775,2026-07-01,5,Europe,Commercial Farm,Open
ORD-0005442,BAL-07,DLR-0062,2024-07-30,1,Europe,Commercial Farm,Shipped
ORD-0005443,SPR-08,DLR-0733,2024-09-21,8,Europe,Commercial Farm,Open
ORD-0005444,PLN-09,DLR-0508,2025-08-04,1,North America,Commercial Farm,Cancelled
ORD-0005445,TRC-08,DLR-0328,2025-09-24,2,North America,Dealer Stock,Committed
ORD-0005446,BAL-05,DLR-0877,2026-03-26,2,South America,Commercial Farm,Committed
ORD-0005447,SPR-08,,2024-05-23,1,North America,Commercial Farm,Shipped
ORD-0005448,HRV-07,DLR-0472,2024-12-19,1,Europe,Commercial Farm,Committed
ORD-0005449,TRC-07,DLR-0101,2025-02-10,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0005450,BAL-05,DLR-0301,2026-07-08,1,South America,Dealer Stock,Open
ORD-0005451,PLN-04,DLR-0142,2025-12-07,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0005452,TRC-04,DLR-0498,2025-06-28,2,Europe,Dealer Stock,Shipped
ORD-0005453,TIL-09,DLR-0390,2026-04-13,4,North America,Commercial Farm,Shipped
ORD-0005454,HRV-07,DLR-0554,2025-04-30,1,South America,Commercial Farm,Committed
ORD-0005455,BAL-02,DLR-0653,2025-05-20,3,North America,Government,Shipped
ORD-0005456,TIL-04,DLR-0247,2025-01-05,1,North America,Dealer Stock,Committed
ORD-0005457,TIL-03,DLR-0618,2026-06-23,2,Asia-Pacific,Commercial Farm,Open
ORD-0005458,TRC-08,DLR-0711,2026-07-11,2,Africa/Middle East,Commercial Farm,Shipped
ORD-0005459,TIL-06,DLR-0330,2024-03-09,2,North America,Commercial Farm,Shipped
ORD-0005460,TIL-08,DLR-0802,2024-06-11,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005461,SPR-06,DLR-0225,2025-12-26,1,South America,Commercial Farm,Open
ORD-0005462,PLN-09,DLR-0581,2024-03-18,10,Europe,Commercial Farm,Open
ORD-0005463,BAL-09,DLR-0583,2024-03-21,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005464,TRC-08,DLR-0232,2024-02-17,4,Europe,,Shipped
ORD-0005465,BAL-04,DLR-0506,2026-03-06,2,Asia-Pacific,Commercial Farm,Open
ORD-0005466,CMB-07,DLR-0729,2026-01-05,2,Europe,Commercial Farm,Shipped
ORD-0005467,PLN-09,DLR-0175,2024-02-06,10,South America,Government,Committed
ORD-0005468,TRC-07,DLR-0100,2026-05-12,8,North America,Commercial Farm,Open
ORD-0005469,BAL-02,,2026-05-27,1,Asia-Pacific,Commercial Farm,Committed
ORD-0005470,CMB-08,DLR-0202,2026-02-16,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005471,CMB-08,DLR-0338,2024-04-06,1,Asia-Pacific,Commercial Farm,Open
ORD-0005472,CMB-10,,2024-09-12,8,Europe,Export,Shipped
ORD-0005473,BAL-02,DLR-0346,2025-02-27,1,North America,Dealer Stock,Shipped
ORD-0005474,TIL-05,DLR-0150,2025-09-18,8,Africa/Middle East,Dealer Stock,Shipped
ORD-0005475,PLN-03,DLR-0252,2025-07-31,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005476,TRC-03,DLR-0383,2025-12-30,1,South America,Dealer Stock,Shipped
ORD-0005477,TIL-06,DLR-0579,2025-04-07,15,Europe,Dealer Stock,Shipped
ORD-0005478,CMB-04,DLR-0062,2026-05-08,1,North America,Export,Shipped
ORD-0005479,TRC-03,DLR-0727,2025-02-03,3,North America,Government,Shipped
ORD-0005480,SPR-07,DLR-0041,2025-09-18,4,Asia-Pacific,Export,Committed
ORD-0005481,TRC-06,DLR-0750,2026-06-02,1,North America,Commercial Farm,Committed
ORD-0005482,BAL-09,DLR-0018,2024-11-29,3,North America,Government,Shipped
ORD-0005483,SPR-06,DLR-0275,2024-02-03,10,Europe,Government,Committed
ORD-0005484,HRV-07,DLR-0552,2024-09-04,1,North America,Dealer Stock,Open
ORD-0005485,TRC-06,DLR-0739,2024-10-28,2,North America,Commercial Farm,Committed
ORD-0005486,TRC-01,,2024-09-24,1,South America,Dealer Stock,Shipped
ORD-0005487,HRV-05,DLR-0573,2025-07-20,1,South America,Commercial Farm,Shipped
ORD-0005488,HRV-04,DLR-0054,2024-09-25,4,Africa/Middle East,Commercial Farm,Open
ORD-0005489,HRV-07,DLR-0838,2025-09-07,3,Asia-Pacific,Commercial Farm,Open
ORD-0005490,SPR-02,,2024-05-01,8,North America,Commercial Farm,Open
ORD-0005491,BAL-05,,2024-04-26,2,North America,Commercial Farm,Committed
ORD-0005492,SPR-08,DLR-0706,2025-09-23,1,North America,Commercial Farm,Shipped
ORD-0005493,CMB-04,,2025-12-05,2,Asia-Pacific,,Cancelled
ORD-0005494,PLN-03,,2024-01-23,1,Asia-Pacific,Dealer Stock,Committed
ORD-0005495,BAL-03,DLR-0245,2024-09-18,1,South America,Commercial Farm,Committed
ORD-0005496,SPR-08,DLR-0263,2025-11-14,1,North America,Commercial Farm,Open
ORD-0005497,HRV-09,DLR-0889,2025-06-17,1,Europe,Commercial Farm,Open
ORD-0005498,HRV-10,DLR-0778,2024-08-26,4,Asia-Pacific,Commercial Farm,Open
ORD-0005499,SPR-08,DLR-0136,2024-03-30,1,Africa/Middle East,Commercial Farm,Committed
ORD-0005500,HRV-02,DLR-0683,2026-05-08,2,North America,Commercial Farm,Committed
ORD-0005501,CMB-05,DLR-0365,2025-10-28,1,North America,Export,Shipped
ORD-0005502,SPR-09,DLR-0770,2024-11-30,3,Europe,Commercial Farm,Cancelled
ORD-0005503,PLN-09,DLR-0043,2024-09-01,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005504,TIL-10,DLR-0592,2026-01-02,1,Europe,Commercial Farm,Shipped
ORD-0005505,HRV-07,DLR-0162,2025-11-29,1,South America,Dealer Stock,Open
ORD-0005506,TRC-05,,2026-04-26,4,Europe,Commercial Farm,Shipped
ORD-0005507,SPR-05,DLR-0708,2025-08-14,1,Asia-Pacific,Export,Committed
ORD-0005508,SPR-01,DLR-0121,2025-11-06,1,Europe,Commercial Farm,Committed
ORD-0005509,SPR-10,DLR-0209,2024-12-29,2,Africa/Middle East,Dealer Stock,Open
ORD-0005510,TIL-01,DLR-0648,2024-07-16,1,South America,,Open
ORD-0005511,CMB-08,DLR-0292,2026-02-16,5,Asia-Pacific,Export,Shipped
ORD-0005512,CMB-04,DLR-0882,2026-04-04,8,Asia-Pacific,Commercial Farm,Committed
ORD-0005513,TRC-04,DLR-0033,2024-08-05,1,Europe,Dealer Stock,Shipped
ORD-0005514,PLN-01,DLR-0535,2024-07-15,1,Europe,,Committed
ORD-0005515,CMB-02,DLR-0301,2026-02-23,10,Europe,Commercial Farm,Open
ORD-0005516,TIL-05,DLR-0555,2024-12-02,2,Africa/Middle East,Commercial Farm,Shipped
ORD-0005517,CMB-05,DLR-0540,2024-06-05,2,North America,Dealer Stock,Shipped
ORD-0005518,TRC-06,DLR-0302,2025-01-14,1,North America,Commercial Farm,Shipped
ORD-0005519,TRC-01,DLR-0895,2025-05-30,3,South America,Commercial Farm,Shipped
ORD-0005520,BAL-01,DLR-0725,2024-09-16,5,North America,Commercial Farm,Open
ORD-0005521,TRC-07,DLR-0492,2026-03-28,3,North America,Commercial Farm,Open
ORD-0005522,SPR-10,,2024-12-07,3,North America,Commercial Farm,Shipped
ORD-0005523,CMB-05,DLR-0628,2024-02-18,20,Europe,Export,Open
ORD-0005524,BAL-06,DLR-0257,2026-07-02,2,North America,Commercial Farm,Shipped
ORD-0005525,HRV-03,DLR-0808,2026-02-23,1,North America,Dealer Stock,Shipped
ORD-0005526,SPR-07,DLR-0462,2024-08-04,1,North America,Dealer Stock,Shipped
ORD-0005527,TIL-03,DLR-0630,2024-09-29,4,North America,Dealer Stock,Shipped
ORD-0005528,CMB-08,,2026-03-08,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005529,BAL-02,DLR-0886,2025-03-10,2,Africa/Middle East,Commercial Farm,Committed
ORD-0005530,PLN-10,DLR-0629,2024-04-11,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0005531,PLN-09,DLR-0591,2024-04-07,5,North America,Dealer Stock,Shipped
ORD-0005532,TRC-01,DLR-0228,2026-06-09,5,Europe,Dealer Stock,Shipped
ORD-0005533,SPR-01,DLR-0837,2025-06-12,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0005534,TIL-06,DLR-0445,2025-06-17,4,Asia-Pacific,Commercial Farm,Shipped
ORD-0005535,PLN-04,DLR-0887,2025-11-15,2,Europe,Dealer Stock,Open
ORD-0005536,SPR-03,DLR-0272,2024-12-27,5,North America,Government,Committed
ORD-0005537,SPR-08,DLR-0209,2024-05-30,4,Europe,Commercial Farm,Shipped
ORD-0005538,SPR-01,DLR-0646,2025-02-18,2,North America,Commercial Farm,Shipped
ORD-0005539,HRV-05,DLR-0223,2024-05-02,4,North America,Dealer Stock,Open
ORD-0005540,TRC-10,DLR-0665,2024-10-09,8,North America,Export,Shipped
ORD-0005541,TRC-04,DLR-0880,2026-07-06,3,North America,Export,Shipped
ORD-0005542,CMB-03,DLR-0211,2024-06-15,1,North America,Commercial Farm,Open
ORD-0005543,BAL-03,DLR-0158,2026-02-09,1,South America,Commercial Farm,Shipped
ORD-0005544,BAL-06,DLR-0446,2025-08-26,4,South America,Commercial Farm,Committed
ORD-0005545,BAL-09,DLR-0637,2026-07-30,1,South America,Dealer Stock,Committed
ORD-0005546,BAL-01,DLR-0307,2026-04-07,1,Asia-Pacific,Commercial Farm,Cancelled
ORD-0005547,HRV-09,DLR-0469,2025-10-11,3,Asia-Pacific,Government,Committed
ORD-0005548,TRC-06,DLR-0326,2025-08-29,5,North America,Commercial Farm,Shipped
ORD-0005549,HRV-03,DLR-0363,2026-05-30,1,Africa/Middle East,Export,Committed
ORD-0005550,TIL-01,DLR-0182,2026-05-14,1,North America,Commercial Farm,Committed
ORD-0005551,PLN-05,DLR-0578,2025-04-04,20,Europe,Commercial Farm,Committed
ORD-0005552,HRV-08,DLR-0869,2025-07-31,5,Africa/Middle East,Commercial Farm,Open
ORD-0005553,BAL-10,DLR-0357,2025-09-14,3,North America,Dealer Stock,Shipped
ORD-0005554,BAL-01,DLR-0468,2024-03-21,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0005555,BAL-03,DLR-0344,2024-10-12,1,Europe,Commercial Farm,Open
ORD-0005556,BAL-06,DLR-0526,2025-11-05,3,North America,Commercial Farm,Open
ORD-0005557,PLN-05,DLR-0044,2026-04-01,3,North America,Dealer Stock,Shipped
ORD-0005558,TRC-01,DLR-0069,2024-06-12,1,South America,,Cancelled
ORD-0005559,TIL-06,DLR-0103,2024-09-10,3,Europe,Government,Shipped
ORD-0005560,CMB-07,DLR-0060,2026-04-11,8,Europe,Dealer Stock,Committed
ORD-0005561,TIL-04,DLR-0197,2024-07-01,1,Asia-Pacific,Commercial Farm,Committed
ORD-0005562,BAL-04,DLR-0270,2026-03-24,3,Europe,Commercial Farm,Committed
ORD-0005563,HRV-05,DLR-0484,2024-02-20,1,Africa/Middle East,Commercial Farm,Shipped
ORD-0005564,BAL-10,DLR-0073,2024-12-17,5,North America,Commercial Farm,Committed
ORD-0005565,PLN-01,DLR-0037,2024-11-02,2,South America,Commercial Farm,Shipped
ORD-0005566,HRV-05,DLR-0784,2026-07-04,2,North America,Commercial Farm,Open
ORD-0005567,BAL-04,DLR-0568,2024-12-08,2,Europe,Commercial Farm,Committed
ORD-0005568,CMB-01,DLR-0601,2026-06-13,1,Europe,Commercial Farm,Shipped
ORD-0005569,PLN-03,DLR-0230,2025-10-07,3,Africa/Middle East,Commercial Farm,Shipped
ORD-0005570,PLN-10,DLR-0820,2025-12-09,2,North America,Dealer Stock,Committed
ORD-0005571,BAL-08,DLR-0159,2026-07-25,1,Africa/Middle East,,Committed
ORD-0005572,CMB-01,DLR-0086,2025-05-26,1,North America,Commercial Farm,Shipped
ORD-0005573,TIL-04,DLR-0088,2025-11-21,1,North America,Commercial Farm,Shipped
ORD-0005574,SPR-04,DLR-0575,2025-03-06,10,North America,Commercial Farm,Shipped
ORD-0005575,BAL-07,DLR-0872,2025-11-09,1,North America,Commercial Farm,Committed
ORD-0005576,TIL-09,DLR-0292,2026-06-26,5,Asia-Pacific,Commercial Farm,Shipped
ORD-0005577,CMB-10,DLR-0090,2024-05-02,4,South America,Commercial Farm,Open
ORD-0005578,TIL-06,DLR-0241,2024-06-05,4,North America,Dealer Stock,Cancelled
ORD-0005579,TIL-08,DLR-0175,2024-03-19,1,Asia-Pacific,,Committed
ORD-0005580,SPR-01,DLR-0341,2024-10-01,4,Europe,Commercial Farm,Open
ORD-0005581,CMB-04,DLR-0509,2026-07-16,4,Europe,Commercial Farm,Shipped
ORD-0005582,HRV-08,DLR-0837,2024-10-08,1,Europe,,Committed
ORD-0005583,CMB-02,DLR-0104,2026-03-10,1,Europe,Export,Committed
ORD-0005584,HRV-07,DLR-0594,2024-12-02,2,Europe,Commercial Farm,Committed
ORD-0005585,PLN-06,DLR-0265,2026-05-20,4,Europe,Government,Committed
ORD-0005586,TRC-02,DLR-0826,2024-08-24,5,Europe,Commercial Farm,Open
ORD-0005587,TRC-02,,2026-03-29,2,South America,Dealer Stock,Committed
ORD-0005588,BAL-07,DLR-0809,2025-02-13,2,South America,Commercial Farm,Shipped
ORD-0005589,BAL-07,DLR-0167,2026-08-18,4,North America,,Open
ORD-0005590,SPR-10,DLR-0698,2025-01-05,4,Asia-Pacific,Dealer Stock,Open
ORD-0005591,TRC-05,DLR-0252,2026-01-22,10,North America,Commercial Farm,Shipped
ORD-0005592,PLN-04,DLR-0571,2026-05-03,10,North America,Commercial Farm,Shipped
ORD-0005593,TIL-10,DLR-0632,2024-06-29,10,South America,Commercial Farm,Open
ORD-0005594,CMB-04,DLR-0480,2024-03-03,3,North America,Commercial Farm,Cancelled
