forecast_id,product_id,period,region,forecast_qty,forecast_type,forecast_version,created_date,planner_id
FC-0006789,BAL-02,2026-12,Africa/Middle East,73,Baseline,v2,2026-10-03,PLN-055
FC-0006790,BAL-02,2026-12,Africa/Middle East,61,Downside,v1,2026-11-14,PLN-016
FC-0006791,BAL-03,2024-01,North America,53,Baseline,v3,2023-12-09,PLN-025
FC-0006792,BAL-03,2024-02,North America,42,Baseline,v3,2023-12-21,PLN-019
FC-0006793,BAL-03,2024-03,North America,45,Baseline,v1,2024-01-12,PLN-057
FC-0006794,BAL-03,2024-04,North America,55,Baseline,v3,2024-03-11,PLN-003
FC-0006795,BAL-03,2024-04,North America,75,Uplift,v3,2024-03-09,PLN-046
FC-0006796,BAL-03,2024-05,North America,54,Baseline,v1,2024-04-05,PLN-046
FC-0006797,BAL-03,2024-05,North America,43,Downside,v3,2024-04-14,PLN-014
FC-0006798,BAL-03,2024-06,North America,53,Baseline,v2,2024-04-18,PLN-037
FC-0006799,BAL-03,2024-06,North America,71,Uplift,v1,2024-05-19,PLN-034
FC-0006800,BAL-03,2024-07,North America,41,Baseline,v2,2024-06-11,PLN-021
FC-0006801,BAL-03,2024-07,North America,55,Uplift,v2,2024-06-03,PLN-011
FC-0006802,BAL-03,2024-08,North America,49,Baseline,v2,2024-07-03,PLN-037
FC-0006803,BAL-03,2024-08,North America,56,Uplift,v3,2024-06-26,PLN-016
FC-0006804,BAL-03,2024-08,North America,30,Downside,v3,2024-07-16,PLN-004
FC-0006805,BAL-03,2024-09,North America,50,Baseline,v3,2024-07-27,PLN-007
FC-0006806,BAL-03,2024-10,North America,52,Baseline,v3,2024-09-02,PLN-030
FC-0006807,BAL-03,2024-11,North America,55,Baseline,v1,2024-10-05,PLN-021
FC-0006808,BAL-03,2024-12,North America,43,Baseline,v1,2024-10-12,PLN-020
FC-0006809,BAL-03,2024-12,North America,25,Downside,v1,2024-10-24,PLN-056
FC-0006810,BAL-03,2025-01,North America,55,Baseline,v3,2024-11-24,PLN-040
FC-0006811,BAL-03,2025-01,North America,64,Uplift,v3,2024-11-29,PLN-032
FC-0006812,BAL-03,2025-02,North America,42,Baseline,v1,2025-01-05,PLN-058
FC-0006813,BAL-03,2025-03,North America,44,Baseline,v3,2025-02-02,PLN-010
FC-0006814,BAL-03,2025-03,North America,53,Uplift,v1,2025-02-11,PLN-055
FC-0006815,BAL-03,2025-04,North America,54,Baseline,v3,2025-03-04,PLN-056
FC-0006816,BAL-03,2025-05,North America,49,Baseline,v3,2025-03-29,PLN-051
FC-0006817,BAL-03,2025-05,North America,62,Uplift,v2,2025-04-06,PLN-036
FC-0006818,BAL-03,2025-06,North America,47,Baseline,v3,2025-05-01,PLN-041
FC-0006819,BAL-03,2025-07,North America,45,Baseline,v3,2025-05-31,PLN-040
FC-0006820,BAL-03,2025-07,North America,57,Uplift,v3,2025-06-13,PLN-055
FC-0006821,BAL-03,2025-07,North America,33,Downside,v3,2025-06-08,PLN-002
FC-0006822,BAL-03,2025-08,North America,48,Baseline,v3,2025-06-30,
FC-0006823,BAL-03,2025-08,North America,64,Uplift,v1,2025-07-19,PLN-040
FC-0006824,BAL-03,2025-09,North America,48,Baseline,v3,2025-07-16,
FC-0006825,BAL-03,2025-09,North America,56,Uplift,v3,2025-07-31,PLN-026
FC-0006826,BAL-03,2025-09,North America,33,Downside,v1,2025-08-12,PLN-002
FC-0006827,BAL-03,2025-10,North America,45,Baseline,v1,2025-09-11,PLN-055
FC-0006828,BAL-03,2025-10,North America,28,Downside,v3,2025-09-02,PLN-021
FC-0006829,BAL-03,2025-11,North America,51,Baseline,v1,2025-09-12,PLN-035
FC-0006830,BAL-03,2025-11,North America,64,Uplift,v1,2025-10-12,PLN-023
FC-0006831,BAL-03,2025-12,North America,46,Baseline,v3,2025-10-25,PLN-016
FC-0006832,BAL-03,2025-12,North America,54,Uplift,,2025-10-29,
FC-0006833,BAL-03,2026-01,North America,53,Baseline,v3,2025-12-10,PLN-036
FC-0006834,BAL-03,2026-01,North America,67,Uplift,v1,2025-12-21,PLN-021
FC-0006835,BAL-03,2026-02,North America,43,Baseline,v3,2026-01-07,PLN-015
FC-0006836,BAL-03,2026-02,North America,34,Downside,v2,2026-01-01,PLN-039
FC-0006837,BAL-03,2026-03,North America,46,Baseline,v1,2026-01-29,PLN-056
FC-0006838,BAL-03,2026-03,North America,51,Uplift,v3,2026-01-25,PLN-025
FC-0006839,BAL-03,2026-04,North America,43,Baseline,v1,2026-02-03,PLN-023
FC-0006840,BAL-03,2026-04,North America,28,Downside,v2,2026-03-11,PLN-021
FC-0006841,BAL-03,2026-05,North America,51,Baseline,v1,2026-03-17,PLN-034
FC-0006842,BAL-03,2026-05,North America,58,Uplift,v3,2026-04-07,PLN-051
FC-0006843,BAL-03,2026-06,North America,50,Baseline,v1,2026-04-24,PLN-058
FC-0006844,BAL-03,2026-07,North America,48,Baseline,v1,2026-05-04,PLN-042
FC-0006845,BAL-03,2026-08,North America,44,Baseline,v2,2026-07-12,PLN-058
FC-0006846,BAL-03,2026-09,North America,44,Baseline,v1,2026-07-30,PLN-003
FC-0006847,BAL-03,2026-09,North America,49,Uplift,v1,2026-08-02,PLN-049
FC-0006848,BAL-03,2026-10,North America,54,Baseline,v1,2026-08-27,PLN-033
FC-0006849,BAL-03,2026-11,North America,46,Baseline,v1,2026-09-15,PLN-011
FC-0006850,BAL-03,2026-11,North America,40,Downside,v2,2026-09-28,PLN-001
FC-0006851,BAL-03,2026-12,North America,53,Baseline,v2,2026-11-06,PLN-006
FC-0006852,BAL-03,2026-12,North America,63,Uplift,v1,2026-11-03,PLN-007
FC-0006853,BAL-03,2026-12,North America,45,Downside,v3,2026-11-14,PLN-028
FC-0006854,BAL-03,2024-01,South America,39,Baseline,v1,2023-11-19,PLN-035
FC-0006855,BAL-03,2024-01,South America,25,Downside,v1,2023-11-29,PLN-041
FC-0006856,BAL-03,2024-02,South America,35,Baseline,v2,2024-01-10,PLN-010
FC-0006857,BAL-03,2024-03,South America,39,Baseline,v3,2024-02-05,PLN-051
FC-0006858,BAL-03,2024-03,South America,34,Downside,v2,2024-02-03,PLN-037
FC-0006859,BAL-03,2024-04,South America,42,Baseline,v1,2024-02-28,PLN-010
FC-0006860,BAL-03,2024-05,South America,44,Baseline,v3,2024-04-07,PLN-016
FC-0006861,BAL-03,2024-05,South America,56,Uplift,v3,2024-04-05,
FC-0006862,BAL-03,2024-05,South America,32,Downside,v3,2024-04-03,PLN-027
FC-0006863,BAL-03,2024-06,South America,34,Baseline,v3,2024-04-15,PLN-031
FC-0006864,BAL-03,2024-06,South America,38,Uplift,v2,2024-04-23,PLN-055
FC-0006865,BAL-03,2024-07,South America,34,Baseline,v2,2024-05-11,PLN-044
FC-0006866,BAL-03,2024-08,South America,35,Baseline,v1,2024-06-18,PLN-020
FC-0006867,BAL-03,2024-08,South America,43,Uplift,v3,2024-07-03,PLN-010
FC-0006868,BAL-03,2024-09,South America,39,Baseline,v2,2024-08-06,PLN-018
FC-0006869,BAL-03,2024-09,South America,30,Downside,v3,2024-07-25,PLN-035
FC-0006870,BAL-03,2024-10,South America,41,Baseline,v2,2024-08-19,PLN-044
FC-0006871,BAL-03,2024-10,South America,52,Uplift,v3,2024-09-02,PLN-031
FC-0006872,BAL-03,2024-11,South America,38,Baseline,v1,2024-09-29,PLN-032
FC-0006873,BAL-03,2024-12,South America,37,Baseline,v1,2024-10-16,PLN-045
FC-0006874,BAL-03,2024-12,South America,40,Uplift,v2,2024-11-05,PLN-017
FC-0006875,BAL-03,2025-01,South America,43,Baseline,v3,2024-12-08,PLN-049
FC-0006876,BAL-03,2025-02,South America,45,Baseline,v1,2025-01-10,PLN-054
FC-0006877,BAL-03,2025-02,South America,49,Uplift,,2024-12-26,PLN-002
FC-0006878,BAL-03,2025-03,South America,43,Baseline,v3,2025-01-05,PLN-006
FC-0006879,BAL-03,2025-03,South America,49,Uplift,v2,2025-02-09,PLN-031
FC-0006880,BAL-03,2025-04,South America,36,Baseline,v2,2025-02-26,PLN-057
FC-0006881,BAL-03,2025-04,South America,22,Downside,v3,2025-02-22,PLN-031
FC-0006882,BAL-03,2025-05,South America,40,Baseline,v2,2025-03-14,PLN-011
FC-0006883,BAL-03,2025-05,South America,51,Uplift,v3,2025-03-28,
FC-0006884,BAL-03,2025-06,South America,35,Baseline,v2,2025-04-30,PLN-049
FC-0006885,BAL-03,2025-06,South America,45,Uplift,v3,2025-05-12,PLN-053
FC-0006886,BAL-03,2025-06,South America,27,Downside,v3,2025-05-13,PLN-038
FC-0006887,BAL-03,2025-07,South America,45,Baseline,v1,2025-05-30,PLN-038
FC-0006888,BAL-03,2025-07,South America,59,Uplift,v2,2025-06-16,PLN-048
FC-0006889,BAL-03,2025-08,South America,42,Baseline,v2,2025-06-15,PLN-050
FC-0006890,BAL-03,2025-08,South America,55,Uplift,v2,2025-07-01,PLN-028
FC-0006891,BAL-03,2025-08,South America,37,Downside,v3,2025-07-01,PLN-022
FC-0006892,BAL-03,2025-09,South America,35,Baseline,v3,2025-07-19,PLN-048
FC-0006893,BAL-03,2025-09,South America,41,Uplift,,2025-07-30,PLN-014
FC-0006894,BAL-03,2025-10,South America,44,Baseline,v1,2025-08-06,PLN-024
FC-0006895,BAL-03,2025-10,South America,26,Downside,v3,2025-08-29,PLN-048
FC-0006896,BAL-03,2025-11,South America,46,Baseline,v2,2025-09-29,PLN-043
FC-0006897,BAL-03,2025-11,South America,61,Uplift,v1,2025-09-28,PLN-015
FC-0006898,BAL-03,2025-12,South America,37,Baseline,v2,2025-10-16,PLN-042
FC-0006899,BAL-03,2025-12,South America,50,Uplift,v2,2025-11-16,PLN-034
FC-0006900,BAL-03,2025-12,South America,30,Downside,v1,2025-11-09,PLN-021
FC-0006901,BAL-03,2026-01,South America,44,Baseline,v2,2025-11-21,PLN-003
FC-0006902,BAL-03,2026-01,South America,53,Uplift,v2,2025-12-07,PLN-058
FC-0006903,BAL-03,2026-02,South America,41,Baseline,v2,2025-12-09,PLN-058
FC-0006904,BAL-03,2026-02,South America,47,Uplift,,2026-01-18,PLN-015
FC-0006905,BAL-03,2026-02,South America,36,Downside,v1,2026-01-19,PLN-019
FC-0006906,BAL-03,2026-03,South America,44,Baseline,v1,2026-01-25,PLN-001
FC-0006907,BAL-03,2026-03,South America,52,Uplift,v2,2026-02-09,PLN-023
FC-0006908,BAL-03,2026-04,South America,35,Baseline,v3,2026-02-01,PLN-025
FC-0006909,BAL-03,2026-04,South America,42,Uplift,v2,2026-02-22,PLN-054
FC-0006910,BAL-03,2026-04,South America,22,Downside,v3,2026-03-06,PLN-055
FC-0006911,BAL-03,2026-05,South America,34,Baseline,v2,2026-03-25,PLN-003
FC-0006912,BAL-03,2026-06,South America,43,Baseline,v2,2026-04-24,PLN-024
FC-0006913,BAL-03,2026-07,South America,34,Baseline,v1,2026-06-01,PLN-024
FC-0006914,BAL-03,2026-08,South America,35,Baseline,v2,2026-06-09,PLN-002
FC-0006915,BAL-03,2026-09,South America,37,Baseline,v2,2026-07-10,PLN-009
FC-0006916,BAL-03,2026-10,South America,44,Baseline,v1,2026-08-24,PLN-016
FC-0006917,BAL-03,2026-11,South America,36,Baseline,v1,2026-09-06,PLN-018
FC-0006918,BAL-03,2026-12,South America,36,Baseline,v3,2026-10-14,PLN-049
FC-0006919,BAL-03,2024-01,Europe,66,Baseline,v2,2023-11-04,PLN-009
FC-0006920,BAL-03,2024-02,Europe,73,Baseline,v1,2024-01-08,PLN-010
FC-0006921,BAL-03,2024-02,Europe,57,Downside,v2,2024-01-16,PLN-049
FC-0006922,BAL-03,2024-03,Europe,57,Baseline,v1,2024-01-11,PLN-026
FC-0006923,BAL-03,2024-03,Europe,45,Downside,v1,2024-02-12,PLN-031
FC-0006924,BAL-03,2024-04,Europe,62,Baseline,v3,2024-03-10,PLN-017
FC-0006925,BAL-03,2024-05,Europe,66,Baseline,v3,2024-04-01,PLN-022
FC-0006926,BAL-03,2024-06,Europe,59,Baseline,v2,2024-04-04,PLN-014
FC-0006927,BAL-03,2024-06,Europe,51,Downside,v3,2024-04-30,PLN-016
FC-0006928,BAL-03,2024-07,Europe,72,Baseline,v2,2024-05-05,PLN-059
FC-0006929,BAL-03,2024-07,Europe,99,Uplift,v3,2024-06-11,PLN-017
FC-0006930,BAL-03,2024-07,Europe,51,Downside,v3,2024-05-26,PLN-015
FC-0006931,BAL-03,2024-08,Europe,68,Baseline,v1,2024-06-11,PLN-001
FC-0006932,BAL-03,2024-08,Europe,49,Downside,v2,2024-07-01,PLN-026
FC-0006933,BAL-03,2024-09,Europe,59,Baseline,v2,2024-08-05,PLN-021
FC-0006934,BAL-03,2024-10,Europe,58,Baseline,v3,2024-08-07,PLN-019
FC-0006935,BAL-03,2024-10,Europe,39,Downside,v2,2024-09-10,PLN-012
FC-0006936,BAL-03,2024-11,Europe,56,Baseline,v1,2024-09-05,PLN-037
FC-0006937,BAL-03,2024-12,Europe,61,Baseline,v1,2024-11-02,PLN-034
FC-0006938,BAL-03,2025-01,Europe,73,Baseline,v3,2024-11-15,PLN-006
FC-0006939,BAL-03,2025-02,Europe,72,Baseline,v3,2024-12-21,PLN-017
FC-0006940,BAL-03,2025-02,Europe,88,Uplift,v2,2025-01-06,PLN-012
FC-0006941,BAL-03,2025-03,Europe,55,Baseline,v3,2025-01-07,PLN-008
FC-0006942,BAL-03,2025-03,Europe,71,Uplift,v1,2025-02-04,PLN-048
FC-0006943,BAL-03,2025-04,Europe,74,Baseline,,2025-02-25,PLN-013
FC-0006944,BAL-03,2025-04,Europe,60,Downside,v1,2025-02-25,PLN-016
FC-0006945,BAL-03,2025-05,Europe,71,Baseline,v1,2025-03-04,PLN-023
FC-0006946,BAL-03,2025-05,Europe,78,Uplift,v2,2025-04-11,PLN-016
FC-0006947,BAL-03,2025-06,Europe,72,Baseline,v3,2025-04-22,PLN-047
FC-0006948,BAL-03,2025-06,Europe,99,Uplift,v1,2025-04-28,PLN-026
FC-0006949,BAL-03,2025-07,Europe,63,Baseline,v2,2025-05-18,PLN-003
FC-0006950,BAL-03,2025-08,Europe,72,Baseline,,2025-07-07,PLN-051
FC-0006951,BAL-03,2025-08,Europe,80,Uplift,v1,2025-07-21,
FC-0006952,BAL-03,2025-09,Europe,60,Baseline,v1,2025-08-03,
FC-0006953,BAL-03,2025-09,Europe,70,Uplift,v1,2025-08-10,PLN-023
FC-0006954,BAL-03,2025-10,Europe,57,Baseline,v2,2025-09-05,PLN-026
FC-0006955,BAL-03,2025-10,Europe,36,Downside,v1,2025-09-08,PLN-021
FC-0006956,BAL-03,2025-11,Europe,63,Baseline,v1,2025-09-08,
FC-0006957,BAL-03,2025-11,Europe,81,Uplift,v3,2025-10-22,PLN-025
FC-0006958,BAL-03,2025-12,Europe,67,Baseline,v1,2025-10-04,PLN-058
FC-0006959,BAL-03,2025-12,Europe,82,Uplift,v3,2025-11-16,PLN-029
FC-0006960,BAL-03,2026-01,Europe,64,Baseline,v1,2025-11-30,PLN-046
FC-0006961,BAL-03,2026-02,Europe,57,Baseline,v1,2026-01-08,PLN-027
FC-0006962,BAL-03,2026-02,Europe,37,Downside,v2,2026-01-22,PLN-049
FC-0006963,BAL-03,2026-03,Europe,69,Baseline,v1,2026-02-08,PLN-033
FC-0006964,BAL-03,2026-03,Europe,75,Uplift,v2,2026-01-23,PLN-008
FC-0006965,BAL-03,2026-03,Europe,43,Downside,v2,2026-02-11,PLN-004
FC-0006966,BAL-03,2026-04,Europe,72,Baseline,v1,2026-03-09,
FC-0006967,BAL-03,2026-05,Europe,61,Baseline,v3,2026-04-03,PLN-056
FC-0006968,BAL-03,2026-05,Europe,67,Uplift,v2,2026-04-18,PLN-055
FC-0006969,BAL-03,2026-05,Europe,54,Downside,v2,2026-04-11,PLN-005
FC-0006970,BAL-03,2026-06,Europe,66,Baseline,v2,2026-04-05,PLN-020
FC-0006971,BAL-03,2026-06,Europe,48,Downside,v3,2026-05-01,PLN-024
FC-0006972,BAL-03,2026-07,Europe,70,Baseline,v1,2026-05-26,PLN-055
FC-0006973,BAL-03,2026-07,Europe,95,Uplift,v3,2026-06-02,PLN-045
FC-0006974,BAL-03,2026-07,Europe,56,Downside,v2,2026-06-04,PLN-024
FC-0006975,BAL-03,2026-08,Europe,68,Baseline,v2,2026-07-01,PLN-042
FC-0006976,BAL-03,2026-08,Europe,89,Uplift,v2,2026-07-02,PLN-026
FC-0006977,BAL-03,2026-09,Europe,58,Baseline,v2,2026-07-04,PLN-055
FC-0006978,BAL-03,2026-09,Europe,80,Uplift,v2,2026-08-03,PLN-058
FC-0006979,BAL-03,2026-10,Europe,71,Baseline,v1,2026-09-06,PLN-039
FC-0006980,BAL-03,2026-10,Europe,46,Downside,v3,2026-09-18,
FC-0006981,BAL-03,2026-11,Europe,71,Baseline,v3,2026-09-28,PLN-035
FC-0006982,BAL-03,2026-12,Europe,73,Baseline,,2026-11-02,PLN-041
FC-0006983,BAL-03,2026-12,Europe,81,Uplift,,2026-11-16,PLN-042
FC-0006984,BAL-03,2026-12,Europe,49,Downside,v2,2026-11-19,PLN-009
FC-0006985,BAL-03,2024-01,Asia-Pacific,49,Baseline,v3,2023-11-22,PLN-058
FC-0006986,BAL-03,2024-01,Asia-Pacific,43,Downside,v1,2023-11-30,PLN-056
FC-0006987,BAL-03,2024-02,Asia-Pacific,46,Baseline,v1,2023-12-30,PLN-021
FC-0006988,BAL-03,2024-03,Asia-Pacific,52,Baseline,v3,2024-02-09,PLN-020
FC-0006989,BAL-03,2024-04,Asia-Pacific,53,Baseline,v3,2024-03-02,PLN-002
FC-0006990,BAL-03,2024-04,Asia-Pacific,72,Uplift,v3,2024-03-01,PLN-039
FC-0006991,BAL-03,2024-05,Asia-Pacific,45,Baseline,v2,2024-03-24,PLN-059
FC-0006992,BAL-03,2024-06,Asia-Pacific,43,Baseline,v3,2024-04-07,PLN-050
FC-0006993,BAL-03,2024-06,Asia-Pacific,55,Uplift,v1,2024-05-18,PLN-028
FC-0006994,BAL-03,2024-06,Asia-Pacific,30,Downside,v3,2024-05-06,PLN-039
FC-0006995,BAL-03,2024-07,Asia-Pacific,57,Baseline,v2,2024-05-27,PLN-038
FC-0006996,BAL-03,2024-08,Asia-Pacific,53,Baseline,v2,2024-06-27,PLN-006
FC-0006997,BAL-03,2024-09,Asia-Pacific,46,Baseline,v2,2024-07-17,PLN-002
FC-0006998,BAL-03,2024-10,Asia-Pacific,57,Baseline,v3,2024-09-06,PLN-040
FC-0006999,BAL-03,2024-10,Asia-Pacific,63,Uplift,v1,2024-09-09,PLN-012
FC-0007000,BAL-03,2024-11,Asia-Pacific,46,Baseline,v3,2024-09-24,PLN-025
FC-0007001,BAL-03,2024-11,Asia-Pacific,62,Uplift,v1,2024-09-28,PLN-008
FC-0007002,BAL-03,2024-12,Asia-Pacific,57,Baseline,v3,2024-10-27,PLN-051
FC-0007003,BAL-03,2024-12,Asia-Pacific,35,Downside,v3,2024-11-18,PLN-045
FC-0007004,BAL-03,2025-01,Asia-Pacific,56,Baseline,v3,2024-12-11,PLN-040
FC-0007005,BAL-03,2025-02,Asia-Pacific,45,Baseline,,2025-01-12,PLN-053
FC-0007006,BAL-03,2025-03,Asia-Pacific,44,Baseline,,2025-01-07,PLN-030
FC-0007007,BAL-03,2025-04,Asia-Pacific,44,Baseline,v3,2025-03-02,PLN-042
FC-0007008,BAL-03,2025-04,Asia-Pacific,56,Uplift,v3,2025-03-17,PLN-037
FC-0007009,BAL-03,2025-05,Asia-Pacific,55,Baseline,v2,2025-03-21,PLN-043
FC-0007010,BAL-03,2025-05,Asia-Pacific,63,Uplift,v1,2025-04-21,PLN-040
FC-0007011,BAL-03,2025-06,Asia-Pacific,50,Baseline,v1,2025-05-08,PLN-015
FC-0007012,BAL-03,2025-07,Asia-Pacific,50,Baseline,,2025-05-09,PLN-023
FC-0007013,BAL-03,2025-08,Asia-Pacific,55,Baseline,v1,2025-06-14,PLN-034
FC-0007014,BAL-03,2025-09,Asia-Pacific,50,Baseline,v2,2025-08-02,PLN-018
FC-0007015,BAL-03,2025-09,Asia-Pacific,62,Uplift,v1,2025-07-30,PLN-024
FC-0007016,BAL-03,2025-09,Asia-Pacific,36,Downside,v2,2025-07-29,PLN-004
FC-0007017,BAL-03,2025-10,Asia-Pacific,50,Baseline,v3,2025-08-09,PLN-043
FC-0007018,BAL-03,2025-11,Asia-Pacific,44,Baseline,v3,2025-09-11,PLN-022
FC-0007019,BAL-03,2025-11,Asia-Pacific,52,Uplift,v3,2025-10-18,PLN-046
FC-0007020,BAL-03,2025-12,Asia-Pacific,49,Baseline,v3,2025-11-01,PLN-014
FC-0007021,BAL-03,2026-01,Asia-Pacific,45,Baseline,v1,2025-12-06,PLN-007
FC-0007022,BAL-03,2026-02,Asia-Pacific,44,Baseline,v3,2025-12-11,PLN-020
FC-0007023,BAL-03,2026-02,Asia-Pacific,60,Uplift,v3,2026-01-09,PLN-044
FC-0007024,BAL-03,2026-03,Asia-Pacific,49,Baseline,v3,2026-02-02,PLN-051
FC-0007025,BAL-03,2026-04,Asia-Pacific,44,Baseline,v1,2026-02-28,PLN-057
FC-0007026,BAL-03,2026-04,Asia-Pacific,50,Uplift,v1,2026-03-14,PLN-016
FC-0007027,BAL-03,2026-05,Asia-Pacific,55,Baseline,v2,2026-03-13,PLN-044
FC-0007028,BAL-03,2026-06,Asia-Pacific,56,Baseline,v3,2026-04-25,PLN-019
FC-0007029,BAL-03,2026-06,Asia-Pacific,38,Downside,v2,2026-05-20,PLN-026
FC-0007030,BAL-03,2026-07,Asia-Pacific,47,Baseline,,2026-06-09,PLN-015
FC-0007031,BAL-03,2026-08,Asia-Pacific,44,Baseline,v2,2026-06-03,PLN-005
FC-0007032,BAL-03,2026-08,Asia-Pacific,55,Uplift,v1,2026-07-19,PLN-050
FC-0007033,BAL-03,2026-09,Asia-Pacific,53,Baseline,v2,2026-07-07,PLN-058
FC-0007034,BAL-03,2026-09,Asia-Pacific,35,Downside,v1,2026-08-08,PLN-014
FC-0007035,BAL-03,2026-10,Asia-Pacific,49,Baseline,v2,2026-08-26,PLN-015
FC-0007036,BAL-03,2026-10,Asia-Pacific,62,Uplift,v1,2026-09-14,PLN-004
FC-0007037,BAL-03,2026-10,Asia-Pacific,31,Downside,v1,2026-08-23,PLN-028
FC-0007038,BAL-03,2026-11,Asia-Pacific,52,Baseline,v3,2026-10-01,PLN-020
FC-0007039,BAL-03,2026-11,Asia-Pacific,68,Uplift,v3,2026-09-25,
FC-0007040,BAL-03,2026-12,Asia-Pacific,53,Baseline,v1,2026-11-04,PLN-034
FC-0007041,BAL-03,2026-12,Asia-Pacific,71,Uplift,v2,2026-11-07,PLN-021
FC-0007042,BAL-03,2024-01,Africa/Middle East,54,Baseline,v2,2023-12-07,PLN-013
FC-0007043,BAL-03,2024-02,Africa/Middle East,71,Baseline,v2,2023-12-25,PLN-027
FC-0007044,BAL-03,2024-02,Africa/Middle East,84,Uplift,v1,2023-12-31,PLN-055
FC-0007045,BAL-03,2024-03,Africa/Middle East,58,Baseline,v1,2024-02-01,PLN-008
FC-0007046,BAL-03,2024-04,Africa/Middle East,59,Baseline,v3,2024-03-01,PLN-042
FC-0007047,BAL-03,2024-04,Africa/Middle East,78,Uplift,v1,2024-03-21,PLN-018
FC-0007048,BAL-03,2024-05,Africa/Middle East,72,Baseline,v2,2024-04-02,PLN-057
FC-0007049,BAL-03,2024-06,Africa/Middle East,67,Baseline,v2,2024-04-18,PLN-051
FC-0007050,BAL-03,2024-07,Africa/Middle East,58,Baseline,v1,2024-05-11,
FC-0007051,BAL-03,2024-08,Africa/Middle East,60,Baseline,v2,2024-06-25,PLN-056
FC-0007052,BAL-03,2024-08,Africa/Middle East,43,Downside,v1,2024-07-13,PLN-025
FC-0007053,BAL-03,2024-09,Africa/Middle East,55,Baseline,v1,2024-07-31,PLN-015
FC-0007054,BAL-03,2024-10,Africa/Middle East,55,Baseline,v2,2024-08-14,PLN-021
FC-0007055,BAL-03,2024-10,Africa/Middle East,47,Downside,v2,2024-09-01,PLN-007
FC-0007056,BAL-03,2024-11,Africa/Middle East,70,Baseline,v2,2024-10-04,PLN-011
FC-0007057,BAL-03,2024-11,Africa/Middle East,42,Downside,v3,2024-09-27,
FC-0007058,BAL-03,2024-12,Africa/Middle East,73,Baseline,v1,2024-10-20,PLN-054
FC-0007059,BAL-03,2024-12,Africa/Middle East,87,Uplift,v3,2024-11-17,PLN-012
FC-0007060,BAL-03,2025-01,Africa/Middle East,62,Baseline,v3,2024-11-22,PLN-006
FC-0007061,BAL-03,2025-01,Africa/Middle East,78,Uplift,v2,2024-12-01,
FC-0007062,BAL-03,2025-01,Africa/Middle East,41,Downside,v2,2024-12-15,PLN-039
FC-0007063,BAL-03,2025-02,Africa/Middle East,69,Baseline,v2,2025-01-05,PLN-037
FC-0007064,BAL-03,2025-03,Africa/Middle East,60,Baseline,v2,2025-01-14,PLN-026
FC-0007065,BAL-03,2025-04,Africa/Middle East,70,Baseline,v1,2025-03-05,PLN-035
FC-0007066,BAL-03,2025-05,Africa/Middle East,59,Baseline,v1,2025-03-20,PLN-023
FC-0007067,BAL-03,2025-05,Africa/Middle East,66,Uplift,v1,2025-04-12,PLN-011
FC-0007068,BAL-03,2025-06,Africa/Middle East,62,Baseline,v2,2025-04-05,PLN-035
FC-0007069,BAL-03,2025-07,Africa/Middle East,56,Baseline,v3,2025-05-11,PLN-021
FC-0007070,BAL-03,2025-07,Africa/Middle East,68,Uplift,v2,2025-06-07,PLN-027
FC-0007071,BAL-03,2025-07,Africa/Middle East,41,Downside,v2,2025-06-12,PLN-042
FC-0007072,BAL-03,2025-08,Africa/Middle East,65,Baseline,v3,2025-06-27,
FC-0007073,BAL-03,2025-08,Africa/Middle East,83,Uplift,v1,2025-07-20,PLN-051
FC-0007074,BAL-03,2025-09,Africa/Middle East,66,Baseline,v2,2025-08-05,PLN-005
FC-0007075,BAL-03,2025-10,Africa/Middle East,70,Baseline,v2,2025-08-08,PLN-058
FC-0007076,BAL-03,2025-10,Africa/Middle East,93,Uplift,v2,2025-09-05,
FC-0007077,BAL-03,2025-10,Africa/Middle East,56,Downside,v2,2025-09-09,PLN-037
FC-0007078,BAL-03,2025-11,Africa/Middle East,58,Baseline,v1,2025-09-19,PLN-007
FC-0007079,BAL-03,2025-11,Africa/Middle East,41,Downside,v2,2025-10-15,PLN-038
FC-0007080,BAL-03,2025-12,Africa/Middle East,68,Baseline,v3,2025-11-10,PLN-019
FC-0007081,BAL-03,2026-01,Africa/Middle East,62,Baseline,v2,2025-11-28,PLN-014
FC-0007082,BAL-03,2026-02,Africa/Middle East,70,Baseline,v3,2025-12-10,PLN-017
FC-0007083,BAL-03,2026-02,Africa/Middle East,94,Uplift,,2026-01-18,PLN-059
FC-0007084,BAL-03,2026-02,Africa/Middle East,53,Downside,v2,2026-01-13,PLN-035
FC-0007085,BAL-03,2026-03,Africa/Middle East,65,Baseline,v1,2026-01-27,PLN-047
FC-0007086,BAL-03,2026-04,Africa/Middle East,54,Baseline,v1,2026-02-23,PLN-039
FC-0007087,BAL-03,2026-05,Africa/Middle East,65,Baseline,v2,2026-03-21,PLN-052
FC-0007088,BAL-03,2026-06,Africa/Middle East,62,Baseline,v2,2026-04-07,PLN-040
FC-0007089,BAL-03,2026-06,Africa/Middle East,42,Downside,v3,2026-04-27,PLN-007
FC-0007090,BAL-03,2026-07,Africa/Middle East,58,Baseline,v2,2026-05-06,PLN-032
FC-0007091,BAL-03,2026-07,Africa/Middle East,78,Uplift,v2,2026-05-31,PLN-041
FC-0007092,BAL-03,2026-07,Africa/Middle East,44,Downside,v2,2026-06-05,PLN-019
