po_id,supplier_id,part_id,plant_id,po_date,promised_date,po_qty,unit_price,po_status,po_notes
PO-0007659,SUP-10801,BR-298,P11,2024-11-29,2025-01-13,200,32.82,Closed,
PO-0007660,SUP-01684,FL-436,P7,2024-11-08,2024-11-29,500,27.94,Open,
PO-0007661,SUP-01052,FL-805,P4,2025-03-17,2025-05-16,800,53.04,Closed,
PO-0007662,SUP-01885,TR-1239,P10,2026-08-19,2026-09-02,50,4.82,Closed,
PO-0007663,SUP-14737,SC-573,P12,2026-05-24,2026-07-08,800,126.69,Late,
PO-0007664,SUP-02062,FL-1070,P8,2025-04-04,2025-04-25,50,15.04,Closed,
PO-0007665,SUP-00377,TR-367,P1,2024-05-12,2024-07-11,800,119.31,Partial,
PO-0007666,SUP-13198,ST-188,P10,2025-10-07,2025-11-21,300,54.2,Closed,
PO-0007667,SUP-01789,EL-1332,P9,2025-12-03,2025-12-17,500,29.62,Late,
PO-0007668,SUP-02927,BR-232,P3,2024-05-14,2024-05-28,300,16.66,Closed,
PO-0007669,SUP-02296,FL-711,P2,2024-08-23,2024-09-22,300,,Open,
PO-0007670,SUP-09132,BR-721,P9,2024-03-03,2024-03-17,100,31.09,Partial,
PO-0007671,SUP-07671,CH-177,P2,2024-12-14,2025-01-04,300,12.45,Closed,
PO-0007672,SUP-07860,EN-599,P2,2025-08-11,2025-09-25,1200,112.96,Closed,
PO-0007673,SUP-10195,EC-1073,P7,2025-05-12,2025-05-26,50,12.75,Closed,
PO-0007674,SUP-14331,FL-377,P3,2026-01-09,2026-02-08,1200,10.58,Open,
PO-0007675,SUP-04398,FT-299,P6,2025-09-24,2025-10-24,50,76.5,Closed,
PO-0007676,SUP-01860,BR-1118,P7,2025-09-29,2025-11-28,500,23.38,Closed,
PO-0007677,SUP-14412,BR-963,P9,2025-02-02,2025-03-19,1200,37.24,Partial,
PO-0007678,SUP-00943,CH-673,P4,2026-03-06,2026-03-20,300,4.55,Closed,
PO-0007679,SUP-11512,EN-422,P5,2026-06-14,2026-08-13,1200,32.99,Late,
PO-0007680,SUP-08908,CH-1193,P6,2024-11-05,2024-11-19,50,,Closed,
PO-0007681,SUP-12607,FL-576,P12,2025-06-15,2025-06-29,50,3.52,Open,
PO-0007682,SUP-03423,CH-873,P9,2025-05-15,2025-05-29,800,20.03,Closed,
PO-0007683,SUP-09352,BR-1236,P7,2024-09-18,2024-10-18,1200,,Open,
PO-0007684,SUP-00797,TR-240,P8,2026-05-12,2026-06-26,100,40.86,Open,
PO-0007685,SUP-00860,CH-223,P12,2024-07-25,2024-09-08,500,59.08,Closed,
PO-0007686,SUP-12886,EL-374,P9,2025-03-26,2025-04-16,500,84.25,Late,
PO-0007687,SUP-12888,BR-362,P3,2024-06-08,2024-06-22,1200,94.47,Closed,
PO-0007688,SUP-11935,CB-841,P2,2025-03-18,2025-05-02,200,16.01,Closed,
PO-0007689,SUP-14786,HY-894,P3,2026-08-04,2026-10-03,200,8.65,Cancelled,
PO-0007690,SUP-02324,ST-1251,P5,2026-08-14,2026-09-28,100,58.01,Closed,
PO-0007691,SUP-12211,TR-440,P3,2024-02-24,2024-03-16,300,11.34,Closed,
PO-0007692,SUP-07332,EL-326,P1,2024-02-28,2024-04-28,800,10.34,Closed,
PO-0007693,SUP-10148,FT-319,P7,2024-01-27,2024-03-12,800,17.06,Closed,
PO-0007694,SUP-05071,HY-213,P5,2024-06-02,2024-06-23,300,29.44,Closed,
PO-0007695,SUP-10417,EL-1092,P4,2025-04-20,2025-05-04,1200,9.69,Closed,
PO-0007696,SUP-10828,EC-882,P2,2025-06-29,2025-08-13,800,39.26,Late,
PO-0007697,SUP-02550,HY-910,P1,2024-09-20,2024-10-04,200,88.95,Partial,
PO-0007698,SUP-12011,FT-939,P12,2025-04-20,2025-06-04,100,80.06,Closed,
PO-0007699,SUP-14498,TR-169,P6,2026-06-08,2026-06-29,100,4.29,Late,
PO-0007700,SUP-12215,EL-868,P10,2026-01-23,2026-03-09,200,11.63,Closed,
PO-0007701,SUP-05201,HY-877,P5,2025-09-22,2025-11-21,800,8.0,Open,
PO-0007702,SUP-06266,EL-1260,P4,2025-09-08,2025-10-23,100,50.32,Closed,
PO-0007703,SUP-13598,TR-965,P12,2025-05-19,2025-06-09,500,20.13,Closed,
PO-0007704,SUP-11150,BR-133,P2,2024-04-21,2024-06-05,500,7.18,Late,
PO-0007705,SUP-12955,EN-677,P9,2024-12-13,2024-12-27,800,,Closed,
PO-0007706,SUP-14921,ST-527,P4,2024-12-06,2025-02-04,200,52.05,Closed,
PO-0007707,SUP-14168,SC-1257,P3,2025-01-30,2025-03-01,50,4.24,Closed,
PO-0007708,SUP-01344,FT-1177,P2,2025-05-23,2025-06-22,100,74.32,Closed,
PO-0007709,SUP-00173,EN-526,P1,2025-12-26,2026-01-16,100,56.21,Closed,
PO-0007710,SUP-12201,SC-434,P6,2025-12-31,2026-02-14,1200,17.95,Late,
PO-0007711,SUP-11544,EN-688,P3,2025-10-31,2025-11-30,300,13.47,Closed,
PO-0007712,SUP-07128,CH-1024,P6,2025-01-17,2025-02-16,100,135.53,Closed,
PO-0007713,SUP-14447,EN-1090,P1,2024-12-31,2025-01-30,800,12.98,Late,
PO-0007714,SUP-00300,EN-938,P4,2025-12-01,2025-12-31,1200,49.6,Closed,
PO-0007715,SUP-10613,EN-522,P7,2024-11-11,2024-12-02,50,37.09,Cancelled,
PO-0007716,SUP-08811,SC-289,P9,2026-08-25,2026-10-09,200,10.53,Closed,
PO-0007717,SUP-04530,ST-576,P4,2025-10-09,2025-11-23,100,121.04,Open,
PO-0007718,SUP-10404,FT-753,P5,2025-04-11,2025-04-25,300,20.68,Closed,
PO-0007719,SUP-11399,FL-380,P7,2025-01-04,2025-01-25,1200,21.64,Partial,
PO-0007720,SUP-14452,ST-983,P9,2025-09-08,2025-11-07,50,28.42,Open,
PO-0007721,SUP-07537,CH-1318,P2,2024-07-14,2024-08-13,100,31.34,Open,
PO-0007722,SUP-12881,EL-524,P11,2024-12-11,2024-12-25,800,11.13,Open,
PO-0007723,SUP-08633,EC-957,P10,2024-11-21,2024-12-05,300,19.16,Closed,
PO-0007724,SUP-12710,CH-214,P11,2024-02-24,2024-04-09,500,6.13,Closed,
PO-0007725,SUP-07167,BR-368,P7,2025-06-09,,50,11.31,Closed,
PO-0007726,SUP-06472,CH-138,P4,2026-02-18,2026-04-19,300,13.43,Closed,
PO-0007727,SUP-13519,CH-1129,P3,2025-08-29,,800,104.07,Closed,
PO-0007728,SUP-11155,BR-737,P10,2025-08-03,2025-08-17,200,234.95,Closed,
PO-0007729,SUP-08809,ST-611,P11,2025-08-30,2025-10-14,200,24.43,Closed,
PO-0007730,SUP-08690,FT-417,P1,2025-01-03,2025-01-17,100,18.55,Closed,
PO-0007731,SUP-07104,ST-175,P12,2025-07-21,2025-09-04,500,74.17,Closed,
PO-0007732,SUP-03409,CB-1297,P7,2024-08-17,2024-08-31,300,18.13,Open,
PO-0007733,SUP-04126,CB-130,P2,2026-01-04,2026-02-03,100,,Open,
PO-0007734,SUP-00206,EL-568,P2,2026-02-10,2026-03-27,800,3.93,Late,
PO-0007735,SUP-11677,EL-122,P5,2024-08-10,2024-09-24,200,,Late,
PO-0007736,SUP-11448,BR-795,P7,2024-11-27,2024-12-27,1200,46.09,Open,
PO-0007737,SUP-02343,TR-1161,P12,2025-01-20,2025-02-03,1200,2.92,Closed,
PO-0007738,SUP-13343,EC-566,P11,2025-09-06,2025-09-27,100,6.58,Closed,
PO-0007739,SUP-09637,ST-670,P3,2025-03-02,2025-04-16,100,76.64,Open,
PO-0007740,SUP-01219,TR-255,P12,2024-11-06,2025-01-05,500,56.19,Open,
PO-0007741,SUP-05827,EC-549,P4,2024-11-25,2025-01-09,800,1.91,Open,
PO-0007742,SUP-07320,HY-259,P12,2025-10-17,2025-12-01,500,28.12,Closed,
PO-0007743,SUP-08636,FT-1117,P2,2025-05-13,2025-06-12,800,40.62,Closed,
PO-0007744,SUP-09760,TR-370,P4,2025-09-27,2025-11-11,100,15.99,Closed,
PO-0007745,SUP-02704,BR-363,P5,2026-05-11,2026-06-10,300,8.73,Closed,
PO-0007746,SUP-01419,ST-876,P7,2026-06-07,2026-07-07,50,191.84,Closed,
PO-0007747,SUP-13980,HY-1340,P9,2026-05-25,2026-07-09,1200,4.72,Closed,
PO-0007748,SUP-08564,FT-436,P12,2024-07-28,2024-08-27,1200,51.39,Closed,
PO-0007749,SUP-01651,FT-583,P1,2026-08-06,2026-09-20,300,10.0,Closed,
PO-0007750,SUP-12847,HY-1242,P11,2024-09-01,2024-10-31,1200,8.97,Closed,
PO-0007751,SUP-10125,FT-1065,P7,2024-05-27,2024-07-11,500,10.67,Open,
PO-0007752,SUP-02916,FT-1227,P8,2025-03-15,2025-03-29,50,29.87,Open,
PO-0007753,SUP-09042,ST-814,P12,2024-07-18,2024-09-01,200,73.06,Open,
PO-0007754,SUP-05629,BR-221,P4,2024-07-17,,200,59.5,Closed,
PO-0007755,SUP-02990,FT-774,P12,2024-02-11,2024-04-11,1200,23.64,Closed,
PO-0007756,SUP-14134,SC-345,P3,2025-05-23,2025-07-07,800,25.85,Late,
PO-0007757,SUP-14699,EL-307,P1,2024-11-03,2024-11-24,100,47.13,Closed,
PO-0007758,SUP-09641,CB-594,P12,2025-02-05,2025-03-07,300,68.75,Open,
PO-0007759,SUP-11876,SC-384,P3,2024-01-18,2024-03-03,50,24.47,Partial,
PO-0007760,SUP-11807,ST-352,P11,2026-07-01,2026-07-22,1200,21.19,Closed,
PO-0007761,SUP-06119,CH-124,P7,2025-07-16,2025-08-06,100,104.87,Closed,
PO-0007762,SUP-14842,CB-952,P9,2025-07-20,2025-08-10,300,18.1,Late,
PO-0007763,SUP-09473,EN-619,P3,2024-10-26,2024-12-10,50,11.49,Cancelled,
PO-0007764,SUP-11986,TR-122,P10,2024-10-29,2024-11-28,100,62.88,Late,
PO-0007765,SUP-02879,HY-1343,P7,2026-01-02,2026-01-23,300,10.4,Partial,
PO-0007766,SUP-03671,BR-236,P5,2025-12-13,2026-01-27,1200,5.19,Closed,
PO-0007767,SUP-06351,TR-191,P9,2025-09-03,2025-09-24,500,67.75,Closed,
PO-0007768,SUP-01149,EN-1280,P5,2026-08-11,2026-09-01,300,11.27,Late,
PO-0007769,SUP-03129,EC-1202,P10,2024-02-17,2024-03-18,300,107.55,Closed,
PO-0007770,SUP-00671,SC-490,P5,2025-07-18,2025-09-01,100,21.25,Closed,
PO-0007771,SUP-01312,EL-391,P11,2026-05-14,2026-06-13,300,2.11,Closed,
PO-0007772,SUP-07546,SC-935,P8,2025-09-27,2025-11-11,800,27.65,Closed,
PO-0007773,SUP-05968,FL-776,P8,2025-08-10,2025-09-24,50,43.95,Open,
PO-0007774,SUP-12620,EL-760,P10,2024-09-26,2024-10-26,200,,Closed,
PO-0007775,SUP-03970,FL-569,P7,2024-01-22,2024-03-07,300,57.48,Closed,
PO-0007776,SUP-14046,FL-339,P4,2025-06-29,2025-07-13,100,7.95,Partial,
PO-0007777,SUP-02201,EL-713,P3,2024-08-18,2024-09-17,50,7.99,Closed,
PO-0007778,SUP-05146,FL-224,P6,2024-05-23,2024-06-22,800,18.77,Closed,
PO-0007779,SUP-07760,HY-892,P7,2026-02-26,2026-03-12,500,29.19,Late,
PO-0007780,SUP-01923,TR-189,P11,2025-02-05,2025-02-26,800,28.41,Cancelled,
PO-0007781,SUP-09235,BR-578,P3,2025-01-01,2025-01-22,1200,4.35,Partial,
PO-0007782,SUP-04513,HY-736,P3,2025-03-06,2025-03-27,100,10.68,Late,
PO-0007783,SUP-11572,TR-353,P9,2025-03-18,2025-04-17,100,4.95,Cancelled,
PO-0007784,SUP-13050,CH-869,P1,2025-06-27,2025-08-26,1200,29.47,Closed,
PO-0007785,SUP-06373,TR-377,P4,2024-11-02,2024-12-17,500,38.29,Closed,
PO-0007786,SUP-14982,CB-951,P9,2024-12-25,2025-02-23,50,8.96,Closed,
PO-0007787,SUP-00345,EC-215,P1,2025-01-17,2025-01-31,1200,6.42,Closed,
PO-0007788,SUP-08395,EC-278,P12,2025-02-07,2025-02-28,1200,22.08,Open,
PO-0007789,SUP-01452,BR-905,P6,2025-08-10,2025-09-09,800,,Closed,
PO-0007790,SUP-11999,FT-1180,P5,2025-08-20,2025-10-04,800,4.31,Open,
PO-0007791,SUP-12988,EC-1074,P7,2025-05-21,2025-06-04,800,6.23,Closed,
PO-0007792,SUP-05253,EL-971,P11,2026-03-04,2026-05-03,50,,Closed,
PO-0007793,SUP-07439,TR-102,P4,2026-05-12,2026-06-02,100,14.14,Partial,
PO-0007794,SUP-08387,BR-366,P3,2024-09-26,2024-10-26,800,37.73,Closed,
PO-0007795,SUP-12523,EN-192,P4,2026-07-01,2026-07-15,100,29.06,Closed,
PO-0007796,SUP-06938,ST-1157,P12,2024-12-07,2024-12-28,100,56.19,Open,
PO-0007797,SUP-14719,HY-1268,P10,2024-11-20,2025-01-04,300,,Closed,
PO-0007798,SUP-06024,FT-933,P10,2026-07-16,2026-08-30,50,54.64,Closed,
PO-0007799,SUP-09772,FL-197,P12,2026-08-05,2026-10-04,200,6.78,Closed,
PO-0007800,SUP-01544,EC-868,P1,2025-03-08,2025-05-07,100,49.24,Late,
PO-0007801,SUP-01091,EN-501,P5,2026-05-11,2026-05-25,1200,9.46,Closed,
PO-0007802,SUP-00482,CH-1086,P7,2024-01-08,2024-01-29,1200,116.76,Closed,
PO-0007803,SUP-08299,EC-420,P9,2025-05-17,2025-07-16,100,37.17,Closed,
PO-0007804,SUP-10575,EC-651,P3,2025-07-11,2025-08-25,300,7.0,Closed,
PO-0007805,SUP-03418,EC-621,P3,2026-06-30,2026-08-14,100,43.72,Closed,
PO-0007806,SUP-07192,EN-512,P3,2024-07-29,2024-08-28,100,57.14,Cancelled,
PO-0007807,SUP-07331,TR-825,P4,2024-11-21,,500,118.18,Closed,
PO-0007808,SUP-06720,CH-178,P10,2026-01-07,2026-01-21,200,3.16,Cancelled,
PO-0007809,SUP-12906,CB-657,P8,2026-05-04,2026-06-18,300,39.96,Late,
PO-0007810,SUP-01064,CH-1045,P8,2026-04-18,2026-05-18,200,28.69,Closed,
PO-0007811,SUP-10492,FL-1170,P1,2024-05-12,2024-07-11,800,24.47,Open,
PO-0007812,SUP-07308,ST-1319,P8,2026-03-21,2026-04-11,800,3.17,Open,
PO-0007813,SUP-07549,TR-634,P2,2025-10-01,2025-10-22,500,6.27,Closed,
PO-0007814,SUP-03192,EC-1090,P5,2026-05-02,2026-06-16,500,37.29,Late,
PO-0007815,SUP-08117,EC-1333,P1,2025-08-20,2025-09-03,50,13.48,Closed,
PO-0007816,SUP-01297,EN-312,P4,2026-08-22,2026-09-05,300,15.38,Closed,
PO-0007817,SUP-10600,BR-130,P2,2024-11-03,2024-11-24,800,16.57,Closed,
PO-0007818,SUP-02393,FL-1219,P3,2025-11-12,2025-12-03,1200,18.07,Closed,
PO-0007819,SUP-05874,ST-909,P2,2025-06-15,2025-07-06,1200,93.92,Closed,
PO-0007820,SUP-03404,FL-553,P12,2024-07-21,2024-09-19,800,48.93,Partial,
PO-0007821,SUP-11415,ST-655,P12,2025-08-04,,100,33.59,Late,
PO-0007822,SUP-01246,EN-118,P3,2025-11-14,2025-11-28,100,14.64,Closed,
PO-0007823,SUP-06755,ST-1208,P1,2026-04-28,2026-06-12,1200,31.02,Partial,
PO-0007824,SUP-06175,ST-892,P10,2024-04-09,2024-05-24,500,37.17,Closed,
PO-0007825,SUP-11321,SC-1222,P10,2026-04-21,2026-06-20,100,77.78,Closed,
PO-0007826,SUP-00423,SC-472,P6,2025-12-14,2026-01-28,300,15.16,Late,
PO-0007827,SUP-03124,CB-660,P8,2025-03-23,2025-05-22,100,23.84,Closed,
PO-0007828,SUP-00024,FT-999,P3,2024-04-08,2024-05-08,200,,Closed,
PO-0007829,SUP-06228,BR-494,P1,2024-10-11,2024-11-10,800,18.1,Closed,
PO-0007830,SUP-08710,FL-1155,P12,2026-04-28,2026-05-19,800,21.5,Closed,
PO-0007831,SUP-06511,SC-717,P10,2024-07-09,2024-08-23,300,24.18,Closed,
PO-0007832,SUP-08938,EL-879,P8,2026-01-28,2026-03-14,300,13.37,Open,
PO-0007833,SUP-05647,EN-1212,P9,2026-07-25,2026-09-23,800,89.93,Closed,
PO-0007834,SUP-05284,EN-1282,P11,2026-02-20,2026-03-06,50,4.42,Open,
PO-0007835,SUP-06924,CB-522,P8,2024-03-12,2024-05-11,200,17.66,Closed,
PO-0007836,SUP-08675,EL-1132,P8,2025-02-22,2025-03-24,800,5.21,Late,
PO-0007837,SUP-12422,EL-799,P4,2024-09-25,2024-10-09,100,21.62,Closed,
PO-0007838,SUP-13573,FL-848,P8,2024-09-02,2024-09-16,500,18.97,Open,
PO-0007839,SUP-13797,TR-1210,P12,2026-03-14,2026-04-13,1200,36.6,Partial,
PO-0007840,SUP-07017,HY-373,P10,2026-07-21,2026-09-19,200,55.26,Open,
PO-0007841,SUP-14644,SC-509,P2,2025-06-19,2025-07-19,300,14.59,Partial,
PO-0007842,SUP-06627,EL-1185,P7,2025-06-21,2025-07-12,50,59.99,Open,
PO-0007843,SUP-00205,EC-1269,P2,2026-08-22,2026-10-21,100,15.36,Cancelled,
PO-0007844,SUP-11950,EN-780,P6,2026-05-24,2026-07-08,200,56.09,Open,
PO-0007845,SUP-03136,FT-195,P12,2026-02-13,2026-03-06,200,63.54,Closed,
PO-0007846,SUP-14280,ST-587,P5,2025-04-30,,50,21.41,Partial,
PO-0007847,SUP-14642,SC-1001,P12,2024-08-23,2024-09-06,1200,9.09,Closed,
PO-0007848,SUP-04999,CH-1282,P6,2026-04-28,2026-05-12,500,20.09,Closed,
PO-0007849,SUP-03152,EN-946,P11,2026-03-21,2026-04-20,500,44.17,Closed,
PO-0007850,SUP-00181,EN-788,P9,2025-07-17,2025-09-15,1200,5.4,Open,
PO-0007851,SUP-01241,EC-1112,P5,2024-06-10,2024-06-24,800,,Cancelled,
PO-0007852,SUP-13388,CB-1220,P7,2024-10-05,2024-12-04,200,102.85,Late,
PO-0007853,SUP-12657,SC-1319,P10,2025-03-12,2025-04-26,300,59.05,Cancelled,
PO-0007854,SUP-05652,FT-1241,P5,2024-04-02,2024-05-17,200,12.61,Closed,
PO-0007855,SUP-11213,TR-776,P5,2024-08-21,2024-10-05,100,34.57,Closed,
PO-0007856,SUP-02983,SC-1082,P7,2025-11-22,2025-12-13,800,124.7,Closed,
PO-0007857,SUP-02181,FL-926,P4,2025-11-07,2026-01-06,300,12.01,Late,
PO-0007858,SUP-10018,FL-216,P7,2024-07-22,2024-08-05,1200,8.23,Closed,
PO-0007859,SUP-12723,EC-763,P9,2025-04-23,2025-06-07,300,5.45,Cancelled,
PO-0007860,SUP-09183,SC-884,P8,2025-02-05,2025-03-22,200,21.09,Late,
PO-0007861,SUP-14052,CB-465,P9,2026-07-05,2026-08-19,500,1.97,Closed,
PO-0007862,SUP-05465,HY-971,P10,2026-08-24,2026-10-23,500,6.89,Closed,
PO-0007863,SUP-14497,SC-486,P8,2024-03-03,2024-03-24,50,4.99,Closed,
PO-0007864,SUP-04910,FL-449,P5,2026-07-02,2026-07-16,300,10.15,Open,
PO-0007865,SUP-12006,HY-391,P9,2026-05-15,2026-05-29,800,10.46,Closed,
PO-0007866,SUP-02590,SC-139,P2,2026-02-09,2026-03-11,200,121.22,Late,
PO-0007867,SUP-11154,SC-752,P12,2026-05-21,2026-07-05,800,67.17,Open,
PO-0007868,SUP-12489,TR-337,P11,2024-06-03,2024-07-18,800,,Open,
PO-0007869,SUP-00528,HY-332,P1,2025-07-05,2025-07-26,500,132.36,Open,
PO-0007870,SUP-08375,ST-1211,P8,2024-01-12,2024-02-02,200,11.79,Closed,
PO-0007871,SUP-07906,CB-552,P9,2026-08-08,2026-08-29,500,152.32,Closed,
PO-0007872,SUP-07241,CB-779,P8,2024-09-02,2024-11-01,300,75.07,Closed,
PO-0007873,SUP-00815,FL-875,P11,2025-11-09,2026-01-08,300,7.43,Partial,
PO-0007874,SUP-03229,EC-1348,P1,2026-02-06,,1200,32.35,Closed,
PO-0007875,SUP-12163,SC-343,P10,2024-12-27,2025-01-17,1200,8.98,Partial,
PO-0007876,SUP-03053,SC-437,P12,2026-02-14,2026-02-28,800,7.78,Closed,
PO-0007877,SUP-03791,HY-241,P11,2025-03-01,2025-04-30,500,29.16,Partial,
PO-0007878,SUP-01047,FL-952,P7,2024-02-05,2024-03-21,50,41.23,Closed,
PO-0007879,SUP-10159,BR-686,P1,2026-06-28,2026-07-19,50,,Partial,
PO-0007880,SUP-01952,BR-278,P10,2026-02-28,,800,5.89,Closed,
PO-0007881,SUP-07166,CH-391,P6,2026-06-14,2026-07-14,300,12.83,Late,
PO-0007882,SUP-06171,TR-203,P11,2026-04-07,2026-05-22,1200,48.12,Closed,
PO-0007883,SUP-02366,BR-208,P8,2026-03-05,2026-04-19,500,17.34,Closed,
PO-0007884,SUP-03275,HY-817,P12,2025-03-07,2025-05-06,200,12.73,Open,
PO-0007885,SUP-02675,TR-141,P5,2026-06-03,,300,21.16,Closed,
PO-0007886,SUP-12768,HY-921,P8,2024-07-16,2024-08-15,1200,113.02,Open,
PO-0007887,SUP-09036,EC-848,P9,2024-04-07,2024-06-06,50,20.25,Closed,
PO-0007888,SUP-08095,SC-733,P8,2024-10-22,2024-11-12,100,14.86,Late,
PO-0007889,SUP-00038,ST-1329,P6,2025-07-28,2025-08-27,300,2.68,Closed,
PO-0007890,SUP-12244,EC-1307,P8,2025-01-25,2025-03-11,500,2.99,Closed,
PO-0007891,SUP-06498,CH-322,P12,2026-06-06,2026-06-27,300,9.29,Partial,
PO-0007892,SUP-05494,EC-339,P7,2024-05-01,2024-05-31,500,4.09,Partial,
PO-0007893,SUP-01101,EC-1213,P7,2024-12-06,2025-01-05,50,10.12,Closed,
PO-0007894,SUP-14386,CB-625,P9,2026-02-18,2026-04-19,500,9.06,Closed,
PO-0007895,SUP-02661,FT-716,P10,2024-05-22,2024-06-05,800,53.14,Open,
PO-0007896,SUP-03203,FL-1036,P9,2025-02-16,2025-04-17,800,11.08,Closed,
PO-0007897,SUP-08634,EN-345,P9,2025-09-21,2025-11-20,50,16.51,Partial,
PO-0007898,SUP-01840,CB-918,P4,2026-08-24,2026-10-08,800,36.46,Open,
PO-0007899,SUP-06411,EL-839,P12,2026-04-26,2026-05-17,800,28.84,Closed,
PO-0007900,SUP-02361,CB-851,P8,2025-06-22,2025-08-21,800,3.54,Closed,
PO-0007901,SUP-10773,BR-850,P5,2025-07-23,2025-09-06,800,7.76,Closed,
PO-0007902,SUP-10278,FT-656,P11,2025-04-17,2025-06-01,500,46.61,Closed,
PO-0007903,SUP-01047,FL-952,P2,2025-05-06,2025-05-27,200,38.27,Closed,
PO-0007904,SUP-04322,CH-821,P8,2025-02-22,2025-04-08,1200,102.12,Partial,
PO-0007905,SUP-09857,BR-1324,P10,2024-02-17,2024-03-02,50,12.29,Late,
PO-0007906,SUP-08609,HY-912,P10,2024-10-01,2024-10-22,100,11.2,Closed,
PO-0007907,SUP-10388,CB-104,P6,2024-09-07,2024-10-22,50,221.2,Late,
PO-0007908,SUP-06090,EL-1015,P10,2026-05-21,2026-07-20,100,108.35,Open,
PO-0007909,SUP-13836,ST-253,P6,2024-05-18,,500,86.77,Late,
PO-0007910,SUP-10437,ST-165,P9,2026-05-30,2026-06-13,50,35.29,Closed,
PO-0007911,SUP-05814,CB-295,P12,2026-02-21,2026-03-14,300,11.07,Open,
PO-0007912,SUP-10564,BR-812,P9,2026-05-14,2026-05-28,500,13.08,Closed,
PO-0007913,SUP-01271,FL-638,P12,2025-06-03,2025-06-17,500,55.41,Open,
PO-0007914,SUP-07307,CB-714,P9,2025-03-09,2025-03-30,200,63.64,Closed,
PO-0007915,SUP-10901,TR-990,P1,2026-06-12,2026-06-26,50,153.62,Closed,
PO-0007916,SUP-06912,SC-1080,P9,2026-01-29,2026-03-30,200,13.8,Closed,
PO-0007917,SUP-06480,SC-750,P9,2026-05-25,2026-07-24,50,10.13,Closed,
PO-0007918,SUP-00365,BR-622,P1,2026-03-08,2026-05-07,200,31.09,Closed,
PO-0007919,SUP-00715,FL-760,P8,2024-08-14,2024-09-28,300,60.19,Open,
PO-0007920,SUP-04047,SC-473,P9,2025-07-03,2025-07-24,800,9.59,Closed,
PO-0007921,SUP-14604,FT-509,P7,2025-12-22,2026-01-21,500,20.03,Closed,
PO-0007922,SUP-10106,SC-828,P4,2026-06-09,,100,6.7,Closed,
PO-0007923,SUP-09382,FL-282,P10,2026-08-09,2026-08-23,50,10.02,Closed,
PO-0007924,SUP-12418,CB-126,P5,2025-06-02,2025-07-02,500,69.31,Closed,
PO-0007925,SUP-13100,HY-177,P11,2026-08-17,2026-10-01,1200,15.0,Open,
PO-0007926,SUP-11080,BR-1200,P6,2026-06-18,,1200,19.04,Open,
PO-0007927,SUP-08923,CH-1303,P11,2024-02-25,2024-03-10,500,72.48,Open,
PO-0007928,SUP-10091,ST-780,P10,2024-10-16,2024-11-06,500,70.92,Closed,
PO-0007929,SUP-14023,CH-1030,P1,2025-08-05,2025-10-04,300,26.09,Open,
PO-0007930,SUP-14958,EN-1319,P6,2024-05-08,2024-07-07,200,38.82,Closed,
PO-0007931,SUP-03977,FL-1322,P4,2026-02-04,2026-04-05,50,34.31,Open,
PO-0007932,SUP-05240,ST-370,P3,2024-07-15,,50,94.35,Open,
PO-0007933,SUP-07203,HY-721,P10,2024-02-02,2024-02-23,500,32.37,Closed,
PO-0007934,SUP-09601,HY-865,P1,2024-08-25,2024-09-24,50,7.98,Open,
PO-0007935,SUP-09194,CB-1107,P11,2024-07-14,2024-09-12,800,8.16,Closed,
PO-0007936,SUP-04225,EC-1122,P7,2026-01-27,2026-02-17,100,7.46,Open,
PO-0007937,SUP-04849,CH-683,P7,2026-06-11,2026-07-26,300,135.41,Late,
PO-0007938,SUP-06373,SC-959,P5,2025-08-24,2025-09-14,200,,Late,
PO-0007939,SUP-03632,ST-203,P1,2024-01-13,2024-02-27,1200,,Closed,
PO-0007940,SUP-10340,ST-482,P6,2025-10-13,2025-11-12,500,11.95,Partial,
PO-0007941,SUP-11191,FT-380,P9,2025-09-16,2025-10-07,50,8.16,Late,
PO-0007942,SUP-00155,FT-685,P1,2025-09-28,2025-11-27,100,13.23,Open,
PO-0007943,SUP-01745,FT-1038,P4,2025-05-09,2025-06-08,200,27.97,Partial,
PO-0007944,SUP-13379,TR-1147,P9,2026-05-20,2026-06-19,800,18.72,Open,
PO-0007945,SUP-10044,SC-1199,P11,2026-05-01,2026-05-15,300,109.2,Late,
PO-0007946,SUP-04969,CH-910,P8,2025-10-22,2025-11-21,500,3.3,Open,
PO-0007947,SUP-02803,FT-1133,P1,2025-05-20,2025-07-19,200,68.41,Closed,
PO-0007948,SUP-06209,EC-808,P3,2024-11-04,2024-11-18,100,1.87,Closed,
PO-0007949,SUP-09140,EN-956,P10,2024-03-24,2024-05-23,800,,Closed,
PO-0007950,SUP-04538,CB-752,P2,2025-11-29,2026-01-13,50,35.1,Closed,
PO-0007951,SUP-07792,EN-403,P9,2026-02-17,2026-04-03,500,163.23,Closed,
PO-0007952,SUP-01284,HY-326,P7,2026-06-08,2026-07-23,800,18.09,Open,
PO-0007953,SUP-07738,FT-742,P11,2025-04-01,,100,5.78,Closed,
PO-0007954,SUP-03666,SC-597,P12,2026-03-22,2026-04-12,1200,6.02,Closed,
PO-0007955,SUP-01117,TR-1185,P2,2024-09-01,2024-09-15,500,,Cancelled,
PO-0007956,SUP-12554,CB-1228,P2,2025-10-28,2025-11-27,500,176.65,Closed,
