part_id,part_name,part_category,unit_of_measure,unit_cost,lead_time_days,safety_stock_qty,is_critical,min_order_qty,part_status,weight_kg,part_notes
EN-1141,Engine Mount 1141,Engine,EA,16.62,45.0,75,False,10.0,Active,5.68,
EN-1142,Turbocharger Unit 1142,Engine,EA,6.51,60.0,200,False,1.0,Active,0.36,
EN-1143,Piston Assembly 1143,Engine,L,7.18,28.0,200,False,5.0,Active,,
EN-1144,Air Filter Housing 1144,Engine,EA,41.31,60.0,75,False,10.0,Active,4.23,
EN-1145,Oil Pump 1145,Engine,EA,5.94,14.0,25,False,25.0,Active,0.1,
EN-1146,Camshaft 1146,Engine,EA,23.04,75.0,150,False,100.0,Active,10.25,
EN-1147,Exhaust Manifold 1147,Engine,EA,19.13,7.0,500,False,10.0,Active,2.05,
EN-1148,Engine Mount 1148,Engine,L,3.13,35.0,150,False,10.0,Active,0.86,
EN-1149,Piston Assembly 1149,Engine,EA,1.92,60.0,150,False,5.0,Active,0.45,
EN-1150,Camshaft 1150,Engine,EA,25.69,35.0,75,False,,Active,6.78,
EN-1151,Crankshaft Sensor Bracket 1151,Engine,M,21.02,35.0,150,False,10.0,Active,3.89,
EN-1152,Engine Mount 1152,Engine,KG,8.35,7.0,50,False,1.0,Active,1.18,
EN-1153,Camshaft 1153,Engine,EA,200.15,21.0,300,False,10.0,Active,6.17,
EN-1154,Air Filter Housing 1154,Engine,EA,74.94,21.0,300,False,50.0,Active,2.92,
EN-1155,Crankshaft Sensor Bracket 1155,Engine,EA,56.13,28.0,25,False,1.0,Active,0.09,
EN-1156,Fuel Injector 1156,Engine,EA,,35.0,25,False,1.0,Active,26.09,
EN-1157,Exhaust Manifold 1157,Engine,L,,21.0,50,False,100.0,Active,2.27,
EN-1158,Piston Assembly 1158,Engine,EA,10.05,45.0,300,False,25.0,Active,8.17,
EN-1159,Cylinder Head 1159,Engine,L,5.16,90.0,75,False,50.0,Active,4.4,
EN-1160,Oil Pump 1160,Engine,KG,11.4,21.0,100,False,1.0,Active,6.92,
EN-1161,Cylinder Head 1161,Engine,EA,24.95,14.0,25,False,5.0,Active,3.33,
EN-1162,Piston Assembly 1162,Engine,EA,17.79,45.0,200,False,100.0,Active,12.2,
EN-1163,Engine Mount 1163,Engine,EA,20.27,75.0,150,False,,Active,1.8,
EN-1164,Piston Assembly 1164,Engine,L,13.22,14.0,25,False,25.0,Active,2.75,
EN-1165,Piston Assembly 1165,Engine,EA,19.89,75.0,50,False,5.0,Active,3.39,
EN-1166,Air Filter Housing 1166,Engine,EA,6.86,60.0,50,False,100.0,Active,1.98,
EN-1167,Turbocharger Unit 1167,Engine,EA,44.66,7.0,150,False,100.0,Active,4.47,
EN-1168,Oil Pump 1168,Engine,EA,15.13,14.0,100,False,5.0,New,1.97,
EN-1169,Fuel Injector 1169,Engine,KG,9.91,75.0,75,False,5.0,Active,3.89,
EN-1170,Fuel Injector 1170,Engine,KG,10.98,14.0,50,False,100.0,New,2.96,
EN-1171,Camshaft 1171,Engine,KG,5.38,21.0,75,False,5.0,Active,5.91,
EN-1172,Fuel Injector 1172,Engine,EA,11.73,75.0,200,False,50.0,Active,0.62,
EN-1173,Oil Pump 1173,Engine,EA,17.03,35.0,200,False,10.0,NRND,28.61,
EN-1174,Camshaft 1174,Engine,EA,62.96,28.0,150,True,1.0,Active,1.31,
EN-1175,Camshaft 1175,Engine,EA,12.26,35.0,500,False,100.0,EOL,3.96,
EN-1176,Engine Mount 1176,Engine,EA,8.03,28.0,500,False,50.0,Active,2.29,
EN-1177,Turbocharger Unit 1177,Engine,EA,19.93,28.0,500,False,100.0,Active,1.25,
EN-1178,Cylinder Head 1178,Engine,EA,112.49,35.0,200,False,1.0,Active,5.53,
EN-1179,Crankshaft Sensor Bracket 1179,Engine,EA,9.5,21.0,75,False,5.0,New,0.52,
EN-1180,Engine Mount 1180,Engine,EA,66.37,7.0,150,False,10.0,Active,15.15,
EN-1181,Exhaust Manifold 1181,Engine,EA,37.63,28.0,150,False,,NRND,2.61,
EN-1182,Turbocharger Unit 1182,Engine,EA,23.15,14.0,150,False,5.0,Active,0.59,
EN-1183,Turbocharger Unit 1183,Engine,EA,23.16,14.0,500,False,100.0,Active,3.76,
EN-1184,Turbocharger Unit 1184,Engine,EA,17.94,60.0,500,False,100.0,Active,10.89,
EN-1185,Piston Assembly 1185,Engine,EA,49.82,28.0,200,False,50.0,Active,1.0,
EN-1186,Exhaust Manifold 1186,Engine,EA,21.71,45.0,75,False,25.0,Active,1.27,
EN-1187,Engine Mount 1187,Engine,M,14.51,28.0,50,False,10.0,Active,8.52,
EN-1188,Exhaust Manifold 1188,Engine,EA,21.39,60.0,150,False,10.0,Active,3.2,
EN-1189,Cylinder Head 1189,Engine,EA,112.83,28.0,200,False,1.0,Active,6.41,
EN-1190,Air Filter Housing 1190,Engine,EA,9.13,60.0,100,False,5.0,Active,9.64,
EN-1191,Exhaust Manifold 1191,Engine,KG,48.52,28.0,150,True,5.0,Active,49.41,
EN-1192,Turbocharger Unit 1192,Engine,KG,83.92,14.0,100,False,5.0,Active,,
EN-1193,Cylinder Head 1193,Engine,KG,14.09,21.0,300,False,50.0,Active,0.86,
EN-1194,Air Filter Housing 1194,Engine,M,6.6,21.0,200,False,10.0,Active,2.03,
EN-1195,Oil Pump 1195,Engine,EA,1.75,35.0,500,False,100.0,Active,2.12,
EN-1196,Air Filter Housing 1196,Engine,EA,267.77,7.0,500,False,10.0,Active,1.69,
EN-1197,Oil Pump 1197,Engine,EA,10.6,28.0,25,False,50.0,Active,1.95,
EN-1198,Fuel Injector 1198,Engine,EA,15.08,21.0,300,False,25.0,Active,18.66,
EN-1199,Air Filter Housing 1199,Engine,M,15.87,21.0,75,False,10.0,Active,21.71,
EN-1200,Oil Pump 1200,Engine,EA,97.77,21.0,500,False,1.0,Active,7.61,
EN-1201,Crankshaft Sensor Bracket 1201,Engine,EA,21.11,14.0,300,False,5.0,Active,3.45,
EN-1202,Turbocharger Unit 1202,Engine,KG,20.26,28.0,50,False,1.0,New,1.9,
EN-1203,Piston Assembly 1203,Engine,KG,160.67,21.0,150,False,1.0,Active,10.07,
EN-1204,Air Filter Housing 1204,Engine,EA,,60.0,500,False,10.0,Active,1.31,
EN-1205,Camshaft 1205,Engine,EA,58.79,14.0,75,False,1.0,Active,0.59,
EN-1206,Exhaust Manifold 1206,Engine,EA,28.3,7.0,500,False,25.0,Active,,
EN-1207,Oil Pump 1207,Engine,KG,43.84,35.0,25,False,25.0,Active,54.63,
EN-1208,Engine Mount 1208,Engine,EA,10.43,45.0,50,False,50.0,Active,1.92,
EN-1209,Oil Pump 1209,Engine,L,28.66,90.0,200,False,25.0,Active,0.97,
EN-1210,Air Filter Housing 1210,Engine,EA,126.12,7.0,300,False,,Active,,
EN-1211,Oil Pump 1211,Engine,EA,35.11,45.0,150,False,25.0,New,3.36,
EN-1212,Cylinder Head 1212,Engine,EA,95.25,28.0,150,False,50.0,Active,0.26,
EN-1213,Engine Mount 1213,Engine,KG,83.37,28.0,150,False,10.0,Active,1.35,
EN-1214,Air Filter Housing 1214,Engine,EA,17.48,35.0,200,False,25.0,Active,0.78,
EN-1215,Piston Assembly 1215,Engine,EA,32.89,21.0,500,False,100.0,Active,1.31,
EN-1216,Cylinder Head 1216,Engine,EA,56.76,7.0,50,False,10.0,Active,1.1,
EN-1217,Engine Mount 1217,Engine,EA,2.22,60.0,75,False,25.0,Active,0.65,
EN-1218,Exhaust Manifold 1218,Engine,EA,11.77,21.0,500,False,1.0,New,3.91,
EN-1219,Camshaft 1219,Engine,EA,10.57,14.0,150,False,10.0,Active,20.14,
EN-1220,Exhaust Manifold 1220,Engine,EA,59.62,60.0,50,False,1.0,Active,2.19,
EN-1221,Oil Pump 1221,Engine,EA,51.9,,25,False,5.0,Active,2.09,
EN-1222,Oil Pump 1222,Engine,EA,5.04,28.0,500,False,50.0,New,,
EN-1223,Fuel Injector 1223,Engine,EA,32.14,28.0,500,False,10.0,Active,3.58,
EN-1224,Engine Mount 1224,Engine,L,165.07,35.0,500,True,100.0,NRND,17.9,
EN-1225,Oil Pump 1225,Engine,EA,18.31,75.0,300,False,5.0,NRND,1.2,
EN-1226,Fuel Injector 1226,Engine,EA,3.8,14.0,50,False,5.0,Active,1.87,
EN-1227,Exhaust Manifold 1227,Engine,EA,17.85,,500,False,25.0,EOL,11.6,
EN-1228,Fuel Injector 1228,Engine,M,7.16,14.0,200,False,50.0,Active,1.75,
EN-1229,Exhaust Manifold 1229,Engine,EA,38.95,21.0,75,False,,Active,5.2,
EN-1230,Air Filter Housing 1230,Engine,EA,15.39,7.0,500,False,5.0,Active,15.05,
EN-1231,Oil Pump 1231,Engine,EA,12.09,35.0,100,False,25.0,Active,1.77,
EN-1232,Cylinder Head 1232,Engine,EA,25.12,,500,False,5.0,Active,1.0,
EN-1233,Exhaust Manifold 1233,Engine,EA,,28.0,500,False,10.0,Active,1.66,
EN-1234,Camshaft 1234,Engine,L,8.08,75.0,150,False,1.0,NRND,12.81,
EN-1235,Cylinder Head 1235,Engine,EA,94.84,,200,False,100.0,EOL,2.94,
EN-1236,Cylinder Head 1236,Engine,EA,75.16,7.0,100,False,10.0,Active,2.13,
EN-1237,Exhaust Manifold 1237,Engine,EA,2.81,35.0,150,False,5.0,Active,1.26,
EN-1238,Oil Pump 1238,Engine,L,37.56,60.0,50,False,25.0,Active,11.53,
EN-1239,Turbocharger Unit 1239,Engine,KG,,45.0,75,False,50.0,Active,1.35,
EN-1240,Piston Assembly 1240,Engine,EA,36.49,35.0,75,False,1.0,New,11.71,
EN-1241,Fuel Injector 1241,Engine,KG,6.91,21.0,150,False,25.0,Active,3.9,
EN-1242,Oil Pump 1242,Engine,KG,6.64,28.0,150,False,100.0,Active,3.45,
EN-1243,Air Filter Housing 1243,Engine,EA,51.27,21.0,300,False,100.0,Active,1.34,
EN-1244,Fuel Injector 1244,Engine,EA,12.21,14.0,50,False,100.0,Active,2.86,
EN-1245,Exhaust Manifold 1245,Engine,EA,7.88,21.0,75,False,50.0,EOL,1.52,
EN-1246,Camshaft 1246,Engine,EA,,14.0,150,False,10.0,Active,18.44,
EN-1247,Turbocharger Unit 1247,Engine,M,,14.0,300,False,,Active,1.1,
EN-1248,Piston Assembly 1248,Engine,EA,38.83,28.0,50,False,,Active,1.83,
EN-1249,Oil Pump 1249,Engine,EA,,35.0,50,False,5.0,Active,1.22,
EN-1250,Camshaft 1250,Engine,L,33.08,90.0,150,False,50.0,Active,7.79,
EN-1251,Engine Mount 1251,Engine,EA,18.82,28.0,25,False,50.0,New,2.66,
EN-1252,Turbocharger Unit 1252,Engine,EA,14.17,45.0,300,False,10.0,Active,5.12,
EN-1253,Cylinder Head 1253,Engine,EA,12.77,45.0,100,False,25.0,Active,0.18,
EN-1254,Turbocharger Unit 1254,Engine,M,106.28,28.0,300,False,25.0,Active,4.18,
EN-1255,Crankshaft Sensor Bracket 1255,Engine,EA,10.83,35.0,25,False,25.0,Active,2.15,
EN-1256,Camshaft 1256,Engine,KG,,14.0,100,False,10.0,Active,50.74,
EN-1257,Crankshaft Sensor Bracket 1257,Engine,EA,7.95,21.0,200,False,100.0,Active,21.92,
EN-1258,Crankshaft Sensor Bracket 1258,Engine,M,9.42,28.0,500,False,50.0,Active,1.06,
EN-1259,Oil Pump 1259,Engine,EA,103.36,28.0,75,False,25.0,Active,0.29,
EN-1260,Turbocharger Unit 1260,Engine,EA,66.61,7.0,500,False,5.0,Active,2.51,
EN-1261,Oil Pump 1261,Engine,EA,,35.0,25,False,5.0,New,0.48,
EN-1262,Air Filter Housing 1262,Engine,EA,5.53,21.0,200,False,5.0,New,1.68,
EN-1263,Oil Pump 1263,Engine,EA,,28.0,75,False,1.0,Active,0.22,
EN-1264,Camshaft 1264,Engine,KG,6.17,14.0,25,False,5.0,Active,25.96,
EN-1265,Piston Assembly 1265,Engine,EA,278.7,45.0,150,False,,Active,0.44,
EN-1266,Air Filter Housing 1266,Engine,M,9.27,14.0,100,False,1.0,Active,5.99,
EN-1267,Piston Assembly 1267,Engine,EA,151.72,90.0,200,False,5.0,Active,4.65,
EN-1268,Turbocharger Unit 1268,Engine,EA,21.78,7.0,500,False,10.0,Active,1.26,
EN-1269,Cylinder Head 1269,Engine,M,35.43,14.0,300,False,10.0,Active,1.15,
EN-1270,Engine Mount 1270,Engine,EA,10.14,28.0,75,False,10.0,Active,3.8,
EN-1271,Crankshaft Sensor Bracket 1271,Engine,L,10.01,14.0,200,False,,Active,0.22,
EN-1272,Camshaft 1272,Engine,EA,25.11,35.0,75,False,50.0,Active,0.43,
EN-1273,Piston Assembly 1273,Engine,EA,8.47,21.0,200,False,25.0,Active,7.87,
EN-1274,Engine Mount 1274,Engine,EA,150.48,21.0,200,False,50.0,Active,3.89,
EN-1275,Fuel Injector 1275,Engine,M,,35.0,150,True,1.0,Active,5.99,
EN-1276,Oil Pump 1276,Engine,EA,86.15,,300,False,100.0,EOL,2.08,
EN-1277,Crankshaft Sensor Bracket 1277,Engine,EA,131.71,90.0,75,False,1.0,Active,3.19,
EN-1278,Piston Assembly 1278,Engine,EA,52.36,35.0,25,True,100.0,Active,0.7,
EN-1279,Air Filter Housing 1279,Engine,KG,36.7,60.0,150,False,1.0,Active,5.38,
EN-1280,Camshaft 1280,Engine,EA,10.78,45.0,75,False,5.0,Active,1.24,
EN-1281,Oil Pump 1281,Engine,KG,70.98,35.0,75,False,100.0,Active,12.43,
EN-1282,Exhaust Manifold 1282,Engine,EA,4.25,28.0,300,False,,Active,5.31,
EN-1283,Engine Mount 1283,Engine,KG,40.76,60.0,200,False,100.0,Active,2.58,
EN-1284,Camshaft 1284,Engine,EA,6.58,28.0,150,False,100.0,Active,,
EN-1285,Piston Assembly 1285,Engine,EA,57.86,28.0,25,False,1.0,Active,0.8,
EN-1286,Cylinder Head 1286,Engine,EA,23.62,21.0,200,True,100.0,Active,2.62,
EN-1287,Air Filter Housing 1287,Engine,KG,86.85,28.0,200,False,50.0,Active,0.97,
EN-1288,Fuel Injector 1288,Engine,L,20.63,35.0,500,False,50.0,EOL,0.57,
EN-1289,Exhaust Manifold 1289,Engine,KG,4.51,14.0,150,False,100.0,Active,4.16,
EN-1290,Crankshaft Sensor Bracket 1290,Engine,EA,28.72,14.0,500,False,100.0,Active,4.6,
EN-1291,Camshaft 1291,Engine,EA,6.43,14.0,100,False,10.0,Active,4.51,
EN-1292,Exhaust Manifold 1292,Engine,EA,5.09,21.0,500,False,25.0,Active,0.52,
EN-1293,Cylinder Head 1293,Engine,EA,22.54,28.0,25,False,50.0,Active,3.02,
EN-1294,Piston Assembly 1294,Engine,KG,1.91,35.0,50,False,10.0,Active,1.29,
EN-1295,Air Filter Housing 1295,Engine,EA,15.63,14.0,25,False,100.0,Active,0.27,
EN-1296,Oil Pump 1296,Engine,EA,36.97,28.0,100,False,10.0,Active,0.6,
EN-1297,Engine Mount 1297,Engine,EA,9.7,28.0,500,False,100.0,Active,0.48,
EN-1298,Piston Assembly 1298,Engine,EA,2.82,21.0,200,False,,Active,0.37,
EN-1299,Turbocharger Unit 1299,Engine,EA,17.08,7.0,50,False,100.0,Active,0.62,
EN-1300,Fuel Injector 1300,Engine,EA,145.59,28.0,25,False,10.0,Active,1.69,
EN-1301,Fuel Injector 1301,Engine,EA,25.27,14.0,100,True,25.0,Active,8.28,
EN-1302,Oil Pump 1302,Engine,EA,11.55,28.0,200,False,100.0,Active,3.51,
EN-1303,Air Filter Housing 1303,Engine,EA,,,500,False,25.0,Active,1.17,
EN-1304,Piston Assembly 1304,Engine,EA,57.52,75.0,300,False,100.0,Active,18.22,
EN-1305,Piston Assembly 1305,Engine,EA,,,150,False,100.0,Active,14.59,
EN-1306,Cylinder Head 1306,Engine,L,21.63,45.0,100,False,1.0,Active,4.19,
EN-1307,Crankshaft Sensor Bracket 1307,Engine,EA,64.0,35.0,150,False,5.0,Active,,
EN-1308,Turbocharger Unit 1308,Engine,KG,24.73,21.0,300,False,5.0,Active,13.05,
EN-1309,Engine Mount 1309,Engine,EA,26.02,21.0,150,False,25.0,NRND,3.64,
EN-1310,Air Filter Housing 1310,Engine,KG,138.09,90.0,100,False,100.0,Active,1.41,
EN-1311,Camshaft 1311,Engine,L,12.59,7.0,50,False,50.0,Active,,
EN-1312,Crankshaft Sensor Bracket 1312,Engine,EA,156.96,21.0,75,False,50.0,Active,31.09,
EN-1313,Engine Mount 1313,Engine,EA,53.68,60.0,300,False,25.0,EOL,1.86,
EN-1314,Exhaust Manifold 1314,Engine,EA,49.5,21.0,50,False,10.0,Active,6.38,
EN-1315,Turbocharger Unit 1315,Engine,EA,5.39,21.0,500,False,,Active,1.17,
EN-1316,Engine Mount 1316,Engine,EA,6.34,45.0,300,False,5.0,Active,1.19,
EN-1317,Piston Assembly 1317,Engine,EA,37.23,21.0,300,False,50.0,Active,3.72,
EN-1318,Air Filter Housing 1318,Engine,EA,31.17,14.0,300,False,25.0,Active,6.99,
EN-1319,Exhaust Manifold 1319,Engine,L,42.05,45.0,300,False,25.0,Active,0.69,
EN-1320,Engine Mount 1320,Engine,EA,36.77,,75,False,,Active,2.38,
EN-1321,Oil Pump 1321,Engine,EA,13.13,14.0,25,False,50.0,Active,0.22,
EN-1322,Fuel Injector 1322,Engine,EA,38.52,45.0,75,False,50.0,Active,0.6,
EN-1323,Camshaft 1323,Engine,EA,77.92,35.0,300,False,50.0,New,1.18,
EN-1324,Cylinder Head 1324,Engine,EA,6.96,7.0,150,False,50.0,Active,0.36,
EN-1325,Air Filter Housing 1325,Engine,EA,36.45,35.0,150,False,50.0,Active,0.22,
EN-1326,Air Filter Housing 1326,Engine,EA,96.19,7.0,150,False,,Active,3.13,
EN-1327,Cylinder Head 1327,Engine,KG,32.6,60.0,300,False,,Active,14.97,
EN-1328,Camshaft 1328,Engine,EA,40.89,14.0,300,False,50.0,Active,21.93,
EN-1329,Piston Assembly 1329,Engine,EA,2.66,45.0,75,False,50.0,NRND,2.96,
EN-1330,Camshaft 1330,Engine,KG,37.15,7.0,100,False,5.0,Active,3.97,
EN-1331,Crankshaft Sensor Bracket 1331,Engine,EA,73.01,45.0,25,False,5.0,EOL,4.45,
EN-1332,Camshaft 1332,Engine,EA,3.15,28.0,150,False,25.0,Active,2.79,
EN-1333,Fuel Injector 1333,Engine,EA,7.91,21.0,500,False,1.0,Active,1.33,
EN-1334,Engine Mount 1334,Engine,EA,63.69,35.0,100,False,1.0,Active,7.59,
EN-1335,Oil Pump 1335,Engine,M,37.07,28.0,75,False,25.0,Active,3.71,
EN-1336,Cylinder Head 1336,Engine,KG,49.49,7.0,500,False,1.0,Active,1.42,
EN-1337,Piston Assembly 1337,Engine,EA,11.26,21.0,50,False,,Active,1.53,
EN-1338,Air Filter Housing 1338,Engine,EA,7.94,14.0,200,False,100.0,Active,0.84,
EN-1339,Piston Assembly 1339,Engine,KG,22.27,28.0,100,False,10.0,Active,43.31,
EN-1340,Cylinder Head 1340,Engine,EA,99.07,35.0,50,False,10.0,Active,0.18,
EN-1341,Exhaust Manifold 1341,Engine,EA,39.5,21.0,75,False,100.0,Active,5.13,
EN-1342,Fuel Injector 1342,Engine,EA,,35.0,200,True,50.0,Active,2.75,
EN-1343,Fuel Injector 1343,Engine,EA,23.83,14.0,500,False,100.0,New,0.29,
EN-1344,Camshaft 1344,Engine,EA,18.71,90.0,300,False,1.0,NRND,2.63,
EN-1345,Cylinder Head 1345,Engine,EA,174.11,21.0,150,False,25.0,Active,7.79,
EN-1346,Turbocharger Unit 1346,Engine,EA,69.6,21.0,300,False,25.0,Active,0.67,
EN-1347,Exhaust Manifold 1347,Engine,EA,10.07,35.0,200,True,1.0,Active,14.72,
EN-1348,Cylinder Head 1348,Engine,EA,42.07,60.0,75,False,1.0,Active,0.23,
EN-1349,Piston Assembly 1349,Engine,EA,21.47,21.0,75,False,25.0,NRND,5.95,
HY-100,Control Valve Block 100,Hydraulic,EA,16.08,75.0,50,False,,Active,4.84,
HY-101,Control Valve Block 101,Hydraulic,EA,32.6,21.0,75,False,10.0,Active,8.66,
HY-102,Control Valve Block 102,Hydraulic,KG,,7.0,150,False,100.0,Active,2.79,
HY-103,Lift Arm Cylinder 103,Hydraulic,EA,66.95,45.0,300,False,100.0,NRND,2.13,
HY-104,Hydraulic Hose Assembly 104,Hydraulic,L,103.87,28.0,200,False,25.0,New,4.92,
HY-105,Hydraulic Cylinder 105,Hydraulic,EA,101.81,7.0,75,False,10.0,Active,3.97,
HY-106,Hydraulic Fitting 106,Hydraulic,EA,59.84,21.0,75,False,25.0,Active,1.63,
HY-107,Hydraulic Hose Assembly 107,Hydraulic,EA,8.97,21.0,75,False,5.0,Active,8.32,
HY-108,Hydraulic Hose Assembly 108,Hydraulic,EA,,14.0,100,False,100.0,Active,8.66,
HY-109,Hydraulic Fitting 109,Hydraulic,EA,28.52,21.0,300,False,50.0,Active,19.79,
HY-110,Hydraulic Hose Assembly 110,Hydraulic,EA,241.58,90.0,500,False,5.0,Active,47.01,
HY-111,Hydraulic Pump 111,Hydraulic,KG,46.76,14.0,75,False,100.0,Active,7.62,
HY-112,Hydraulic Cylinder 112,Hydraulic,EA,6.09,35.0,25,False,100.0,Active,22.9,
HY-113,Hydraulic Hose Assembly 113,Hydraulic,EA,31.38,28.0,200,False,50.0,New,0.86,
HY-114,Hydraulic Cylinder 114,Hydraulic,EA,16.5,60.0,150,False,10.0,Active,0.29,
HY-115,Lift Arm Cylinder 115,Hydraulic,EA,28.85,28.0,150,False,1.0,Active,,
HY-116,Control Valve Block 116,Hydraulic,EA,39.88,14.0,200,False,1.0,Active,11.9,
HY-117,Lift Arm Cylinder 117,Hydraulic,EA,11.73,60.0,200,False,,Active,1.77,
HY-118,Hydraulic Cylinder 118,Hydraulic,EA,34.48,35.0,300,False,50.0,Active,2.21,
HY-119,Hydraulic Hose Assembly 119,Hydraulic,EA,84.45,,75,False,1.0,Active,1.54,
HY-120,Hydraulic Fitting 120,Hydraulic,KG,,45.0,150,False,25.0,Active,4.26,
HY-121,Hydraulic Cylinder 121,Hydraulic,EA,12.19,45.0,25,False,5.0,Active,2.85,
HY-122,Hydraulic Hose Assembly 122,Hydraulic,EA,113.25,14.0,100,False,25.0,Active,24.47,
HY-123,Hydraulic Filter 123,Hydraulic,EA,31.56,14.0,25,False,10.0,Active,1.73,
HY-124,Hydraulic Pump 124,Hydraulic,EA,24.76,60.0,150,False,25.0,Active,5.46,
HY-125,Hydraulic Pump 125,Hydraulic,L,3.77,14.0,200,False,100.0,Active,,
HY-126,Pressure Accumulator 126,Hydraulic,EA,16.29,21.0,150,False,1.0,Active,14.11,
HY-127,Pressure Accumulator 127,Hydraulic,L,36.08,35.0,150,False,10.0,Active,,
HY-128,Lift Arm Cylinder 128,Hydraulic,EA,15.42,35.0,200,False,5.0,Active,0.3,
HY-129,Hydraulic Pump 129,Hydraulic,M,25.69,28.0,200,False,5.0,Active,3.57,
HY-130,Pressure Accumulator 130,Hydraulic,KG,2.53,35.0,500,False,,Active,1.22,
HY-131,Control Valve Block 131,Hydraulic,EA,13.88,28.0,200,False,25.0,Active,2.78,
HY-132,Hydraulic Cylinder 132,Hydraulic,EA,126.02,28.0,50,False,5.0,Active,1.14,
HY-133,Hydraulic Fitting 133,Hydraulic,EA,36.32,,25,False,10.0,Active,0.41,
HY-134,Pressure Accumulator 134,Hydraulic,L,38.06,28.0,300,False,5.0,Active,8.96,
HY-135,Hydraulic Cylinder 135,Hydraulic,KG,7.94,7.0,500,False,100.0,Active,1.1,
HY-136,Hydraulic Cylinder 136,Hydraulic,KG,4.5,,75,False,10.0,Active,1.24,
HY-137,Pressure Accumulator 137,Hydraulic,KG,11.34,21.0,200,False,10.0,Active,3.8,
HY-138,Hydraulic Filter 138,Hydraulic,KG,4.84,21.0,50,False,5.0,Active,1.25,
HY-139,Hydraulic Filter 139,Hydraulic,L,,75.0,150,False,25.0,Active,0.19,
HY-140,Hydraulic Pump 140,Hydraulic,EA,65.84,14.0,100,False,100.0,Active,0.99,
HY-141,Pressure Accumulator 141,Hydraulic,M,,14.0,150,False,50.0,Active,90.14,
HY-142,Pressure Accumulator 142,Hydraulic,EA,19.98,,25,False,10.0,Active,0.79,
HY-143,Hydraulic Pump 143,Hydraulic,EA,44.48,35.0,500,False,25.0,Active,1.38,
HY-144,Hydraulic Pump 144,Hydraulic,EA,5.42,21.0,25,False,5.0,Active,0.83,
HY-145,Lift Arm Cylinder 145,Hydraulic,EA,9.58,14.0,75,False,1.0,Active,3.88,
HY-146,Hydraulic Hose Assembly 146,Hydraulic,EA,15.17,28.0,25,True,25.0,Active,0.29,
HY-147,Hydraulic Pump 147,Hydraulic,EA,25.2,21.0,500,False,50.0,Active,2.81,
HY-148,Hydraulic Hose Assembly 148,Hydraulic,M,,14.0,100,False,5.0,Active,3.07,
HY-149,Hydraulic Fitting 149,Hydraulic,EA,14.34,7.0,150,False,25.0,Active,2.75,
HY-150,Lift Arm Cylinder 150,Hydraulic,EA,24.93,28.0,25,False,1.0,Active,4.21,
HY-151,Hydraulic Filter 151,Hydraulic,KG,43.05,28.0,300,False,25.0,Active,11.98,
HY-152,Hydraulic Fitting 152,Hydraulic,EA,,35.0,500,False,25.0,Active,5.24,
HY-153,Pressure Accumulator 153,Hydraulic,M,103.4,75.0,100,False,1.0,Active,18.75,
HY-154,Hydraulic Filter 154,Hydraulic,EA,40.03,60.0,200,False,5.0,Active,16.8,
HY-155,Hydraulic Pump 155,Hydraulic,EA,17.72,60.0,50,False,50.0,Active,12.18,
HY-156,Hydraulic Pump 156,Hydraulic,EA,,35.0,50,False,1.0,Active,0.54,
HY-157,Control Valve Block 157,Hydraulic,EA,117.32,75.0,25,False,1.0,Active,6.11,
HY-158,Hydraulic Filter 158,Hydraulic,EA,23.07,35.0,100,False,10.0,Active,,
HY-159,Pressure Accumulator 159,Hydraulic,EA,135.61,35.0,75,False,25.0,Active,5.0,
HY-160,Control Valve Block 160,Hydraulic,EA,2.57,14.0,25,False,25.0,Active,1.35,
HY-161,Hydraulic Filter 161,Hydraulic,KG,83.12,21.0,50,False,10.0,Active,0.44,
HY-162,Lift Arm Cylinder 162,Hydraulic,EA,12.37,21.0,75,False,1.0,Active,1.17,
HY-163,Pressure Accumulator 163,Hydraulic,EA,15.02,21.0,75,False,50.0,Active,1.84,
HY-164,Hydraulic Filter 164,Hydraulic,EA,28.46,60.0,200,False,100.0,Active,0.85,
HY-165,Hydraulic Filter 165,Hydraulic,EA,26.09,21.0,100,False,25.0,Active,1.68,
HY-166,Hydraulic Pump 166,Hydraulic,EA,33.93,28.0,300,False,1.0,Active,9.54,
HY-167,Lift Arm Cylinder 167,Hydraulic,M,113.1,14.0,75,False,5.0,Active,,
HY-168,Hydraulic Filter 168,Hydraulic,EA,6.69,35.0,500,False,5.0,Active,3.94,
HY-169,Lift Arm Cylinder 169,Hydraulic,EA,124.79,14.0,500,False,10.0,Active,2.79,
HY-170,Hydraulic Fitting 170,Hydraulic,L,19.41,21.0,500,False,25.0,Active,2.94,
HY-171,Lift Arm Cylinder 171,Hydraulic,EA,80.06,35.0,50,False,100.0,Active,11.19,
HY-172,Hydraulic Hose Assembly 172,Hydraulic,EA,29.26,21.0,50,False,10.0,Active,4.93,
HY-173,Pressure Accumulator 173,Hydraulic,EA,152.75,21.0,150,False,,New,30.22,
HY-174,Hydraulic Pump 174,Hydraulic,KG,,14.0,300,False,25.0,Active,3.77,
HY-175,Hydraulic Pump 175,Hydraulic,EA,254.23,21.0,500,False,1.0,Active,0.93,
HY-176,Hydraulic Pump 176,Hydraulic,EA,16.82,45.0,300,False,25.0,Active,0.28,
HY-177,Hydraulic Pump 177,Hydraulic,EA,,35.0,75,False,,Active,8.68,
