supplier_id,supplier_name,supplier_country,supplier_region,supplier_tier,risk_rating,onboarding_date,certification_status,payment_terms,active_flag,supplier_notes
SUP-02833,Crestline Precision Components,France,Europe,Tier3,Medium,2021-10-19,ISO9001,Net30,True,
SUP-02834,Ironclad Assemblies,Mexico,North America,Tier1,Medium,2017-01-07,Not Certified,Net60,False,
SUP-02835,Windsor Tooling,,North America,Tier2,High,2018-05-22,ISO9001,,False,
SUP-02836,Windsor Supply Co.,South Korea,Asia-Pacific,Tier3,Medium,2021-01-05,Not Certified,Net30,True,
SUP-02837,Sterling Supply Co.,,South America,Tier2,Medium,2023-06-24,IATF16949,Net45,True,
SUP-02838,Pioneer Precision Components,Italy,Europe,Tier2,Medium-High,2023-02-24,,Net30,True,
SUP-02839,Delta Precision Components,Brazil,South America,Tier3,Medium-High,2022-06-26,IATF16949,Net45,True,
SUP-02840,Crestline Manufacturing,China,Asia-Pacific,Tier1,Medium-High,2021-08-13,ISO9001,Net30,True,
SUP-02841,Redwood Sensor Systems,Germany,Europe,Tier1,Medium,2015-06-25,ISO9001,Net45,True,
SUP-02842,Compass Assemblies,United States,North America,Tier1,Low,2021-07-17,ISO9001,Net30,True,
SUP-02843,Union Machining,China,Asia-Pacific,Tier1,Medium-High,2024-10-28,IATF16949,,True,
SUP-02844,Titan Industries,Germany,Europe,Tier2,Low,2015-02-26,ISO9001,Net30,True,
SUP-02845,Delta Fabrication,Turkey,Europe,Tier2,High,2025-12-13,ISO9001,Net30,True,
SUP-02846,Granite Supply Co.,Vietnam,Asia-Pacific,Tier2,Low,2019-04-23,ISO9001,Net30,True,
SUP-02847,Crestline Electronics,China,Asia-Pacific,Tier2,Medium,2015-12-23,ISO9001,Net30,False,
SUP-02848,Keystone Sensor Systems,Spain,Europe,Tier1,Medium,2019-05-26,IATF16949,Net30,True,
SUP-02849,Crestline Machining,China,Asia-Pacific,Tier2,Medium-High,2024-12-25,Not Certified,Net30,True,
SUP-02850,Granite Castings,Poland,Europe,Tier1,Medium,2016-04-15,,,True,
SUP-02851,Crestline Fabrication,Japan,Asia-Pacific,Tier1,Low,2020-10-22,Not Certified,Net30,True,
SUP-02852,Summit Electronics,China,Asia-Pacific,Tier2,,2015-09-07,,Net30,True,
SUP-02853,Titan Manufacturing,South Korea,Asia-Pacific,Tier3,Low,2015-02-21,Pending,Net30,True,
SUP-02854,Delta Supply Co.,Vietnam,Asia-Pacific,Tier2,Low,2015-10-15,IATF16949,Net30,True,
SUP-02855,Anchor Tooling,China,Asia-Pacific,Tier2,High,2022-03-21,Pending,Net45,True,
SUP-02856,Keystone Hydraulics,Turkey,Europe,Tier1,Medium,2024-05-24,ISO9001,Net30,True,
SUP-02857,Granite Sensor Systems,Czech Republic,Europe,Tier2,Medium-High,2022-02-02,Pending,Net60,True,
SUP-02858,Keystone Forge Works,Poland,Europe,Tier1,Medium-High,2021-03-10,ISO9001,Net30,True,
SUP-02859,Harbor Forge Works,Spain,Europe,Tier1,High,2022-07-28,IATF16949,Net45,True,
SUP-02860,Keystone Industries,United States,North America,Tier2,Medium-High,2023-01-12,ISO9001,Net30,True,
SUP-02861,Windsor Industries,Germany,Europe,Tier2,Low,2022-09-07,ISO9001,Net45,True,
SUP-02862,Delta Forge Works,United States,North America,Tier2,Low,2017-03-13,Pending,Net30,True,
SUP-02863,Sterling Forge Works,China,Asia-Pacific,Tier1,,2018-03-18,ISO9001,Net30,True,
SUP-02864,Redwood Electronics,China,Asia-Pacific,Tier1,,2022-07-28,Not Certified,Net30,True,
SUP-02865,Granite Tooling,Brazil,South America,Tier3,Low,2017-08-15,IATF16949,,True,
SUP-02866,Beacon Sensor Systems,Mexico,North America,Tier3,Medium,2023-06-08,Not Certified,Net60,True,
SUP-02867,Atlas Components Group,Spain,Europe,Tier1,Low,2018-08-18,IATF16949,Net30,True,
SUP-02868,Crestline Sensor Systems,Poland,Europe,Tier3,Low,2023-03-05,ISO9001,Net30,True,
SUP-02869,Crestline Machining,United States,North America,Tier2,Medium,2025-05-16,ISO9001,Net30,False,
SUP-02870,Windsor Manufacturing,Canada,North America,Tier2,Medium,2021-01-15,IATF16949,Net30,True,
SUP-02871,Harbor Tooling,France,Europe,Tier1,Medium,2017-10-03,ISO9001,Net30,False,
SUP-02872,Falcon Industries,Czech Republic,Europe,Tier2,Medium,2017-05-19,ISO9001,Net30,True,
SUP-02873,Vertex Assemblies,Germany,Europe,Tier2,High,2025-02-27,ISO9001,Net60,True,
SUP-02874,Cascade Industries,Japan,Asia-Pacific,Tier2,Medium,2025-11-04,Not Certified,Net30,True,
SUP-02875,Compass Metalworks,China,Asia-Pacific,Tier3,Low,2017-11-20,Pending,Net30,True,
SUP-02876,Compass Metalworks,United States,North America,Tier1,Medium,2024-03-23,Not Certified,Net45,False,
SUP-02877,Keystone Electronics,Poland,Europe,Tier1,,2021-11-13,IATF16949,Net45,True,
SUP-02878,Sterling Castings,Italy,Europe,Tier3,Medium-High,2025-07-06,ISO9001,Net30,True,
SUP-02879,Pioneer Assemblies,France,Europe,Tier2,Medium,2021-09-18,ISO9001,Net60,True,
SUP-02880,Cascade Hydraulics,Mexico,North America,Tier2,Low,2023-07-25,ISO9001,Net45,True,
SUP-02881,Ironclad Precision Components,Mexico,North America,Tier3,Low,2015-09-17,Not Certified,Net30,True,
SUP-02882,Beacon Precision Components,India,Asia-Pacific,Tier3,Low,2021-12-03,ISO9001,Net60,False,
SUP-02883,Falcon Hydraulics,Turkey,Europe,Tier1,High,2018-12-18,ISO9001,Net30,True,
SUP-02884,Compass Electronics,France,Europe,Tier1,Medium,2015-07-03,Not Certified,Net60,False,
SUP-02885,Delta Hydraulics,,North America,Tier2,Medium-High,2024-06-12,ISO9001,Net60,True,
SUP-02886,Delta Manufacturing,Mexico,North America,Tier1,Medium,2023-08-17,ISO9001,Net30,True,
SUP-02887,Titan Sensor Systems,United States,North America,Tier2,Low,2020-08-16,IATF16949,Net30,True,
SUP-02888,Harbor Fabrication,Germany,Europe,Tier2,,2017-01-10,Pending,Net60,True,
SUP-02889,Sterling Precision Components,Poland,Europe,Tier3,Medium,2023-01-06,IATF16949,Net30,False,
SUP-02890,Delta Tooling,,Asia-Pacific,Tier1,Medium,2018-08-19,ISO9001,Net60,True,
SUP-02891,Union Precision Components,India,Asia-Pacific,Tier2,Medium-High,2024-07-01,Pending,Net30,True,
SUP-02892,Crestline Components Group,,Europe,Tier2,High,2022-08-20,Not Certified,Net45,True,
SUP-02893,Compass Supply Co.,Vietnam,Asia-Pacific,Tier2,High,2019-10-02,Not Certified,Net30,True,
SUP-02894,Compass Supply Co.,,Europe,Tier2,Low,2023-01-18,IATF16949,Net45,True,
SUP-02895,Ironclad Fabrication,Brazil,South America,Tier1,Low,2024-08-25,ISO9001,Net60,False,
SUP-02896,Crestline Electronics,,North America,Tier2,Medium,2018-12-21,ISO9001,Net30,True,
SUP-02897,NorthStar Industries,United States,North America,Tier2,High,2020-02-28,ISO9001,Net60,True,
SUP-02898,Granite Hydraulics,Thailand,Asia-Pacific,Tier2,Low,2025-08-24,Pending,Net45,True,
SUP-02899,Bluewater Components Group,Mexico,North America,Tier3,Medium,2018-03-17,ISO9001,Net30,True,
SUP-02900,Meridian Supply Co.,United States,North America,Tier1,Low,2023-02-16,ISO9001,Net45,True,
SUP-02901,Keystone Electronics,South Korea,Asia-Pacific,Tier1,Low,2017-09-18,ISO9001,Net30,True,
SUP-02902,Cascade Machining,Italy,Europe,Tier2,Medium,2018-01-19,Not Certified,Net45,False,
SUP-02903,Cascade Supply Co.,Japan,Asia-Pacific,Tier3,Low,2024-05-23,ISO9001,Net45,False,
SUP-02904,Vertex Components Group,Poland,Europe,Tier1,Medium,2024-08-14,Pending,Net60,True,
SUP-02905,Compass Supply Co.,Thailand,Asia-Pacific,Tier2,Medium-High,2015-02-25,IATF16949,Net60,True,
SUP-02906,Falcon Industries,China,Asia-Pacific,Tier2,Low,2023-01-22,Not Certified,Net30,False,
SUP-02907,Titan Castings,Spain,Europe,Tier1,High,2019-04-06,Not Certified,Net30,True,
SUP-02908,Sterling Industries,Germany,Europe,Tier1,Low,2024-04-04,IATF16949,Net30,True,
SUP-02909,Summit Manufacturing,United States,North America,Tier2,Low,2025-11-30,IATF16949,Net45,False,
SUP-02910,Vertex Electronics,,South America,Tier1,Low,2021-10-18,ISO9001,Net45,True,
SUP-02911,Vantage Machining,Turkey,Europe,Tier2,High,2023-07-25,Not Certified,Net30,True,
SUP-02912,Compass Fabrication,China,Asia-Pacific,Tier2,Low,2019-03-17,Not Certified,Net30,True,
SUP-02913,Summit Electronics,United States,North America,Tier1,Medium-High,2024-06-15,ISO9001,Net30,True,
SUP-02914,Vantage Hydraulics,Mexico,North America,Tier1,Low,2025-03-01,ISO9001,Net30,False,
SUP-02915,Granite Precision Components,China,Asia-Pacific,Tier1,Medium-High,2021-03-16,ISO9001,Net45,False,
SUP-02916,Windsor Supply Co.,India,Asia-Pacific,Tier1,Low,2019-05-23,ISO9001,Net30,True,
SUP-02917,Pioneer Components Group,Mexico,North America,Tier2,Low,2022-04-05,IATF16949,Net45,False,
SUP-02918,Pioneer Industries,Canada,North America,Tier1,Medium,2019-04-03,ISO9001,Net30,False,
SUP-02919,Beacon Hydraulics,Canada,North America,Tier1,High,2018-11-15,Pending,Net45,True,
SUP-02920,Summit Assemblies,Thailand,Asia-Pacific,Tier2,Low,2022-04-07,ISO9001,Net45,True,
SUP-02921,Vantage Precision Components,Germany,Europe,Tier2,Medium,2016-09-18,Pending,Net60,True,
SUP-02922,Atlas Tooling,United States,North America,Tier1,Medium,2022-02-14,ISO9001,Net30,True,
SUP-02923,Ironclad Metalworks,United Kingdom,Europe,Tier1,Medium,2021-09-21,Not Certified,Net60,False,
SUP-02924,Compass Industries,United Kingdom,Europe,Tier3,Low,2020-04-07,ISO9001,Net30,True,
SUP-02925,Falcon Machining,Canada,North America,Tier1,Medium,2025-11-22,ISO9001,Net45,True,
SUP-02926,Crestline Metalworks,Italy,Europe,Tier3,Medium,2025-09-19,ISO9001,Net60,True,
SUP-02927,Sterling Electronics,China,Asia-Pacific,Tier1,Low,2015-06-18,ISO9001,Net45,True,
SUP-02928,Windsor Supply Co.,South Korea,Asia-Pacific,Tier1,Medium-High,2018-09-30,ISO9001,Net60,True,
SUP-02929,Atlas Metalworks,United States,North America,Tier2,Medium,2016-11-07,Pending,Net45,True,
SUP-02930,Harbor Machining,United States,North America,Tier1,Low,2023-08-02,Not Certified,Net45,True,
SUP-02931,Cascade Components Group,India,Asia-Pacific,Tier3,High,2023-04-16,Not Certified,Net45,True,
SUP-02932,Sterling Electronics,India,Asia-Pacific,Tier2,Low,2017-03-31,ISO9001,Net45,True,
SUP-02933,Beacon Components Group,United States,North America,Tier1,Medium,2021-04-02,IATF16949,Net45,True,
SUP-02934,NorthStar Hydraulics,Brazil,South America,Tier3,Low,2025-10-02,Not Certified,Net30,True,
SUP-02935,Falcon Fabrication,Canada,North America,Tier2,Low,2025-11-30,ISO9001,Net30,True,
SUP-02936,Crestline Tooling,Canada,North America,Tier2,Low,2018-08-29,ISO9001,Net45,True,
SUP-02937,Beacon Assemblies,Czech Republic,Europe,Tier1,,2019-05-16,IATF16949,,False,
SUP-02938,Titan Sensor Systems,France,Europe,Tier1,Low,2021-11-05,Not Certified,Net60,True,
SUP-02939,Delta Industries,China,Asia-Pacific,Tier2,Medium-High,2020-02-06,IATF16949,Net30,True,
SUP-02940,Sterling Castings,Czech Republic,Europe,Tier1,Low,2018-09-28,ISO9001,Net30,True,
SUP-02941,NorthStar Precision Components,Germany,Europe,Tier2,Low,2017-01-03,Pending,Net30,True,
SUP-02942,Cascade Fabrication,Germany,Europe,Tier1,Low,2023-04-04,ISO9001,Net30,True,
SUP-02943,Redwood Manufacturing,China,Asia-Pacific,Tier2,Low,2017-05-04,IATF16949,Net30,True,
SUP-02944,Crestline Precision Components,Czech Republic,Europe,Tier1,Medium-High,2024-03-19,ISO9001,,True,
SUP-02945,Horizon Castings,Thailand,Asia-Pacific,Tier2,Low,2022-06-09,Not Certified,Net30,True,
SUP-02946,Cascade Machining,,Asia-Pacific,Tier2,Medium-High,2020-09-28,ISO9001,Net45,True,
SUP-02947,Titan Castings,Germany,Europe,Tier2,Low,2025-02-03,IATF16949,Net30,True,
SUP-02948,Granite Industries,Canada,North America,Tier3,Medium,2022-06-10,ISO9001,Net30,True,
SUP-02949,Harbor Electronics,United States,North America,Tier2,Medium-High,2021-10-09,ISO9001,Net30,False,
SUP-02950,Granite Components Group,,North America,Tier2,Medium-High,2023-06-30,Pending,Net60,False,
SUP-02951,Vantage Industries,Japan,Asia-Pacific,Tier1,Medium-High,2020-06-29,ISO9001,Net30,True,
SUP-02952,Harbor Hydraulics,Italy,Europe,Tier3,Low,2017-08-06,ISO9001,Net60,False,
SUP-02953,Keystone Fabrication,India,Asia-Pacific,Tier2,Medium,2024-02-07,Not Certified,Net30,True,
SUP-02954,Granite Machining,Brazil,South America,Tier3,Medium,2020-01-08,ISO9001,Net30,False,
SUP-02955,Ironclad Industries,Mexico,North America,Tier3,High,2024-01-10,IATF16949,Net45,True,
SUP-02956,Atlas Manufacturing,China,Asia-Pacific,Tier1,Medium,2024-10-17,ISO9001,Net30,True,
SUP-02957,Keystone Castings,China,Asia-Pacific,Tier1,Medium,2017-12-20,Not Certified,Net30,True,
SUP-02958,Falcon Assemblies,China,Asia-Pacific,Tier2,Low,2020-08-25,ISO9001,Net45,True,
SUP-02959,Pioneer Electronics,United States,North America,Tier3,Medium,2015-08-26,Pending,Net30,True,
SUP-02960,Keystone Industries,China,Asia-Pacific,Tier2,Medium,2020-01-06,ISO9001,Net45,True,
SUP-02961,Meridian Machining,Japan,Asia-Pacific,Tier2,Medium,2022-04-21,IATF16949,Net60,True,
SUP-02962,Pioneer Machining,India,Asia-Pacific,Tier2,Medium-High,2024-10-02,ISO9001,Net30,True,
SUP-02963,Pioneer Supply Co.,Vietnam,Asia-Pacific,Tier1,Low,2025-07-12,ISO9001,Net30,True,
SUP-02964,Beacon Metalworks,France,Europe,Tier3,Low,2019-10-21,ISO9001,Net45,True,
SUP-02965,Ironclad Assemblies,Italy,Europe,Tier3,Medium,2025-04-02,ISO9001,Net60,False,
SUP-02966,Sterling Industries,India,Asia-Pacific,Tier1,Low,2015-11-12,ISO9001,Net30,True,
SUP-02967,Horizon Assemblies,China,Asia-Pacific,Tier2,Medium,2021-11-05,ISO9001,,True,
SUP-02968,Crestline Castings,Poland,Europe,Tier2,High,2022-09-15,IATF16949,Net30,True,
SUP-02969,Vantage Forge Works,United Kingdom,Europe,Tier1,High,2017-09-15,Pending,Net30,True,
SUP-02970,Anchor Components Group,Mexico,North America,Tier2,Low,2017-10-06,IATF16949,Net30,False,
SUP-02971,Crestline Castings,Mexico,North America,Tier2,Medium,2018-08-09,IATF16949,Net30,True,
SUP-02972,Anchor Supply Co.,United States,North America,Tier2,Medium-High,2022-01-06,ISO9001,Net60,True,
SUP-02973,Crestline Supply Co.,United States,North America,Tier2,Medium,2025-11-23,Pending,Net30,True,
SUP-02974,Crestline Machining,Vietnam,Asia-Pacific,Tier1,Low,2023-09-23,Pending,Net30,True,
SUP-02975,Titan Machining,United States,North America,Tier2,Medium-High,2021-03-08,Not Certified,Net45,False,
SUP-02976,Titan Sensor Systems,Canada,North America,Tier1,Medium,2023-10-19,Pending,Net45,True,
SUP-02977,Union Castings,India,Asia-Pacific,Tier1,Medium,2022-12-22,ISO9001,Net60,True,
SUP-02978,Titan Machining,,North America,Tier1,Medium,2024-07-31,Pending,Net60,True,
SUP-02979,NorthStar Sensor Systems,China,Asia-Pacific,Tier1,Low,2017-05-28,ISO9001,Net30,True,
SUP-02980,Delta Supply Co.,France,Europe,Tier2,Low,2020-10-19,Pending,Net45,True,
SUP-02981,Keystone Industries,Mexico,North America,Tier1,Medium-High,2015-05-19,ISO9001,Net60,True,
SUP-02982,Vantage Sensor Systems,Germany,Europe,Tier2,Medium,2018-11-27,,Net45,True,
SUP-02983,Summit Metalworks,China,Asia-Pacific,Tier2,Medium-High,2016-05-03,IATF16949,Net45,True,
SUP-02984,Delta Machining,China,Asia-Pacific,Tier3,Medium,2021-03-13,ISO9001,Net45,True,
SUP-02985,Ironclad Fabrication,China,Asia-Pacific,Tier2,Low,2017-08-09,ISO9001,Net30,True,
SUP-02986,Vertex Manufacturing,China,Asia-Pacific,Tier2,Medium-High,2023-01-14,Not Certified,Net30,False,
SUP-02987,Bluewater Fabrication,South Korea,Asia-Pacific,Tier3,Medium,2017-09-27,Not Certified,Net45,False,
SUP-02988,Crestline Hydraulics,Japan,Asia-Pacific,Tier2,Medium,2019-05-30,ISO9001,Net45,True,
SUP-02989,Union Electronics,Vietnam,Asia-Pacific,Tier1,High,2018-10-31,Not Certified,Net30,True,
SUP-02990,Horizon Manufacturing,Spain,Europe,Tier1,Low,2025-11-08,IATF16949,Net60,True,
SUP-02991,Vertex Precision Components,Brazil,South America,Tier2,Low,2015-03-28,IATF16949,Net60,True,
SUP-02992,Compass Electronics,Thailand,Asia-Pacific,Tier2,Low,2019-06-21,ISO9001,Net30,True,
SUP-02993,Ironclad Precision Components,India,Asia-Pacific,Tier2,Low,2020-02-01,IATF16949,Net30,True,
SUP-02994,Summit Sensor Systems,Czech Republic,Europe,Tier1,Medium-High,2022-06-12,IATF16949,Net30,True,
SUP-02995,Anchor Tooling,Italy,Europe,Tier1,Low,2015-02-16,Not Certified,Net30,False,
SUP-02996,Windsor Precision Components,Mexico,North America,Tier1,Medium-High,2018-08-23,IATF16949,Net60,True,
SUP-02997,Cascade Machining,Canada,North America,Tier2,Low,2023-02-27,ISO9001,Net30,True,
SUP-02998,Union Assemblies,Japan,Asia-Pacific,Tier2,High,2022-04-22,IATF16949,Net30,True,
SUP-02999,NorthStar Castings,Mexico,North America,Tier1,High,2019-05-20,ISO9001,Net60,False,
SUP-03000,Compass Metalworks,France,Europe,Tier2,Medium,2024-01-24,Not Certified,Net45,True,
SUP-03001,Summit Castings,United Kingdom,Europe,Tier3,Medium-High,2024-08-26,ISO9001,Net30,True,
SUP-03002,Ironclad Sensor Systems,Canada,North America,Tier2,Low,2024-07-04,Pending,Net60,True,
SUP-03003,Cascade Industries,United States,North America,Tier3,Medium,2015-10-03,ISO9001,Net60,True,
SUP-03004,Atlas Hydraulics,United States,North America,Tier2,Medium,2015-07-08,IATF16949,Net60,True,
SUP-03005,Pioneer Assemblies,United States,North America,Tier3,Low,2016-03-12,IATF16949,Net30,True,
SUP-03006,Union Forge Works,United States,North America,Tier1,Medium,2024-10-18,ISO9001,Net60,True,
SUP-03007,Sterling Manufacturing,,North America,Tier2,Low,2025-07-11,IATF16949,Net30,True,
SUP-03008,Redwood Machining,Spain,Europe,Tier2,Medium,2019-03-04,Pending,Net30,True,
SUP-03009,Granite Sensor Systems,China,Asia-Pacific,Tier2,Low,2020-09-01,IATF16949,Net45,True,
SUP-03010,Pioneer Sensor Systems,Poland,Europe,Tier1,Medium-High,2021-04-25,IATF16949,Net30,True,
SUP-03011,Horizon Supply Co.,France,Europe,Tier2,Medium,2024-04-25,,Net60,True,
SUP-03012,Windsor Tooling,,North America,Tier3,Medium,2020-10-16,Not Certified,Net60,False,
SUP-03013,Anchor Manufacturing,Poland,Europe,Tier2,Medium-High,2020-07-30,Pending,Net30,True,
SUP-03014,Anchor Assemblies,Spain,Europe,Tier3,Medium,2020-11-24,ISO9001,Net30,False,
SUP-03015,Vantage Manufacturing,Spain,Europe,Tier2,Low,2017-09-06,Pending,Net60,True,
SUP-03016,Vantage Hydraulics,Spain,Europe,Tier1,Medium,2025-06-25,ISO9001,Net30,True,
SUP-03017,Vantage Electronics,United States,North America,Tier2,Low,2020-03-25,Not Certified,Net45,False,
SUP-03018,Keystone Machining,Japan,Asia-Pacific,Tier2,Low,2021-04-17,ISO9001,Net45,True,
SUP-03019,Anchor Tooling,China,Asia-Pacific,Tier2,Low,2019-02-01,Not Certified,Net30,False,
SUP-03020,Horizon Tooling,,Europe,Tier3,Medium-High,2025-06-08,ISO9001,Net30,True,
SUP-03021,Compass Assemblies,Mexico,North America,Tier3,High,2016-03-04,ISO9001,Net60,True,
SUP-03022,Horizon Castings,United States,North America,Tier1,Low,2023-11-14,ISO9001,Net30,True,
SUP-03023,Redwood Components Group,Mexico,North America,Tier1,Medium-High,2019-06-03,Pending,Net60,False,
SUP-03024,Vertex Sensor Systems,United States,North America,Tier1,,2025-07-23,ISO9001,Net30,True,
SUP-03025,Anchor Tooling,Brazil,South America,Tier2,Medium,2024-10-08,ISO9001,Net30,True,
SUP-03026,Sterling Metalworks,China,Asia-Pacific,Tier3,Low,2024-07-07,ISO9001,Net45,True,
SUP-03027,Titan Castings,Spain,Europe,Tier3,Medium,2015-03-06,Pending,Net45,True,
SUP-03028,Beacon Fabrication,China,Asia-Pacific,Tier2,Medium,2024-12-09,Pending,Net45,True,
SUP-03029,Cascade Manufacturing,Brazil,South America,Tier1,,2016-08-20,ISO9001,Net60,True,
SUP-03030,Atlas Metalworks,Thailand,Asia-Pacific,Tier2,Low,2019-01-12,ISO9001,Net45,True,
SUP-03031,Horizon Tooling,India,Asia-Pacific,Tier2,Medium,2018-05-25,Pending,Net45,False,
SUP-03032,Beacon Metalworks,Brazil,South America,Tier3,Medium-High,2020-11-19,Pending,Net45,True,
SUP-03033,Compass Forge Works,United States,North America,Tier3,High,2015-11-16,IATF16949,,False,
SUP-03034,Meridian Fabrication,Germany,Europe,Tier2,Medium-High,2016-06-27,,Net30,True,
SUP-03035,Compass Sensor Systems,,Europe,Tier2,Medium-High,2016-09-29,ISO9001,Net30,True,
SUP-03036,Vertex Supply Co.,China,Asia-Pacific,Tier3,Medium,2015-12-09,Not Certified,Net45,True,
SUP-03037,Windsor Forge Works,India,Asia-Pacific,Tier1,Medium,2023-02-11,IATF16949,Net60,True,
SUP-03038,Cascade Hydraulics,Brazil,South America,Tier1,Low,2018-06-29,Not Certified,Net60,True,
SUP-03039,Compass Electronics,India,Asia-Pacific,Tier3,Low,2017-04-28,Pending,,True,
SUP-03040,Falcon Fabrication,United States,North America,Tier3,Low,2023-10-26,IATF16949,Net30,True,
SUP-03041,Windsor Castings,Poland,Europe,Tier1,Medium,2023-11-05,Not Certified,Net45,True,
SUP-03042,NorthStar Metalworks,,North America,Tier2,Low,2024-04-21,ISO9001,Net30,True,
SUP-03043,Meridian Castings,United States,North America,Tier1,Medium,2018-08-03,IATF16949,Net30,False,
SUP-03044,Pioneer Supply Co.,Japan,Asia-Pacific,Tier3,Low,2016-06-03,ISO9001,Net30,False,
SUP-03045,Compass Components Group,United States,North America,Tier2,Low,2023-02-25,ISO9001,Net45,True,
SUP-03046,Pioneer Precision Components,Thailand,Asia-Pacific,Tier2,High,2025-10-12,ISO9001,Net60,True,
SUP-03047,Granite Industries,United States,North America,Tier3,Low,2024-03-30,IATF16949,Net30,True,
SUP-03048,Vantage Supply Co.,Brazil,South America,Tier3,Medium-High,2017-02-16,Not Certified,,True,
SUP-03049,NorthStar Industries,United States,North America,Tier2,Low,2024-01-21,ISO9001,Net60,True,
SUP-03050,Union Industries,United States,North America,Tier3,Medium,2021-07-25,IATF16949,Net60,False,
SUP-03051,Vertex Machining,Poland,Europe,Tier2,Medium-High,2019-07-27,ISO9001,Net30,False,
SUP-03052,Harbor Castings,Czech Republic,Europe,Tier3,Low,2023-01-02,ISO9001,Net45,True,
SUP-03053,Meridian Hydraulics,United States,North America,Tier3,Medium-High,2015-11-28,ISO9001,Net45,True,
