inventory_id,part_id,plant_id,period,on_hand_qty,reserved_qty,safety_stock_qty,available_qty,stock_status
INV-0007555,EL-1319,P4,2026-08,1251,148.0,500,1103,Surplus
INV-0007556,EL-1319,P4,2026-09,1249,421.0,500,828,Adequate
INV-0007557,BR-664,P4,2026-06,499,125.0,200,374,Adequate
INV-0007558,BR-664,P4,2026-07,461,173.0,200,288,Adequate
INV-0007559,BR-664,P4,2026-08,455,106.0,200,349,Adequate
INV-0007560,BR-664,P4,2026-09,441,170.0,200,271,Adequate
INV-0007561,ST-979,P4,2026-06,167,21.0,75,146,Adequate
INV-0007562,ST-979,P4,2026-07,164,,75,147,Adequate
INV-0007563,ST-979,P4,2026-08,160,17.0,75,143,Adequate
INV-0007564,ST-979,P4,2026-09,153,51.0,75,102,Adequate
INV-0007565,EN-450,P4,2026-06,192,79.0,150,113,At Risk
INV-0007566,EN-450,P4,2026-07,220,90.0,150,130,At Risk
INV-0007567,EN-450,P4,2026-08,229,,150,121,At Risk
INV-0007568,EN-450,P4,2026-09,203,93.0,150,110,At Risk
INV-0007569,FT-1098,P4,2026-06,220,57.0,200,163,At Risk
INV-0007570,FT-1098,P4,2026-07,141,63.0,200,78,Below Safety Stock
INV-0007571,FT-1098,P4,2026-08,195,72.0,200,123,At Risk
INV-0007572,FT-1098,P4,2026-09,153,47.0,200,106,At Risk
INV-0007573,EN-613,P4,2026-06,113,54.0,50,59,Adequate
INV-0007574,EN-613,P4,2026-07,134,50.0,50,84,Adequate
INV-0007575,EN-613,P4,2026-08,115,55.0,50,60,Adequate
INV-0007576,EN-613,P4,2026-09,119,53.0,50,66,Adequate
INV-0007577,SC-396,P4,2026-06,470,167.0,500,303,At Risk
INV-0007578,SC-396,P4,2026-07,569,74.0,500,495,At Risk
INV-0007579,SC-396,P4,2026-08,490,157.0,500,333,At Risk
INV-0007580,SC-396,P4,2026-09,558,228.0,500,330,At Risk
INV-0007581,SC-187,P4,2026-06,34,7.0,25,27,Adequate
INV-0007582,SC-187,P4,2026-07,33,11.0,25,22,At Risk
INV-0007583,SC-187,P4,2026-08,33,10.0,25,23,At Risk
INV-0007584,SC-187,P4,2026-09,38,5.0,25,33,Adequate
INV-0007585,TR-741,P4,2026-06,137,66.0,75,71,At Risk
INV-0007586,TR-741,P4,2026-07,106,38.0,75,68,At Risk
INV-0007587,TR-741,P4,2026-08,119,26.0,75,93,Adequate
INV-0007588,TR-741,P4,2026-09,133,21.0,75,112,Adequate
INV-0007589,FT-618,P4,2026-06,287,108.0,200,179,At Risk
INV-0007590,FT-618,P4,2026-07,342,88.0,200,254,Adequate
INV-0007591,FT-618,P4,2026-08,294,41.0,200,253,Adequate
INV-0007592,FT-618,P4,2026-09,302,130.0,200,172,At Risk
INV-0007593,FL-1123,P4,2026-06,66,16.0,25,50,Adequate
INV-0007594,FL-1123,P4,2026-07,64,26.0,25,38,Adequate
INV-0007595,FL-1123,P4,2026-08,65,12.0,25,53,Adequate
INV-0007596,FL-1123,P4,2026-09,69,14.0,25,55,Adequate
INV-0007597,SC-522,P4,2026-06,137,22.0,75,115,Adequate
INV-0007598,SC-522,P4,2026-07,99,10.0,75,89,Adequate
INV-0007599,SC-522,P4,2026-08,107,41.0,75,66,At Risk
INV-0007600,SC-522,P4,2026-09,101,49.0,75,52,At Risk
INV-0007601,ST-424,P4,2026-06,348,69.0,150,279,Adequate
INV-0007602,ST-424,P4,2026-07,356,107.0,150,249,Adequate
INV-0007603,ST-424,P4,2026-08,407,201.0,150,206,Adequate
INV-0007604,ST-424,P4,2026-09,317,91.0,150,226,Adequate
INV-0007605,SC-124,P4,2026-06,239,48.0,200,191,At Risk
INV-0007606,SC-124,P4,2026-07,237,46.0,200,191,At Risk
INV-0007607,SC-124,P4,2026-08,283,140.0,200,143,At Risk
INV-0007608,SC-124,P4,2026-09,309,150.0,200,159,At Risk
INV-0007609,CH-516,P4,2026-06,630,157.0,300,473,Adequate
INV-0007610,CH-516,P4,2026-07,457,106.0,300,351,Adequate
INV-0007611,CH-516,P4,2026-08,496,123.0,300,373,Adequate
INV-0007612,CH-516,P4,2026-09,424,169.0,300,255,At Risk
INV-0007613,EL-541,P4,2026-06,74,31.0,50,43,At Risk
INV-0007614,EL-541,P4,2026-07,57,21.0,50,36,At Risk
INV-0007615,EL-541,P4,2026-08,67,6.0,50,61,Adequate
INV-0007616,EL-541,P4,2026-09,68,20.0,50,48,At Risk
INV-0007617,CB-1015,P4,2026-06,1165,317.0,500,848,Adequate
INV-0007618,CB-1015,P4,2026-07,1023,464.0,500,559,Adequate
INV-0007619,CB-1015,P4,2026-08,1201,387.0,500,814,Adequate
INV-0007620,CB-1015,P4,2026-09,1073,255.0,500,818,Adequate
INV-0007621,ST-1238,P4,2026-06,828,292.0,500,536,Adequate
INV-0007622,ST-1238,P4,2026-07,1153,198.0,500,955,Adequate
INV-0007623,ST-1238,P4,2026-08,1061,,500,692,Adequate
INV-0007624,ST-1238,P4,2026-09,1073,433.0,500,640,Adequate
INV-0007625,HY-139,P4,2026-06,251,124.0,150,127,At Risk
INV-0007626,HY-139,P4,2026-07,232,65.0,150,167,Adequate
INV-0007627,HY-139,P4,2026-08,249,95.0,150,154,Adequate
INV-0007628,HY-139,P4,2026-09,195,37.0,150,158,Adequate
INV-0007629,CB-627,P4,2026-06,166,46.0,75,120,Adequate
INV-0007630,CB-627,P4,2026-07,160,23.0,75,137,Adequate
INV-0007631,CB-627,P4,2026-08,162,21.0,75,141,Adequate
INV-0007632,CB-627,P4,2026-09,155,69.0,75,86,Adequate
INV-0007633,FT-373,P4,2026-06,95,37.0,75,58,At Risk
INV-0007634,FT-373,P4,2026-07,95,,75,67,At Risk
INV-0007635,FT-373,P4,2026-08,100,28.0,75,72,At Risk
INV-0007636,FT-373,P4,2026-09,106,16.0,75,90,Adequate
INV-0007637,EL-1346,P4,2026-06,93,34.0,75,59,At Risk
INV-0007638,EL-1346,P4,2026-07,81,38.0,75,43,At Risk
INV-0007639,EL-1346,P4,2026-08,91,43.0,75,48,At Risk
INV-0007640,EL-1346,P4,2026-09,86,26.0,75,60,At Risk
INV-0007641,EC-917,P4,2026-06,480,208.0,300,272,At Risk
INV-0007642,EC-917,P4,2026-07,461,77.0,300,384,Adequate
INV-0007643,EC-917,P4,2026-08,524,191.0,300,333,Adequate
INV-0007644,EC-917,P4,2026-09,468,153.0,300,315,Adequate
INV-0007645,FL-948,P4,2026-06,335,85.0,150,250,Adequate
INV-0007646,FL-948,P4,2026-07,322,119.0,150,203,Adequate
INV-0007647,FL-948,P4,2026-08,318,111.0,150,207,Adequate
INV-0007648,FL-948,P4,2026-09,286,135.0,150,151,Adequate
INV-0007649,ST-294,P4,2026-06,207,36.0,150,171,Adequate
INV-0007650,ST-294,P4,2026-07,195,51.0,150,144,At Risk
INV-0007651,ST-294,P4,2026-08,215,106.0,150,109,At Risk
INV-0007652,ST-294,P4,2026-09,184,22.0,150,162,Adequate
INV-0007653,EN-1230,P4,2026-06,804,227.0,500,577,Adequate
INV-0007654,EN-1230,P4,2026-07,893,423.0,500,470,At Risk
INV-0007655,EN-1230,P4,2026-08,982,204.0,500,778,Adequate
INV-0007656,EN-1230,P4,2026-09,1164,432.0,500,732,Adequate
INV-0007657,ST-523,P4,2026-06,28,6.0,25,22,At Risk
INV-0007658,ST-523,P4,2026-07,31,10.0,25,21,At Risk
INV-0007659,ST-523,P4,2026-08,37,4.0,25,33,Adequate
INV-0007660,ST-523,P4,2026-09,34,6.0,25,28,Adequate
INV-0007661,CH-1040,P4,2026-06,29,4.0,25,25,Adequate
INV-0007662,CH-1040,P4,2026-07,22,8.0,25,14,At Risk
INV-0007663,CH-1040,P4,2026-08,24,5.0,25,19,At Risk
INV-0007664,CH-1040,P4,2026-09,26,12.0,25,14,At Risk
INV-0007665,TR-1157,P4,2026-06,46,12.0,25,34,Adequate
INV-0007666,TR-1157,P4,2026-07,38,6.0,25,32,Adequate
INV-0007667,TR-1157,P4,2026-08,41,,25,31,Adequate
INV-0007668,TR-1157,P4,2026-09,42,7.0,25,35,Adequate
INV-0007669,FT-372,P4,2026-06,110,15.0,50,95,Adequate
INV-0007670,FT-372,P4,2026-07,109,18.0,50,91,Adequate
INV-0007671,FT-372,P4,2026-08,111,42.0,50,69,Adequate
INV-0007672,FT-372,P4,2026-09,115,18.0,50,97,Adequate
INV-0007673,FT-354,P4,2026-06,531,235.0,300,296,At Risk
INV-0007674,FT-354,P4,2026-07,569,184.0,300,385,Adequate
INV-0007675,FT-354,P4,2026-08,626,253.0,300,373,Adequate
INV-0007676,FT-354,P4,2026-09,606,182.0,300,424,Adequate
INV-0007677,CH-787,P4,2026-06,103,34.0,75,69,At Risk
INV-0007678,CH-787,P4,2026-07,132,42.0,75,90,Adequate
INV-0007679,CH-787,P4,2026-08,116,36.0,75,80,Adequate
INV-0007680,CH-787,P4,2026-09,126,53.0,75,73,At Risk
INV-0007681,SC-210,P4,2026-06,85,22.0,50,63,Adequate
INV-0007682,SC-210,P4,2026-07,85,32.0,50,53,Adequate
INV-0007683,SC-210,P4,2026-08,76,24.0,50,52,Adequate
INV-0007684,SC-210,P4,2026-09,93,,50,74,Adequate
INV-0007685,TR-120,P4,2026-06,147,35.0,75,112,Adequate
INV-0007686,TR-120,P4,2026-07,159,78.0,75,81,Adequate
INV-0007687,TR-120,P4,2026-08,151,21.0,75,130,Adequate
INV-0007688,TR-120,P4,2026-09,156,37.0,75,119,Adequate
INV-0007689,EC-1171,P4,2026-06,1245,548.0,500,697,Adequate
INV-0007690,EC-1171,P4,2026-07,1129,132.0,500,997,Adequate
INV-0007691,EC-1171,P4,2026-08,1019,164.0,500,855,Adequate
INV-0007692,EC-1171,P4,2026-09,906,164.0,500,742,Adequate
INV-0007693,SC-1033,P4,2026-06,53,22.0,25,31,Adequate
INV-0007694,SC-1033,P4,2026-07,64,28.0,25,36,Adequate
INV-0007695,SC-1033,P4,2026-08,69,27.0,25,42,Adequate
INV-0007696,SC-1033,P4,2026-09,71,17.0,25,54,Adequate
INV-0007697,HY-512,P4,2026-06,32,12.0,25,20,At Risk
INV-0007698,HY-512,P4,2026-07,35,13.0,25,22,At Risk
INV-0007699,HY-512,P4,2026-08,27,11.0,25,16,At Risk
INV-0007700,HY-512,P4,2026-09,42,14.0,25,28,Adequate
INV-0007701,ST-834,P4,2026-06,76,14.0,100,62,At Risk
INV-0007702,ST-834,P4,2026-07,82,39.0,100,43,Below Safety Stock
INV-0007703,ST-834,P4,2026-08,98,36.0,100,62,At Risk
INV-0007704,ST-834,P4,2026-09,60,24.0,100,36,Below Safety Stock
INV-0007705,EC-913,P4,2026-06,506,237.0,300,269,At Risk
INV-0007706,EC-913,P4,2026-07,566,237.0,300,329,Adequate
INV-0007707,EC-913,P4,2026-08,569,190.0,300,379,Adequate
INV-0007708,EC-913,P4,2026-09,666,308.0,300,358,Adequate
INV-0007709,FL-635,P4,2026-06,445,153.0,300,292,At Risk
INV-0007710,FL-635,P4,2026-07,490,,300,315,Adequate
INV-0007711,FL-635,P4,2026-08,517,58.0,300,459,Adequate
INV-0007712,FL-635,P4,2026-09,411,160.0,300,251,At Risk
INV-0007713,ST-372,P4,2026-06,96,36.0,50,60,Adequate
INV-0007714,ST-372,P4,2026-07,106,15.0,50,91,Adequate
INV-0007715,ST-372,P4,2026-08,110,15.0,50,95,Adequate
INV-0007716,ST-372,P4,2026-09,120,14.0,50,106,Adequate
INV-0007717,FT-858,P4,2026-06,26,6.0,25,20,At Risk
INV-0007718,FT-858,P4,2026-07,22,6.0,25,16,At Risk
INV-0007719,FT-858,P4,2026-08,18,2.0,25,16,At Risk
INV-0007720,FT-858,P4,2026-09,18,2.0,25,16,At Risk
INV-0007721,EN-662,P4,2026-06,78,13.0,50,65,Adequate
INV-0007722,EN-662,P4,2026-07,81,11.0,50,70,Adequate
INV-0007723,EN-662,P4,2026-08,66,31.0,50,35,At Risk
INV-0007724,EN-662,P4,2026-09,78,35.0,50,43,At Risk
INV-0007725,FT-166,P4,2026-06,92,17.0,50,75,Adequate
INV-0007726,FT-166,P4,2026-07,90,20.0,50,70,Adequate
INV-0007727,FT-166,P4,2026-08,92,11.0,50,81,Adequate
INV-0007728,FT-166,P4,2026-09,93,,50,79,Adequate
INV-0007729,EL-769,P4,2026-06,37,15.0,25,22,At Risk
INV-0007730,EL-769,P4,2026-07,37,8.0,25,29,Adequate
INV-0007731,EL-769,P4,2026-08,28,3.0,25,25,Adequate
INV-0007732,EL-769,P4,2026-09,24,3.0,25,21,At Risk
INV-0007733,ST-909,P4,2026-06,283,68.0,300,215,At Risk
INV-0007734,ST-909,P4,2026-07,360,162.0,300,198,At Risk
INV-0007735,ST-909,P4,2026-08,381,160.0,300,221,At Risk
INV-0007736,ST-909,P4,2026-09,388,,300,340,Adequate
INV-0007737,ST-759,P4,2026-06,344,134.0,150,210,Adequate
INV-0007738,ST-759,P4,2026-07,260,82.0,150,178,Adequate
INV-0007739,ST-759,P4,2026-08,323,134.0,150,189,Adequate
INV-0007740,ST-759,P4,2026-09,337,149.0,150,188,Adequate
INV-0007741,CH-232,P4,2026-06,284,30.0,200,254,Adequate
INV-0007742,CH-232,P4,2026-07,292,116.0,200,176,At Risk
INV-0007743,CH-232,P4,2026-08,306,40.0,200,266,Adequate
INV-0007744,CH-232,P4,2026-09,321,54.0,200,267,Adequate
INV-0007745,EL-399,P4,2026-06,680,117.0,500,563,Adequate
INV-0007746,EL-399,P4,2026-07,708,317.0,500,391,At Risk
INV-0007747,EL-399,P4,2026-08,507,191.0,500,316,At Risk
INV-0007748,EL-399,P4,2026-09,554,205.0,500,349,At Risk
INV-0007749,HY-672,P4,2026-06,589,239.0,300,350,Adequate
INV-0007750,HY-672,P4,2026-07,614,235.0,300,379,Adequate
INV-0007751,HY-672,P4,2026-08,473,186.0,300,287,At Risk
INV-0007752,HY-672,P4,2026-09,472,68.0,300,404,Adequate
INV-0007753,HY-1334,P4,2026-06,667,219.0,500,448,At Risk
INV-0007754,HY-1334,P4,2026-07,738,368.0,500,370,At Risk
INV-0007755,HY-1334,P4,2026-08,616,280.0,500,336,At Risk
INV-0007756,HY-1334,P4,2026-09,751,138.0,500,613,Adequate
INV-0007757,SC-764,P4,2026-06,98,26.0,50,72,Adequate
INV-0007758,SC-764,P4,2026-07,81,20.0,50,61,Adequate
INV-0007759,SC-764,P4,2026-08,72,11.0,50,61,Adequate
INV-0007760,SC-764,P4,2026-09,60,25.0,50,35,At Risk
INV-0007761,FT-420,P4,2026-06,53,5.0,25,48,Adequate
INV-0007762,FT-420,P4,2026-07,45,17.0,25,28,Adequate
INV-0007763,FT-420,P4,2026-08,49,17.0,25,32,Adequate
INV-0007764,FT-420,P4,2026-09,58,5.0,25,53,Adequate
INV-0007765,BR-771,P4,2026-06,479,120.0,300,359,Adequate
INV-0007766,BR-771,P4,2026-07,513,76.0,300,437,Adequate
INV-0007767,BR-771,P4,2026-08,605,200.0,300,405,Adequate
INV-0007768,BR-771,P4,2026-09,600,266.0,300,334,Adequate
INV-0007769,HY-1013,P4,2026-06,357,131.0,500,226,Below Safety Stock
INV-0007770,HY-1013,P4,2026-07,436,175.0,500,261,At Risk
INV-0007771,HY-1013,P4,2026-08,361,132.0,500,229,Below Safety Stock
INV-0007772,HY-1013,P4,2026-09,285,109.0,500,176,Below Safety Stock
INV-0007773,CH-151,P4,2026-06,628,267.0,300,361,Adequate
INV-0007774,CH-151,P4,2026-07,589,130.0,300,459,Adequate
INV-0007775,CH-151,P4,2026-08,672,173.0,300,499,Adequate
INV-0007776,CH-151,P4,2026-09,600,162.0,300,438,Adequate
INV-0007777,FL-714,P4,2026-06,26,5.0,25,21,At Risk
INV-0007778,FL-714,P4,2026-07,23,6.0,25,17,At Risk
INV-0007779,FL-714,P4,2026-08,32,,25,19,At Risk
INV-0007780,FL-714,P4,2026-09,35,15.0,25,20,At Risk
INV-0007781,EL-309,P4,2026-06,685,232.0,500,453,At Risk
INV-0007782,EL-309,P4,2026-07,608,144.0,500,464,At Risk
INV-0007783,EL-309,P4,2026-08,794,301.0,500,493,At Risk
INV-0007784,EL-309,P4,2026-09,868,122.0,500,746,Adequate
INV-0007785,ST-436,P4,2026-06,101,40.0,75,61,At Risk
INV-0007786,ST-436,P4,2026-07,107,42.0,75,65,At Risk
INV-0007787,ST-436,P4,2026-08,87,36.0,75,51,At Risk
INV-0007788,ST-436,P4,2026-09,103,18.0,75,85,Adequate
INV-0007789,FT-811,P4,2026-06,536,,200,361,Adequate
INV-0007790,FT-811,P4,2026-07,567,106.0,200,461,Surplus
INV-0007791,FT-811,P4,2026-08,515,179.0,200,336,Adequate
INV-0007792,FT-811,P4,2026-09,581,,200,324,Adequate
INV-0007793,HY-455,P4,2026-06,1295,599.0,500,696,Adequate
INV-0007794,HY-455,P4,2026-07,1191,145.0,500,1046,Adequate
INV-0007795,HY-455,P4,2026-08,1212,235.0,500,977,Adequate
INV-0007796,HY-455,P4,2026-09,1209,264.0,500,945,Adequate
INV-0007797,HY-171,P4,2026-06,95,30.0,50,65,Adequate
INV-0007798,HY-171,P4,2026-07,101,27.0,50,74,Adequate
INV-0007799,HY-171,P4,2026-08,99,17.0,50,82,Adequate
INV-0007800,HY-171,P4,2026-09,89,16.0,50,73,Adequate
INV-0007801,EL-1262,P4,2026-06,174,21.0,75,153,Adequate
INV-0007802,EL-1262,P4,2026-07,175,28.0,75,147,Adequate
INV-0007803,EL-1262,P4,2026-08,168,48.0,75,120,Adequate
INV-0007804,EL-1262,P4,2026-09,148,27.0,75,121,Adequate
INV-0007805,FL-916,P4,2026-06,401,107.0,300,294,At Risk
INV-0007806,FL-916,P4,2026-07,373,122.0,300,251,At Risk
INV-0007807,FL-916,P4,2026-08,317,126.0,300,191,At Risk
INV-0007808,FL-916,P4,2026-09,337,157.0,300,180,At Risk
INV-0007809,EL-1144,P4,2026-06,1240,253.0,500,987,Adequate
INV-0007810,EL-1144,P4,2026-07,1144,120.0,500,1024,Adequate
INV-0007811,EL-1144,P4,2026-08,1049,321.0,500,728,Adequate
INV-0007812,EL-1144,P4,2026-09,1285,397.0,500,888,Adequate
INV-0007813,CB-398,P4,2026-06,112,49.0,50,63,Adequate
INV-0007814,CB-398,P4,2026-07,105,50.0,50,55,Adequate
INV-0007815,CB-398,P4,2026-08,108,47.0,50,61,Adequate
INV-0007816,CB-398,P4,2026-09,95,16.0,50,79,Adequate
INV-0007817,CH-141,P4,2026-06,1014,436.0,500,578,Adequate
INV-0007818,CH-141,P4,2026-07,1205,282.0,500,923,Adequate
INV-0007819,CH-141,P4,2026-08,1276,585.0,500,691,Adequate
INV-0007820,CH-141,P4,2026-09,1005,396.0,500,609,Adequate
INV-0007821,ST-1268,P4,2026-06,706,130.0,300,576,Adequate
INV-0007822,ST-1268,P4,2026-07,805,372.0,300,433,Adequate
INV-0007823,ST-1268,P4,2026-08,640,263.0,300,377,Adequate
INV-0007824,ST-1268,P4,2026-09,719,98.0,300,621,Adequate
INV-0007825,EL-510,P4,2026-06,196,75.0,150,121,At Risk
INV-0007826,EL-510,P4,2026-07,166,58.0,150,108,At Risk
INV-0007827,EL-510,P4,2026-08,225,40.0,150,185,Adequate
INV-0007828,EL-510,P4,2026-09,141,49.0,150,92,At Risk
INV-0007829,TR-516,P4,2026-06,157,28.0,100,129,Adequate
INV-0007830,TR-516,P4,2026-07,208,47.0,100,161,Adequate
INV-0007831,TR-516,P4,2026-08,176,41.0,100,135,Adequate
INV-0007832,TR-516,P4,2026-09,192,36.0,100,156,Adequate
INV-0007833,CH-573,P4,2026-06,243,74.0,100,169,Adequate
INV-0007834,CH-573,P4,2026-07,220,96.0,100,124,Adequate
INV-0007835,CH-573,P4,2026-08,207,37.0,100,170,Adequate
INV-0007836,CH-573,P4,2026-09,221,58.0,100,163,Adequate
INV-0007837,BR-859,P4,2026-06,64,13.0,50,51,Adequate
INV-0007838,BR-859,P4,2026-07,63,10.0,50,53,Adequate
INV-0007839,BR-859,P4,2026-08,65,28.0,50,37,At Risk
INV-0007840,BR-859,P4,2026-09,66,20.0,50,46,At Risk
INV-0007841,SC-1300,P4,2026-06,179,47.0,200,132,At Risk
INV-0007842,SC-1300,P4,2026-07,168,67.0,200,101,At Risk
INV-0007843,SC-1300,P4,2026-08,162,31.0,200,131,At Risk
INV-0007844,SC-1300,P4,2026-09,222,60.0,200,162,At Risk
INV-0007845,EC-859,P4,2026-06,326,,150,195,Adequate
INV-0007846,EC-859,P4,2026-07,308,125.0,150,183,Adequate
INV-0007847,EC-859,P4,2026-08,359,153.0,150,206,Adequate
INV-0007848,EC-859,P4,2026-09,338,97.0,150,241,Adequate
INV-0007849,CB-310,P4,2026-06,42,9.0,25,33,Adequate
INV-0007850,CB-310,P4,2026-07,44,19.0,25,25,Adequate
INV-0007851,CB-310,P4,2026-08,45,6.0,25,39,Adequate
INV-0007852,CB-310,P4,2026-09,41,7.0,25,34,Adequate
INV-0007853,FT-515,P4,2026-06,149,70.0,200,79,Below Safety Stock
INV-0007854,FT-515,P4,2026-07,166,47.0,200,119,At Risk
INV-0007855,FT-515,P4,2026-08,159,34.0,200,125,At Risk
INV-0007856,FT-515,P4,2026-09,245,38.0,200,207,Adequate
INV-0007857,FL-1324,P4,2026-06,173,75.0,200,98,Below Safety Stock
INV-0007858,FL-1324,P4,2026-07,265,31.0,200,234,Adequate
INV-0007859,FL-1324,P4,2026-08,202,,200,141,At Risk
INV-0007860,FL-1324,P4,2026-09,225,32.0,200,193,At Risk
INV-0007861,SC-100,P4,2026-06,175,69.0,75,106,Adequate
INV-0007862,SC-100,P4,2026-07,141,29.0,75,112,Adequate
INV-0007863,SC-100,P4,2026-08,132,46.0,75,86,Adequate
INV-0007864,SC-100,P4,2026-09,98,10.0,75,88,Adequate
INV-0007865,SC-1340,P4,2026-06,368,67.0,300,301,Adequate
INV-0007866,SC-1340,P4,2026-07,297,88.0,300,209,At Risk
INV-0007867,SC-1340,P4,2026-08,342,,300,248,At Risk
INV-0007868,SC-1340,P4,2026-09,242,,300,167,At Risk
INV-0007869,FT-321,P4,2026-06,945,410.0,500,535,Adequate
INV-0007870,FT-321,P4,2026-07,1042,193.0,500,849,Adequate
INV-0007871,FT-321,P4,2026-08,1049,474.0,500,575,Adequate
INV-0007872,FT-321,P4,2026-09,1144,461.0,500,683,Adequate
INV-0007873,EL-724,P4,2026-06,269,102.0,200,167,At Risk
INV-0007874,EL-724,P4,2026-07,266,83.0,200,183,At Risk
INV-0007875,EL-724,P4,2026-08,232,115.0,200,117,At Risk
INV-0007876,EL-724,P4,2026-09,256,45.0,200,211,Adequate
INV-0007877,TR-256,P4,2026-06,237,77.0,200,160,At Risk
INV-0007878,TR-256,P4,2026-07,269,62.0,200,207,Adequate
INV-0007879,TR-256,P4,2026-08,247,27.0,200,220,Adequate
INV-0007880,TR-256,P4,2026-09,223,96.0,200,127,At Risk
INV-0007881,TR-1025,P4,2026-06,131,27.0,150,104,At Risk
INV-0007882,TR-1025,P4,2026-07,99,23.0,150,76,At Risk
INV-0007883,TR-1025,P4,2026-08,124,52.0,150,72,Below Safety Stock
INV-0007884,TR-1025,P4,2026-09,85,41.0,150,44,Below Safety Stock
INV-0007885,TR-672,P4,2026-06,1236,318.0,500,918,Adequate
INV-0007886,TR-672,P4,2026-07,1186,501.0,500,685,Adequate
INV-0007887,TR-672,P4,2026-08,1291,,500,743,Adequate
INV-0007888,TR-672,P4,2026-09,1184,139.0,500,1045,Adequate
INV-0007889,EL-1235,P4,2026-06,209,84.0,200,125,At Risk
INV-0007890,EL-1235,P4,2026-07,152,39.0,200,113,At Risk
INV-0007891,EL-1235,P4,2026-08,219,83.0,200,136,At Risk
INV-0007892,EL-1235,P4,2026-09,163,38.0,200,125,At Risk
INV-0007893,EC-201,P4,2026-06,1132,544.0,500,588,Adequate
INV-0007894,EC-201,P4,2026-07,1173,241.0,500,932,Adequate
INV-0007895,EC-201,P4,2026-08,1052,467.0,500,585,Adequate
INV-0007896,EC-201,P4,2026-09,1134,136.0,500,998,Adequate
INV-0007897,EC-941,P4,2026-06,133,57.0,75,76,Adequate
INV-0007898,EC-941,P4,2026-07,120,21.0,75,99,Adequate
INV-0007899,EC-941,P4,2026-08,110,12.0,75,98,Adequate
INV-0007900,EC-941,P4,2026-09,117,46.0,75,71,At Risk
INV-0007901,CH-458,P4,2026-06,74,28.0,50,46,At Risk
INV-0007902,CH-458,P4,2026-07,73,34.0,50,39,At Risk
INV-0007903,CH-458,P4,2026-08,85,26.0,50,59,Adequate
INV-0007904,CH-458,P4,2026-09,88,27.0,50,61,Adequate
INV-0007905,EL-1227,P4,2026-06,1011,504.0,500,507,Adequate
INV-0007906,EL-1227,P4,2026-07,1144,380.0,500,764,Adequate
INV-0007907,EL-1227,P4,2026-08,1200,121.0,500,1079,Adequate
INV-0007908,EL-1227,P4,2026-09,959,303.0,500,656,Adequate
INV-0007909,FL-508,P4,2026-06,302,108.0,300,194,At Risk
INV-0007910,FL-508,P4,2026-07,428,202.0,300,226,At Risk
INV-0007911,FL-508,P4,2026-08,320,47.0,300,273,At Risk
INV-0007912,FL-508,P4,2026-09,236,101.0,300,135,Below Safety Stock
INV-0007913,FL-731,P4,2026-06,54,7.0,25,47,Adequate
INV-0007914,FL-731,P4,2026-07,52,,25,37,Adequate
INV-0007915,FL-731,P4,2026-08,55,12.0,25,43,Adequate
INV-0007916,FL-731,P4,2026-09,46,5.0,25,41,Adequate
INV-0007917,ST-354,P4,2026-06,80,17.0,100,63,At Risk
INV-0007918,ST-354,P4,2026-07,109,44.0,100,65,At Risk
INV-0007919,ST-354,P4,2026-08,73,9.0,100,64,At Risk
INV-0007920,ST-354,P4,2026-09,75,36.0,100,39,Below Safety Stock
INV-0007921,FT-461,P4,2026-06,22,2.0,25,20,At Risk
INV-0007922,FT-461,P4,2026-07,25,9.0,25,16,At Risk
INV-0007923,FT-461,P4,2026-08,19,3.0,25,16,At Risk
INV-0007924,FT-461,P4,2026-09,28,13.0,25,15,At Risk
INV-0007925,TR-501,P4,2026-06,714,167.0,500,547,Adequate
INV-0007926,TR-501,P4,2026-07,729,328.0,500,401,At Risk
INV-0007927,TR-501,P4,2026-08,850,,500,525,Adequate
INV-0007928,TR-501,P4,2026-09,896,285.0,500,611,Adequate
INV-0007929,ST-548,P4,2026-06,150,19.0,100,131,Adequate
INV-0007930,ST-548,P4,2026-07,113,39.0,100,74,At Risk
INV-0007931,ST-548,P4,2026-08,133,53.0,100,80,At Risk
INV-0007932,ST-548,P4,2026-09,150,52.0,100,98,At Risk
INV-0007933,EN-263,P4,2026-06,217,87.0,100,130,Adequate
INV-0007934,EN-263,P4,2026-07,205,69.0,100,136,Adequate
INV-0007935,EN-263,P4,2026-08,222,109.0,100,113,Adequate
INV-0007936,EN-263,P4,2026-09,194,44.0,100,150,Adequate
INV-0007937,FL-1009,P4,2026-06,310,85.0,150,225,Adequate
INV-0007938,FL-1009,P4,2026-07,327,40.0,150,287,Adequate
INV-0007939,FL-1009,P4,2026-08,295,51.0,150,244,Adequate
INV-0007940,FL-1009,P4,2026-09,297,93.0,150,204,Adequate
INV-0007941,EL-969,P4,2026-06,222,66.0,150,156,Adequate
INV-0007942,EL-969,P4,2026-07,185,38.0,150,147,At Risk
INV-0007943,EL-969,P4,2026-08,232,82.0,150,150,Adequate
INV-0007944,EL-969,P4,2026-09,148,68.0,150,80,At Risk
INV-0007945,BR-675,P4,2026-06,466,135.0,300,331,Adequate
INV-0007946,BR-675,P4,2026-07,400,52.0,300,348,Adequate
INV-0007947,BR-675,P4,2026-08,474,214.0,300,260,At Risk
INV-0007948,BR-675,P4,2026-09,418,187.0,300,231,At Risk
